Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red,G3_Red,G4_Red,G5_Red,G2_Green,G3_Green,G4_Green,G5_Green,G2_avg,G3_avg,G4_avg,G5_avg
0,0.0700012855346644,0.0058246092138412,0.0266926927502198,-0.0153347307682654,-0.0005529981103964,0.032595880980801,-3.09954279778278,0.00324887592499777,-0.00205063139240967,-0.000267978660639274,0.00402469126391524,746.3693,965.3483,1157.8866,829.3455,412.0308,913.038,1349.661,432.1181,0.55204682186151,0.945811993453555,1.16562450934314,0.521035081277948
0.1,0.191532343615014,-0.00496626552898311,0.0280119172064306,-0.00363556325254201,0.00613552073314197,0.0344066244547636,-3.06777316212801,0.0222647307301861,-0.0111375410549838,0.00079458701396738,0.0272444912975319,755.192038630685,966.228010144928,1156.77950354823,829.968238630685,433.082674062969,912.736850574713,1356.91362368816,444.002357871065,0.573225891777393,0.944640263793491,1.17301682102082,0.534952618125191
0.2,0.392769329611724,-0.0087667440835822,0.0344551047128037,-0.003915135063866,0.00173648361191913,0.0412090535551854,-3.05339416664579,0.0710346839603179,-0.0230704402809332,0.00651752113563733,0.0864753251064343,764.014777261369,967.107720289855,1155.67240709645,830.590977261369,454.134548125937,912.435701149425,1364.16624737631,455.886615742129,0.594404961693275,0.943468534133427,1.1804091326985,0.548870154972434
0.3,0.595271568786927,0.0027237402854503,0.0306128321538977,-0.00459386753962849,0.00187668417580628,0.0340612696863114,-3.01865994473246,0.140409945423561,-0.0344542588044428,0.0124120942643421,0.169118643171974,763.718211388611,970.900857892108,1156.04634915085,820.497608191808,449.800468981019,896.723854545455,1341.50019200799,464.608263036963,0.588959103001019,0.923677424218602,1.16042727868225,0.566469020059366
0.4,0.756906080479323,0.0411931745971771,0.0257384466662904,-0.0094971828254659,-0.00695846684018411,0.0327488599220308,-2.98593267776718,0.214794825741135,-0.0460422955371843,0.0153905266600147,0.255696697851778,763.412517082917,974.696911838162,1156.42177372627,810.393512287712,445.440978471529,880.996581818182,1318.80418801199,473.326744555445,0.583486592728574,0.903867676285504,1.14041802309874,0.584071570159551
0.5,0.912440189105249,0.120414557771317,0.0301131859325242,-0.0284387789594691,-0.014156061699728,0.0511749675631528,-2.86738517610667,0.284969980738448,-0.0647597814684194,0.0106348557248695,0.341142247730485,754.89725984016,972.279793256743,1146.78417092907,816.989714185814,433.782173076923,872.741331068931,1324.52163821179,462.599393456543,0.574522389132307,0.897608033243274,1.15511273163376,0.566369420518378
0.6,1.04282844872801,0.290148822072504,0.0348353676978966,-0.0505212892709113,-0.0151871844916253,0.070336309680249,-2.60059053781108,0.352535442466963,-0.112482246583712,-0.0091609549214471,0.444236455660851,746.3572998002,969.843979070929,1137.11643866134,823.636167732268,422.101403846154,864.508563836164,1330.32458526474,451.813529320679,0.565547678936269,0.891389162833614,1.16991186533664,0.548561038079588
0.7,1.15192819336633,0.495734900276449,0.0368313407284706,-0.0304770392527427,-0.016221803384787,0.0553476013778493,-2.36471342195855,0.420819986613138,-0.193779258951166,-0.0414059795520924,0.572077773177796,756.936535782109,973.561632833583,1138.61748555722,818.067763818091,423.139787356322,882.940288555722,1325.23389985007,452.109117991004,0.559106945977585,0.906857674670349,1.1639057376697,0.552684011035732
0.8,1.21356245441857,0.742320596243838,0.037074503120948,-0.0351081296822462,-0.0165440614067041,0.0559721919465182,-2.16881230204599,0.492161632902855,-0.27699491587003,-0.0804512842661021,0.699652162360001,767.611848125937,977.310208545727,1140.17465697151,812.437978710645,424.242086206897,901.506005697151,1320.08847256372,452.460392353823,0.552678946572856,0.922435168327417,1.15779506095064,0.55691719180793
0.9,1.22637837969903,0.977890107472532,0.0312484876951327,-0.0345355309854472,-0.0225135609880078,0.0596381420320298,-1.95942968050658,0.562243583230134,-0.359022543278972,-0.121807950807562,0.81971787310857,758.229126573427,977.098002797203,1138.54618391608,816.186960839161,426.729181818182,902.740143356643,1343.51465944056,456.588841258741,0.562927104632232,0.923899616077453,1.18005902366796,0.559405400638451
1,1.142516000598,1.19871981546474,0.0296472493849423,-0.0499953876469099,-0.0235310022152525,0.0747178909087306,-1.67666756479437,0.624292794420544,-0.442454714833516,-0.168084197515952,0.938624834579539,748.72533036963,976.861888911089,1136.89848161838,819.992555244755,429.224636363636,903.869663836164,1367.11331078921,460.74009000999,0.573275923601853,0.925278874415575,1.20249426187483,0.561883076439143
1.1,1.04596003141686,1.38380626470303,0.0330916776646444,-0.0323196253144082,-0.0127769296129366,0.0570988855545271,-1.42924599486008,0.675205149101821,-0.534758461629997,-0.214028406132689,1.06281822187073,757.372207346327,971.124841979011,1135.10138555722,813.430587406297,425.097187306347,901.188451524238,1362.03959205397,466.067436931534,0.561418965888598,0.928000421975522,1.19992330090098,0.573057170293873
1.2,0.936622739696694,1.56277938267016,0.0318028025359875,-0.0230835166541245,-0.00233706297420547,0.0498149610435796,-1.27570840658293,0.719796589631642,-0.61005312629045,-0.249329298566719,1.16855005354637,766.16546071964,965.343432683658,1133.30308470765,806.785010194902,420.916327736132,898.476507496252,1356.73464452774,471.404268515742,0.549382929331127,0.930732794448549,1.1971506770305,0.584301396552266
1.3,0.852891669961978,1.70957624743472,0.0193568072156239,-0.00287332401897945,-0.00318315825935793,0.0297641828956626,-1.22771576486319,0.757961348846928,-0.654471135963361,-0.270183711841821,1.24758129905091,750.656892707293,963.788713336663,1136.78851583417,810.945018581419,433.876838161838,892.631286763237,1379.88461608392,469.058109340659,0.578617830519757,0.926161750226687,1.21379223957031,0.578440909722581
1.4,0.808131798621538,1.79394724942363,0.0164348533256116,-0.00743588642909831,-0.00184028639506777,0.0225170185889985,-1.20400296648158,0.777548926976887,-0.660332214523945,-0.277233465291918,1.28481084837953,734.927621978022,962.27237967033,1140.32193241758,815.203160439561,446.993021978022,886.75761043956,1403.29300769231,466.642175274725,0.608227543453811,0.921524378305276,1.23061011661838,0.572425082410764
1.5,0.771007447291822,1.89417872404498,0.016795669646773,-0.00476105447280206,0.00126653152607318,0.0225500744597111,-1.16070670834572,0.780000985239374,-0.646320110543342,-0.27170630107414,1.28618736630814,741.552702298851,964.863229885058,1146.94993218391,822.638091954023,452.334566666667,869.812040229885,1385.0175,466.798967816092,0.609969745700289,0.901542511106101,1.20770154516927,0.567486248500013
1.6,0.751821537052609,1.94921153553939,0.00475426318466773,0.00375786689524627,-8.12160028880057e-05,0.0156981914544641,-1.17312263772765,0.770453763327017,-0.617010646422539,-0.256717249774992,1.26424774863028,748.426415442279,967.49976161919,1153.61235097451,830.108356821589,457.589639130435,852.743324587706,1366.27836956522,466.984375112444,0.611401995856208,0.881389977124261,1.18435112242242,0.562559393282297
1.7,0.74127067399841,1.95183128880116,-0.000651432158707489,6.50517824998511e-05,-0.00219834804893685,0.00974994670311887,-1.18723463785987,0.74103029484668,-0.571808796015612,-0.238044416978093,1.22122328447692,755.041642857143,966.002961038961,1141.13769220779,817.867345454545,445.179323376623,834.5493,1342.2804038961,453.629797402597,0.589800934206379,0.863892000971651,1.17617592171734,0.554526216386962
1.8,0.735867658740788,1.94791942633253,0.000144925871962142,0.00028909445874975,-0.000221275389837067,0.00397235122217332,-1.18704949299108,0.694888596908771,-0.521813427707815,-0.219772891884067,1.15974640667729,761.653730769231,964.455958041958,1128.4305993007,805.386925874126,432.554448251748,816.341607692308,1318.21856573427,440.110766433566,0.567920115732998,0.846426266412108,1.16818503545003,0.546455310888256
1.9,0.740687163137658,1.95071947481761,0.000351560154628914,-0.000804095415343841,0.00255240532096744,0.00418276792182339,-1.1856344249522,0.640427297980246,-0.471804102495422,-0.200926481261623,1.0835522312265,755.96501884058,973.79514057971,1132.33023623188,808.726962318841,437.279957971014,805.059662318841,1318.77121884058,447.443827536232,0.578525308754346,0.826914502846383,1.1646651142959,0.553238481114201
2,0.740684629888443,1.9502487535061,-0.000551554092894447,0.000908184832336202,-0.00146497800946756,0.00588538687964039,-1.18755833468066,0.583548587337064,-0.424215694520934,-0.180469395002167,1.00225398575278,750.101650524738,983.288893703148,1136.46566851574,812.291629985008,442.25182203898,793.876054122939,1319.67336776612,455.072962968516,0.589591763602192,0.807373688158866,1.16120867540504,0.560232561137455
2.1,0.738633930194221,1.94648858151668,-0.000485174739341891,3.80606951989755e-05,0.000165587429687208,0.00711465341067714,-1.18930382320177,0.526774231245172,-0.378869626993626,-0.16240425606826,0.92295645228978,762.119999450549,960.576298751249,1138.42168476523,806.048873726274,434.810781118881,763.127936863137,1316.52456783217,436.993879270729,0.570838276678167,0.794129871433878,1.15645527436087,0.541995224743463
2.2,0.738359031475724,1.94727609285049,0.000106862005944737,0.001060614355031,-0.00152127922683791,0.00606072603870768,-1.18773122735835,0.472455029424876,-0.337510800178709,-0.145223389658248,0.849385593393502,774.410658791209,937.373251798202,1140.34451193806,799.656765834166,427.180711188811,732.081882917083,1313.31407832168,418.52329985015,0.551630678965738,0.780981948078879,1.151682122624,0.523373653581697
