Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,AbsHeading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0.0,0.0460265,0.013610375,-0.0131974,-0.03621325,-0.02050425,0.06766849999999999,1.584775,-0.0013038425,-0.008254799999999998,-0.003925725,0.009438375,1599.5,1691.3,1350.5,1426.0,1150.5,671.85,1123.7,1561.3,2080.3,2628.4,998.98,854.94,987.56,661.48,649.55,671.59,1.3006,1.554,0.73969,0.59955,0.85839,0.9845700000000001,0.57806,0.43016000000000004,1.0795,1.2693,0.65887,0.51485
0.1,0.08693150000000001,0.0260685,0.000968788333333333,0.001703,-0.00725736666666667,0.0297268333333333,1.6224666666666698,-0.00808086666666667,-0.027618,-0.0209916666666667,0.0600171666666667,1712.3,1848.0,1514.0,1659.6,1251.4,710.33,1283.5,1774.0,2439.1,2933.2,1115.5,1029.5,1162.6,718.06,720.71,776.57,1.4245,1.5873,0.7367600000000001,0.62035,0.9290299999999999,1.0109,0.56153,0.43775,1.1768,1.2991,0.6491399999999999,0.52905
0.2,0.17018599999999998,0.0512004,-0.002381072,-0.045013199999999996,-0.02960268,0.0573144,1.47708,-0.015223400000000002,-0.045817000000000004,-0.039254000000000004,0.126978,1715.5,1821.6,1561.1,1598.9,1314.5,724.62,1293.5,1826.8,2583.4,2922.0,1315.9,1064.1,1196.4,705.99,757.86,777.89,1.5059,1.6041,0.8429200000000001,0.66552,0.91015,0.97429,0.5858899999999999,0.42581,1.208,1.2892,0.7144,0.54567
0.3,0.25657333333333304,0.00340001666666667,0.0122982333333333,-0.0231031666666667,-0.010716615,0.0720521666666667,1.4050333333333302,-0.016217,-0.0818453333333333,-0.0704218333333333,0.22339833333333303,1735.2,1840.1,1583.3,1699.5,1317.5,719.59,1281.4,1811.0,2616.0,2932.1,1456.1,1028.5,1151.1,691.46,732.33,810.67,1.5076,1.5934,0.91965,0.6052,0.8737,0.9609200000000001,0.5715100000000001,0.44763000000000003,1.1906,1.2772,0.74558,0.52642
0.4,0.3921583333333329,0.0049613966666666705,0.00725685,-0.0354450833333333,-0.0119012166666667,0.0832523333333333,0.980718333333333,-0.00463151166666667,-0.154423333333333,-0.108617,0.3698483333333329,1732.0,1749.1,1577.4,1637.9,1297.7,675.63,1258.1,1769.0,2506.0,2828.1,1425.6,1079.7,1115.4,665.41,786.75,864.33,1.4469,1.6168,0.9037700000000001,0.6591899999999999,0.85949,0.98488,0.62535,0.48858999999999997,1.1532,1.3009,0.76456,0.57389
0.5,0.389635,-0.00542556666666667,-0.0014470000000000002,0.0147,-0.00632414166666667,0.0663833333333333,1.1713,0.009800983333333329,-0.21981333333333303,-0.140005,0.5455933333333329,1718.0,1811.2,1543.3,1606.4,1285.5,702.6,1288.8,1870.0,2401.9,2730.2,1428.3,1106.3,1094.7,690.3,772.02,826.87,1.3981,1.5073,0.92551,0.6887,0.85156,0.98249,0.59904,0.44217,1.1248,1.2449,0.76227,0.56543
0.6,0.555208333333333,0.075353,0.0107487333333333,-0.068156,-0.0351681666666667,0.0803075,0.851348333333333,0.018447,-0.254323333333333,-0.166281666666667,0.716736666666667,1657.7,1823.1,1570.0,1627.2,1147.7,689.17,1290.4,1803.7,2248.1,2580.1,1415.0,1199.1,992.18,626.14,741.68,889.25,1.3562,1.4152,0.9012600000000001,0.7369100000000001,0.8645200000000001,0.90855,0.5747800000000001,0.493,1.1104,1.1619,0.73802,0.61495
0.7,0.800856666666667,0.13282333333333302,0.0331915,-0.08518400000000001,-0.0378278333333333,0.101227666666667,0.4277866666666671,0.0407493333333333,-0.341075,-0.21581999999999998,0.887221666666667,1640.9,1742.9,1597.5,1625.8,1132.5,629.72,1252.4,1804.2,2093.8,2462.5,1504.6,1287.9,916.87,566.31,760.6,901.9,1.276,1.4129,0.9418700000000001,0.7922100000000001,0.8095899999999999,0.89931,0.60731,0.49988999999999995,1.0428,1.1561,0.77459,0.64605
0.8,1.06211,0.350128333333333,0.0441036666666667,-0.0816265,-0.0386692333333333,0.10452183333333301,0.133327166666667,0.0932556666666667,-0.4817183333333329,-0.28329499999999996,1.07664333333333,1639.3,1769.1,1589.0,1679.0,1162.2,685.57,1262.9,1781.6,2047.4,2452.0,1538.8,1502.3,865.56,553.22,802.08,1022.3,1.2489,1.386,0.9684200000000001,0.8947700000000001,0.7447600000000001,0.80694,0.63512,0.57382,0.99685,1.0965,0.80177,0.7343
0.9,1.1562,0.606098333333333,0.02129385,-0.070311,-0.031170999999999997,0.0859948333333333,0.561651666666667,0.16788166666666698,-0.65213,-0.3646283333333329,1.27753333333333,1634.7,1789.9,1553.9,1669.0,1140.8,665.97,1265.6,1742.7,1942.6,2383.7,1541.3,1558.1,842.27,554.84,791.01,1034.4,1.1883,1.3318,0.9919100000000001,0.93355,0.73831,0.8331299999999999,0.625,0.59354,0.9633200000000001,1.0825,0.80845,0.76354
1.0,1.20111666666667,0.756885,0.0229041166666667,-0.0168707533333333,-0.008450698000000001,0.038482499999999996,0.807241666666667,0.23534333333333302,-0.810213333333333,-0.4348183333333329,1.44931666666667,1669.7,1812.7,1588.4,1616.7,1125.6,644.33,1297.4,1794.9,1897.3,2239.7,1510.6,1683.7,825.23,513.3,761.28,1132.5,1.1363,1.2356,0.95104,1.0414,0.73312,0.79664,0.5867600000000001,0.6309600000000001,0.93473,1.0161,0.7689,0.8362
1.1,1.25391666666667,0.945916666666667,0.03162755,-0.0073151000000000015,-0.0273776666666667,0.052614999999999995,0.802546666666667,0.294913333333333,-0.894021666666667,-0.4735733333333329,1.5480666666666698,1658.3,1775.5,1519.2,1652.7,1148.1,695.39,1262.3,1725.3,1879.5,2232.6,1586.5,1723.5,845.08,494.95,845.43,1157.2,1.1334,1.2574,1.0443,1.0428,0.73607,0.71175,0.66978,0.67075,0.9347200000000001,0.98459,0.8570200000000001,0.85677
