FACTORS,RES_VAR,F,P
None,0.00972666273822939,NaN,NaN
h_neg10_0,0.0096783969948017,0.18451738524299613,0.6700107096181493
d_h_1_4,0.009593076267778649,0.32018364986282827,0.5750076696622007
d_v_1_4,0.007341644944192172,10.733302539761729,0.0023782688173693872
d_v_7_10,0.007221044111835249,0.5678442392305588,0.4563037619095076
d_h_7_10,0.007152746884901642,0.3150969166218448,0.5783616117692325
