FACTORS,RES_VAR,F,P
None,0.03229801160464806,NaN,NaN
h_neg10_0,0.031020619712000052,5.353243990158004,0.022253064928734655
d_h_1_4,0.030881728102208326,0.5801818345085269,0.4476313637599636
d_v_1_4,0.025773139096247528,25.37135233395715,1.572197260724631e-06
d_v_7_10,0.025408267331899125,1.823765212595615,0.17926730466453739
d_h_7_10,0.025408259847772865,3.7113911562501354e-05,0.9951488575034616
