FACTORS,RES_VAR,F,P
None,0.07119739341299344,NaN,NaN
h_neg10_0,0.07010910965712729,0.5898631850434566,0.44721866352037287
d_h_1_4,0.06800964965282211,1.1421911531059996,0.29211302578279713
d_v_1_4,0.03144024334319225,41.873041909255306,1.6391801685935148e-07
d_v_7_10,0.031072820194816032,0.4138604128154813,0.5242095309737007
d_h_7_10,0.030610802911126545,0.5131713693054656,0.4786611444062
