FACTORS,RES_VAR,F,P
None,0.021750474539192273,NaN,NaN
h_neg10_0,0.02122752296450001,0.9115151257154434,0.34590913299263637
d_h_1_4,0.017261095509071216,8.272440664058406,0.006723266797931145
d_v_1_4,0.017203685118920193,0.11679844413543633,0.7345766785270571
d_v_7_10,0.01631004888331182,1.8628780470285788,0.18125778794746022
d_h_7_10,0.016180996229208093,0.26319378146419026,0.6113519160977164
