FACTORS,RES_VAR,F,P
None,0.1555879101304031,NaN,NaN
h_neg10_0,0.14582416912537133,2.54431182715825,0.11897664896361912
d_h_1_4,0.14281734792885278,0.7789836870980719,0.38315061903836223
d_v_1_4,0.06668029010853137,41.10561122440114,1.9667417433852953e-07
d_v_7_10,0.06659652128146984,0.044024956420190595,0.8350238084095035
d_h_7_10,0.06276640614662353,2.0747390615382604,0.15890132834312448
