FACTORS,RES_VAR,F,P
None,0.032502235481192944,NaN,NaN
h_neg10_0,0.032130008225090996,1.552394632713142,0.21495625947732835
d_h_1_4,0.030031572787639602,9.293283277388129,0.002775517081623359
d_v_1_4,0.02960405963815511,1.9062161210897333,0.16971751958815867
d_v_7_10,0.029588830445591508,0.06742490986591224,0.7955313202974975
d_h_7_10,0.029258739257818536,1.4666337476936777,0.22807454583887038
