FACTORS,RES_VAR,F,P
None,0.03826995945154007,NaN,NaN
h_neg10_0,0.037957587892461155,1.1356695076362069,0.2884301952699775
d_h_1_4,0.034928479223025374,11.881075184033106,0.0007534050042983238
d_v_1_4,0.030348308292927152,20.52513901206572,1.2753350359230898e-05
d_v_7_10,0.030347240459260443,0.004750268651284357,0.9451535355517438
d_h_7_10,0.029800220406976465,2.4597364047982957,0.11915681241115612
