FACTORS,RES_VAR,F,P
None,0.006867420527995986,NaN,NaN
h_neg10_0,0.0065800528772410345,1.5722115946758077,0.21796759162251972
d_h_1_4,0.006432013502833941,0.8055608250768336,0.3755686767616667
d_v_1_4,0.0062171631170930795,1.1749592181529893,0.2860116081282255
d_v_7_10,0.005453606966907239,4.620309660932949,0.03902211196345358
d_h_7_10,0.005100821712420522,2.213197947320109,0.14662345668917587
