FACTORS,RES_VAR,F,P
None,0.02061050946780848,NaN,NaN
h_neg10_0,0.019034756287488283,3.145751904978486,0.08413937024801994
d_h_1_4,0.018850205806727666,0.3622436729951134,0.5509333051895435
d_v_1_4,0.01880300488764261,0.09037029438729402,0.7654362390930042
d_v_7_10,0.018642717273595476,0.30092536454411895,0.5867853867359196
d_h_7_10,0.01833678789622035,0.5672530483323233,0.4565363696977557
