FACTORS,RES_VAR,F,P
None,0.1612662446397475,NaN,NaN
h_neg10_0,0.15855611195232297,2.3587757435490606,0.12686951133088095
d_h_1_4,0.1357939370960748,22.964338629490552,4.236953032094456e-06
d_v_1_4,0.12309668431471797,14.028211952887343,0.00026507794526176406
d_v_7_10,0.12270430359933836,0.43169958202291375,0.5122747306168719
d_h_7_10,0.11128006838544845,13.75670900343759,0.0003037577818431919
