FACTORS,RES_VAR,F,P
None,0.011888241960423663,NaN,NaN
h_neg10_0,0.011717195690975221,0.5401217267768961,0.46701514754563245
d_h_1_4,0.011377233665689225,1.0757125387346502,0.3065753222188221
d_v_1_4,0.007464652817203101,18.345170639607044,0.0001366025317324382
d_v_7_10,0.007451128675731304,0.061711564791352834,0.8053052881951799
d_h_7_10,0.0074175699408848645,0.14929933371149082,0.7016860726649032
