FACTORS,RES_VAR,F,P
None,0.01536548508096767,NaN,NaN
h_neg10_0,0.015098696035554355,0.6537779591726334,0.4239338987222173
d_h_1_4,0.015084721296307686,0.03335100483448899,0.856118736649789
d_v_1_4,0.014207408879652678,2.1612621163385497,0.15046151542016453
d_v_7_10,0.01261317623965652,4.297403661850794,0.04581844791402975
d_h_7_10,0.012391802512222315,0.5895294892025019,0.448060602864102
