FACTORS,RES_VAR,F,P
None,0.014174854388363705,NaN,NaN
h_neg10_0,0.013910626568271519,0.7028029467565302,0.40722681252102544
d_h_1_4,0.013719532035292113,0.5014313294040954,0.48343182938768803
d_v_1_4,0.010601537576030173,10.293771567711824,0.0028539871745155497
d_v_7_10,0.010573355838784144,0.09062203911176972,0.7652211914340277
d_h_7_10,0.009486014697455943,3.7826483310693053,0.06034912538915164
