FACTORS,RES_VAR,F,P
None,0.021202855236631235,NaN,NaN
h_neg10_0,0.021138891695192074,0.3933631198357491,0.5316368747396871
d_h_1_4,0.021021203342332553,0.7222135322912283,0.3969932691742696
d_v_1_4,0.02027374172822873,4.719162742024765,0.03167064509455856
d_v_7_10,0.020273707239446555,0.0002160470842512694,0.9882957496195103
d_h_7_10,0.02002084287321966,1.5913870532996592,0.2094585409978477
