FACTORS,RES_VAR,F,P
None,0.037752051363898025,NaN,NaN
h_neg10_0,0.03624323971164298,1.5403156996338536,0.22238219574742932
d_h_1_4,0.035602582670897644,0.6478084379447226,0.42618119877654703
d_v_1_4,0.03279511759199978,2.9962166620007924,0.09226768285503123
d_v_7_10,0.03167452790332475,1.2028608455108794,0.28045808529831673
d_h_7_10,0.031538420448646465,0.14241505885486092,0.708308052730978
