FACTORS,RES_VAR,F,P
None,0.0171828556663304,NaN,NaN
h_neg10_0,0.016660137411277035,4.0788002811393795,0.045480184924260286
d_h_1_4,0.01628725521223258,2.953340084006768,0.08809927521945103
d_v_1_4,0.015475544212999227,6.713754713362237,0.010677572877033758
d_v_7_10,0.015445687262971635,0.24549458945698183,0.6211217450774625
d_h_7_10,0.015441792316500084,0.03178149565521225,0.8587943796030025
