FACTORS,RES_VAR,F,P
None,0.04247198573290303,NaN,NaN
h_neg10_0,0.042471662815434554,0.0010188190879910817,0.9745841835758378
d_h_1_4,0.04046304473730547,6.602226948701892,0.011287359340313398
d_v_1_4,0.0380883751743113,8.229712632284736,0.004799912130702358
d_v_7_10,0.03796226097509254,0.4351943133338955,0.5106092461351699
d_h_7_10,0.037753610273933404,0.7184635046523143,0.3982062290162961
