FACTORS,RES_VAR,F,P
None,0.026241201778548353,NaN,NaN
h_neg10_0,0.026170493499387038,0.3728528284913616,0.5424576718099627
d_h_1_4,0.025579567238035356,3.164904904442733,0.07745436266798171
d_v_1_4,0.02557954102461743,0.00013937016439798992,0.9905980816052047
d_v_7_10,0.024771717390032397,4.402447716962132,0.03775079866692512
d_h_7_10,0.02471341177577763,0.3161421976465564,0.5748746845934217
