FACTORS,RES_VAR,F,P
None,0.016070814281814148,NaN,NaN
h_neg10_0,0.016070672600744407,0.001181360843888652,0.972632510297652
d_h_1_4,0.01602560822498414,0.3739990327962566,0.5418764090814887
d_v_1_4,0.014762683250741341,11.292398120895642,0.0010179749421335709
d_v_7_10,0.014759188248324754,0.031021036446557904,0.8604654464030385
d_h_7_10,0.014752523052144277,0.05873405521207716,0.8088900441287106
