FACTORS,RES_VAR,F,P
None,0.011977253193229542,NaN,NaN
h_neg10_0,0.01078664378457221,3.973612141801518,0.05383860239539667
d_h_1_4,0.010774075186736986,0.04082957623818146,0.8410371691235032
d_v_1_4,0.009546171970432655,4.373345617872327,0.0440499282987541
d_v_7_10,0.009521693214377737,0.08483774173615596,0.7726684470322969
d_h_7_10,0.009469180147360742,0.17746184129913511,0.676379857702323
