Start,Stop
0,65.033
65.641,68.717
69.276,70.625
71.151,81.595
82.122,123.17
123.68,124.19
124.79,135.38
136.12,141.09
142.45,143.27
144.44,145.48
147.5,148.59
149.14,149.41
150.72,152.83
153.57,157.19
159.08,161.58
162.15,167.48
168.37,170.86
172.24,173.24
173.91,175.07
176.05,176.09
176.88,177.7
178.57,179.11
179.61,181.37
182.32,192.5
193.21,198.22
198.85,205.1
205.59,211.12
211.74,252.04
252.57,300
