Stop,Start
4.8026,5.2796
6.0362,7.1382
44.276,44.885
64.128,64.77
72.105,72.78
212.99,213.57
214.95,215.46
238.73,239.36
249.72,250.26
282.53,283.14
283.96,284.97
302.27,302.75
