Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,AbsHeading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0.0,-0.0002649675,-0.00307535,0.0008163975,-0.0005050944999999999,-0.0026428025,0.0032124000000000002,2.5162,9.646125e-05,-6.65925e-05,-0.0002817475,0.0003360825,1043.8,1629.0,1451.2,849.2,1140.9,1585.6,1525.1,1015.6,622.3,1989.1,2387.6,996.5,651.25,1843.7,1736.9,907.19,0.59617,1.2209999999999999,1.6453,1.1735,0.57082,1.1628,1.1389,0.8932200000000001,0.58349,1.1919,1.3921,1.0333
0.1,0.0134249,-0.0204256,0.00014636333333333302,-0.0118222433333333,-0.0102782666666667,0.0220886166666667,2.4978166666666697,0.00048405,-0.000636153333333333,-0.00228216166666667,0.0039621000000000005,1131.2,1795.0,1631.5,1014.4,1235.9,1708.4,1626.0,1119.4,768.47,2298.6,2651.0,1221.6,798.39,2214.0,1917.8,1067.2,0.6793399999999999,1.2806,1.6249,1.2042,0.64599,1.2959,1.1794,0.95344,0.66267,1.2882,1.4022,1.0788
0.2,0.1011585,-0.21864,0.0160325666666667,-0.063799,-0.0384103333333333,0.0815196666666667,2.21115,0.00742242833333333,-0.0264727166666667,-0.0233949666666667,0.046141,1143.2,1813.8,1614.9,1068.9,1233.8,1757.6,1668.3,1156.3,859.55,2538.8,2539.7,1275.9,853.64,2454.9,1858.2,1101.9,0.7518600000000001,1.3997,1.5727,1.1936,0.69187,1.3967,1.1138,0.9529200000000001,0.72187,1.3982,1.3432,1.0733
0.3,0.141216666666667,-0.37238833333333293,0.0294773333333333,0.0115100333333333,-0.0104574,0.04314,2.0678,0.028897500000000003,-0.101098333333333,-0.0751415,0.153966666666667,1169.8,1798.4,1660.0,1044.7,1247.7,1714.5,1659.6,1100.0,910.44,2744.4,2434.7,1367.1,883.67,2726.8,1797.2,1243.5,0.7782899999999999,1.526,1.4667,1.3086,0.70823,1.5904,1.0829,1.1305,0.74326,1.5582,1.2748,1.2195
0.4,0.064901,-0.5137816666666671,0.0159347333333333,0.02963145,0.00829639,0.0400525,2.21208333333333,0.0725811666666667,-0.135915,-0.11549833333333301,0.26903,1145.8,1761.9,1639.5,1111.9,1264.2,1752.6,1679.8,1121.5,1008.4,2902.0,2352.0,1410.9,982.6,2925.7,1733.7,1279.2,0.8801100000000001,1.6471,1.4346,1.2689,0.77727,1.6694,1.0321,1.1406,0.8286899999999999,1.6582,1.2333,1.2048
0.5,-0.0688843333333333,-0.399515,0.00222603333333333,0.0754976666666667,0.038658,0.0878115,2.56348333333333,0.115011666666667,-0.10616033333333301,-0.119046666666667,0.3889133333333329,1155.2,1851.8,1532.9,1036.1,1252.4,1726.1,1642.6,1126.8,1069.4,2965.9,2276.1,1459.3,1036.1,2966.8,1626.7,1269.9,0.92571,1.6017,1.4849,1.4084,0.8273,1.7188,0.99029,1.1271,0.87651,1.6602,1.2376,1.2677
0.6,-0.17009166666666697,-0.233125,0.00954812,0.0749473333333333,0.0290026666666667,0.0817555,3.01245,0.141116666666667,0.00578668333333333,-0.0757005,0.5480966666666671,1203.2,1814.0,1594.8,1028.9,1237.8,1755.5,1625.3,1158.4,1103.2,3039.3,2163.3,1469.1,1106.9,3002.3,1592.6,1272.6,0.9168299999999999,1.6755,1.3565,1.4279,0.89426,1.7102,0.9799100000000001,1.0985,0.90554,1.6929,1.1682,1.2632
0.7,-0.293036,-0.0834688,0.03321180000000001,0.044781800000000004,0.021187599999999997,0.0596924,2.9366,0.1641,0.1465838,-0.01641758,0.706888,1142.2,1774.0,1592.8,1047.5,1225.5,1711.4,1641.9,1137.0,1177.0,2976.0,2023.7,1485.7,1152.9,2966.8,1538.4,1322.8,1.0305,1.6776,1.2705,1.4183,0.9407700000000001,1.7335,0.93694,1.1634,0.98564,1.7056,1.1037,1.2908
0.8,-0.373525,0.18723499999999998,0.064386,0.17565799999999998,0.109134,0.22156199999999998,2.5193,0.18955999999999998,0.239875,0.025542500000000003,0.806495,1157.2,1779.2,1594.7,1025.0,1288.4,1802.4,1629.6,1168.8,1225.3,2906.3,2021.1,1540.5,1162.2,2943.4,1449.9,1351.5,1.0588,1.6335,1.2674,1.5029,0.90204,1.633,0.88974,1.1564,0.98044,1.6333,1.0786,1.3296
0.9,-0.337775,0.3712366666666671,0.0184926666666667,0.0635311666666667,0.0332235,0.0772098333333333,2.25958333333333,0.23438666666666697,0.37567,0.0977941666666667,0.9540850000000001,1157.6,1827.1,1610.4,1030.9,1248.8,1746.2,1628.5,1153.1,1251.4,2897.0,1983.5,1581.9,1186.8,2903.1,1438.0,1374.4,1.081,1.5856,1.2317,1.5344,0.95034,1.6626,0.8830399999999999,1.1919,1.0157,1.6241,1.0574,1.3632
