Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,AbsHeading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0.0,-0.0406491748199997,-0.12523188305632002,0.0466372137905898,-0.0157700059912349,-0.046092398178336,0.068752383182084,0.4787066666666671,0.008929832171594859,-0.00167153811766136,-0.008292773893938291,0.0123923113804667,2122.1042,2070.0583,3424.1748,3304.0833,2350.1921,3374.7334,3782.4104,3235.46,2557.5146,5304.0039,8137.2207,5008.3179,2572.5696,7575.6118,8122.6729,4410.2603,1.2051786146976202,2.56224856082556,2.37640341842362,1.51579649944056,1.09462098864174,2.2448030413306097,2.1474858730295403,1.36310147552435,1.14989980166968,2.40352580107808,2.26194464572658,1.43944898748245
0.1,-0.0894444488546663,-0.278763655072078,0.025197836338027,-0.0253212403948656,-0.0198586813017025,0.0481733987472677,0.622373333333333,0.0391397244197824,-0.0154071619563372,-0.0370137999973426,0.0583447560888599,2018.9877,2054.4924,3248.5208,3005.5713,2177.7263,3081.3091,3518.0286,3002.575,2543.0398,5065.9585,8081.8726,4740.6128,2487.8445,7539.3882,8042.7949,4282.4644,1.2595618091185001,2.4657956875382,2.48786235261292,1.5772751090616297,1.14240458041031,2.44681333657827,2.28616529723493,1.42626392346569,1.20098319476441,2.45630451205824,2.38701382492393,1.50176951626366
0.2,-0.19136346803133397,-0.27434701437959996,0.00828348736943924,0.0242333732730988,0.0258233861077276,0.0557188931478749,0.642532,0.0875496404337169,-0.0450619231882053,-0.0718010703123855,0.148743327365722,1963.7369,1959.8007,3146.7148,3095.9358,2127.9668,3123.5142,3481.3433,3007.7961,2609.2366,5263.4854,8039.5044,4579.8906,2563.8213,7693.2080000000005,7955.0884,4169.9395,1.32870986943312,2.68572482906042,2.55488816463443,1.4793235053517602,1.2048220395167801,2.46299760699023,2.28506289511867,1.38637705527978,1.2667659544749499,2.57436121802533,2.4199755298765497,1.4328502803157699
0.3,-0.3601941698847771,-0.0381336556549002,0.0215875901830928,0.0889421327494975,0.0520115019492951,0.10690429422276,0.210836166666667,0.124346402155584,-0.0234231740570791,-0.0535593987821962,0.27548689353203004,2030.4987,1994.8772,3206.2139,3130.6597,2160.9392,3205.2649,3510.3098,2953.4946,2816.616,5432.1382,8007.4541,4487.7656,2819.1765,7740.9512,7953.71,4273.1367,1.3871547910865398,2.72304390465739,2.49747969092143,1.4334887947099502,1.30460704308571,2.41507377440161,2.26581425947077,1.4468070129534,1.34588091708613,2.5690588395295,2.3816469751961002,1.44014790383167
0.4,-0.528575237833444,0.3305682868332,0.0506307823494798,0.0943386580259855,0.0535830589149347,0.12384025104966902,0.373558,0.166882165860699,0.09714557167461399,0.0262510327776471,0.47216243769989097,1957.5693,1971.3766,3246.2241,3066.7690000000002,2272.8918,3104.0820000000003,3469.8171,2919.2559,2976.6318,5514.853,7944.876,4529.5571,3017.2649,7824.9414,7846.3706,4456.0566,1.52057544016449,2.7974629505087996,2.4474206817699398,1.47698020294323,1.32750045558702,2.52085524802502,2.26132109384094,1.5264357605648797,1.4240379478757599,2.65915909926691,2.3543708878054397,1.50170798175405
0.5,-0.644533759421554,0.717094116152544,0.0534943501915275,0.0713396921936876,0.0372089887793325,0.10160785264604401,0.855174,0.24191589717418802,0.278160259275628,0.13696496368042,0.718493214369422,2037.0098,2070.9194,3241.4355,3005.177,2279.478,3187.5396,3453.1094,3027.8916,3114.948,5528.8267,7911.1597,4654.4321,3170.2473,7735.3862,7836.1021,4468.0605,1.52917673739223,2.66974499345556,2.44063462006262,1.54880464611569,1.3907777570127902,2.4267576785555898,2.2692886880444596,1.4756342334051897,1.4599772472025099,2.5482513360055696,2.35496165405354,1.51221943976044
0.6,-0.610250180318999,1.03284489327199,0.0390385065153207,0.0459202691748717,0.0299985182100683,0.0709050905799185,1.2429,0.33962907337525106,0.464693826100364,0.244947758327085,0.962725841235442,2039.9382,2052.7451,3196.7219,3166.7986,2275.4482,3248.3108,3508.9453,3010.2451,3315.0583,5485.7666,7816.1025,4767.3193,3270.5452,7772.2114,7717.1206,4474.8438,1.6250778087296998,2.6724051612642996,2.44503674217016,1.50540653264151,1.4373191180533098,2.39269327306981,2.19927070393488,1.4865380230998502,1.5311984633915001,2.53254921716705,2.32215372305252,1.4959722778706799
0.7,-0.493865597227223,1.27230707376712,0.0305233164216213,0.0275873055170663,0.0265013686729111,0.0517568125696805,1.4315666666666698,0.432224867917834,0.61854403977213,0.339143272114048,1.1622315969298602,2001.3115,2034.7865,3217.5288,3092.7292,2221.7593,3364.855,3593.4055,2946.1931,3441.3398,5310.9233,7742.0967,4799.79,3322.116,7781.7446,7621.5571,4488.1064,1.7195423101301297,2.6100641516935603,2.4062245223725696,1.5519593503369098,1.49526368585472,2.31265376962752,2.12098442549832,1.5233578545819,1.60740299799243,2.46135896066054,2.2636044739354504,1.5376586024594099
0.8,-0.436016685122445,1.45036654135701,0.0258664508564285,-0.00151556897136098,0.000835671743265238,0.0432213524694667,1.51205,0.509828215421604,0.718691560353265,0.41186425568522,1.3009366284371298,2050.8623,2038.5912,3197.3909,3108.4775,2169.0332,3117.866,3514.3831,3038.8938,3579.9885,5403.8135,7657.0332,4503.1699,3593.5674,7742.522,7527.3418,4346.6074,1.7456015940221798,2.6507587690950496,2.39477544018781,1.44867379609471,1.6567599795153,2.48327606125472,2.14186717435558,1.43032553490352,1.70118078676874,2.56701741517488,2.26832130727169,1.4394996654991201
0.9,-0.47226453338466706,1.54859968615006,0.0111857961244965,-0.0192064636427941,-0.00323635330158718,0.030529365544509,1.3799,0.565254880300548,0.747612545425393,0.44215781221020706,1.3831797272490303,2119.1765,2027.1752,3258.8735,3191.25,2305.7031,3265.6814,3393.1941,3042.6638,3701.4863,5282.146,7504.4932,4485.0122,3794.6335,7774.3628,7388.9551,4427.2734,1.74666258331951,2.6056682224605,2.30278751231062,1.40540922835879,1.64575981183354,2.3806250052439304,2.17758102903692,1.4550649335624901,1.6962111975765202,2.4931466138522103,2.24018427067377,1.43023708096064
1.0,-0.461736034753444,1.53658152854301,-0.0101387201921407,-0.00676895595377208,0.000889303199616201,0.0205498608732292,1.3392,0.5875554172186271,0.715826194223008,0.440144869513631,1.4142295199487502,2105.428,2022.9758,3194.9036,3139.9097,2300.873,3273.2776,3385.0186,3010.178,3868.5295,5136.7471,7423.4565,4438.6895,3879.9956,7636.6641,7331.0298,4328.0542,1.83740764348152,2.53920343486066,2.32353066928217,1.41363603545669,1.6863145423498003,2.33303282923514,2.16572807015004,1.4378067343525902,1.76186109291566,2.4361181320479,2.2446293697161,1.42572138490464
1.1,-0.472998240712221,1.47688114133002,-0.006436919018578771,-0.0410438267611779,-0.0112751877263676,0.051866934463941,1.17561666666667,0.5687673792736689,0.6532430140414229,0.42199864853287705,1.40859827167321,2031.3363,2082.2729,3162.5,3156.3369,2306.0728,3199.9353,3467.3433,2994.2495,3910.4016,5177.5859,7168.1875,4474.7363,3964.2737,7681.8472,7226.5684,4239.6074,1.92503900018919,2.48650688389596,2.2666205533596804,1.4176992006144802,1.71905834889514,2.4006257876526402,2.08418024255054,1.4159165426929199,1.82204867454216,2.4435663357742996,2.17540039795511,1.4168078716536998
1.2,-0.630610052923444,1.38920145437953,0.0118196233706,-0.0903982643655782,-0.036945491705501,0.0998150680785494,0.695725,0.531949402427539,0.532341241236813,0.376779739722635,1.4210657934542,2033.7379,1969.4370000000001,3190.0161,3064.1475,2259.0508,3233.4243,3375.7327,3006.6877,4026.0256,4999.1953,7084.4736,4325.0415,4040.8699,7683.3769999999995,7086.4814,4169.0781,1.9796187109459902,2.5383880266289305,2.2208269105601097,1.4114991200652098,1.7887468046314,2.37623531189519,2.09924245483062,1.38660164140093,1.88418275778869,2.45731166926206,2.1600346826953603,1.39905038073307
1.3,-0.8738242414276659,1.25976693508142,0.0161345357901076,-0.0156340508969318,-0.0176459298263656,0.110273295789754,0.28021599999999997,0.509884816997369,0.33718575991424105,0.289141733303612,1.4954238247228,1989.1147,2016.7775,3127.4631,3121.3281,2217.8962,3270.0994,3496.2275,2918.46,4121.353,4980.0586,6853.5713,4338.3315,4217.8223,7670.9194,6865.8433,4036.1453,2.07195341726649,2.46931483517641,2.1914155597871,1.38989922270587,1.9017221365003503,2.34577560547548,1.9637861952633202,1.3829709161681203,1.98683777688342,2.40754522032595,2.07760087752521,1.38643506943699
1.4,-0.8472644481688879,1.26109409046273,-0.0204072599966894,0.0860424294456305,0.0150414231032408,0.11070166956798701,0.784491666666667,0.495553822415563,0.19917440720834803,0.203655011360721,1.6207814407643601,2049.4414,2023.1642,3121.9321,3154.3037,2377.3279,3299.2617,3411.9353,3009.4751,4124.4067,5005.9819,6743.6147,4171.1929,4192.5576,7677.6055,6749.7314,4034.5205,2.0124540765108003,2.47433297801533,2.16007731237973,1.3223815132322199,1.76355882585654,2.3270677497332204,1.97827063133348,1.3406060412329,1.8880064511836698,2.40070036387427,2.06917397185661,1.3314937772325601
1.5,-0.8544871254881109,1.15602420148969,-0.0212076130832619,-0.00333847765736476,-0.0125445715451595,0.0728305248051615,0.932544,0.45101094818263004,0.18963919365273002,0.145274241337273,1.77063740521015,2019.2128,2015.6093,3192.8918,3152.9307,2234.5376,3240.4575,3485.7053,3076.4077,4144.1387,5032.8047,6537.1206,4165.415,4261.1724,7617.0361,6602.0137,4100.3535,2.05235362018307,2.49691480387593,2.04739809848865,1.32112481888676,1.9069593637627802,2.35060515374758,1.89402520631908,1.3328381345554399,1.97965649197292,2.4237599788117503,1.9707116524038601,1.3269814767211001
1.6,-0.798506602826444,1.05608390406193,-0.0186991860160532,-0.00153898651499283,0.0037948824937360103,0.0433018360113902,0.7994600000000001,0.38363519463353296,0.177513119490077,0.0891674623541032,1.8809582753680603,2044.7820000000002,2084.0422,3023.4355,3181.5068,2406.1799,3309.9463,3448.7822,3118.2539,4256.8369,4843.0796,6421.9702,4203.6807,4336.0,7589.7778,6391.0537,3990.2451,2.08180475962719,2.32388749133775,2.12406390015596,1.3212860962610502,1.80202652345321,2.29302143058937,1.8531334625886202,1.27964085926422,1.9419156415402,2.30845446096356,1.98859868137229,1.3004634777626398
1.7,-0.7217048738726659,0.9422476761315,-0.0281658143409237,0.0412778124798846,-0.0016004834233914699,0.0607186455869815,0.9855649999999999,0.30461695736385497,0.16427863054422198,0.05290808715372,1.93146391067845,2100.1775,2055.7393,3088.4333,3124.5989,2288.2031,3214.8564,3391.4751,2930.1323,4170.8916,4700.1221,6217.2427,4082.3315,4268.437,7488.1958,6361.561,3955.0129,1.9859709953087301,2.2863415122724904,2.01307332750233,1.3065137736558798,1.86541002413641,2.32924736544998,1.87575046622044,1.3497728071868997,1.9256905097225703,2.30779443886124,1.9444118968613797,1.32814329042139
1.8,-0.687273446173999,0.775433593883678,-0.0172064244338151,0.0198797980955338,-0.0179570543843006,0.0620173726133783,1.1226399999999999,0.21039202249670103,0.18895366796679,0.0236772978974268,1.95855106827893,2141.6125,1934.8379,3097.3989,3086.46,2278.3708,3149.3582,3423.0647,3044.1301,4205.7178,4670.126,5949.0884,3994.8037,4201.8574,7447.6201,6110.8657,3859.512,1.9638089523664999,2.41370401106987,1.9206723422029999,1.29429952113424,1.8442377333838702,2.3648056610391297,1.7852030959274598,1.26785382792936,1.90402334287519,2.3892548360545,1.8529377190652299,1.2810766745318
1.9,-0.8912662750245559,0.7282308921706891,0.0147775888619401,-0.0690348010154982,-0.0409665829899187,0.107568430256946,0.9944350000000001,0.132505686912265,0.206125789118744,-0.0193854125258596,1.9762808576473,2085.8438,1972.5901,3085.8091,3148.1841,2352.5728,3123.5884,3445.4116,3089.7637,4279.6621,4424.0776,5796.1094,3979.6753,4385.3013,7413.6655,5895.3296,3741.0066,2.05176538147296,2.24277593200939,1.87831107245098,1.26411771789331,1.8640448873675701,2.3734450736211,1.71106685773044,1.2107743385036203,1.9579051344202598,2.30811050281524,1.7946889650907099,1.2374460281984598
