Stop,Start
0.016667,0.66667
4.1333,5.25
6.1,8.3333
10.783,11.417
11.717,14.417
37.883,38.683
52.233,53.667
66.317,67.133
69.833,70.833
74.633,75.633
77.1,77.933
100.72,101.43
157.13,157.92
