Stop,Start
1.5667,2.6167
6.6667,7.25
12.3,14.45
15.817,16.333
21.467,21.983
32.95,33.483
42.7,43.383
55.217,55.7
56.583,57.133
58.733,59.8
61.017,63.167
64.1,65.617
79.2,80.3
167.13,167.7
176.43,177.68
195.38,195.92
203.95,204.43
236.83,237.43
241.65,242.73
262.52,263.38
