Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red,G3_Red,G4_Red,G5_Red,G2_Green,G3_Green,G4_Green,G5_Green,G2_avg,G3_avg,G4_avg,G5_avg
0,-0.0012039934419713,-0.0115124804151077,-0.0008668794358822,0.0067058069760946,0.004835002922724,0.0155449209855965,1.85565511987369,2.44203629382827e-05,0.00181913559782119,0.000573247525602222,0.00241439668734486,652.8449,997.6188,1018.3226,714.3724,466.4149,1171.4961,1445.6671,476.7669,0.714434469810517,1.17429232488401,1.41965532337198,0.667392665226148
0.1,0.0035673310191878,-0.0332882845141136,0.0033642526305038,0.00234918721132912,0.00413555896858383,0.021417576458069,3.10680725566161,2.16286210070973e-05,0.00541836301670743,0.00415047336680843,0.0145080547161235,693.9957,1034.2976,1039.1926,719.2529,556.4635,1293.5863,1473.0685,500.5123,0.801825573270843,1.25069061361063,1.41751249960787,0.695878042340879
0.2,0.0545621506515905,-0.00155849632330326,0.0130646641187451,-0.0179287134833577,-0.00919450547162685,0.0414800021872394,0.364299975567945,0.00470031080984145,0.00748585585156865,0.00748569116660095,0.0515438552912043,663.3158,996.3912,1038.1366,746.3768,601.7068,1313.4849,1440.2661,512.3687,0.907119655524563,1.31824217235158,1.38735702026111,0.686474579595722
0.3,0.130980430842016,0.0518988083861392,0.0127161633496114,-0.0144118356784372,-0.00092492160877259,0.0378393191342863,-2.98948801424343,0.021584327531309,-0.0137839216873534,-0.00108756555263632,0.118908107421088,662.6503,1007.2719,1029.3445,725.6319,606.8467,1353.6525,1429.2003,499.3083,0.915787256113821,1.34387993946818,1.38845673144414,0.688101363790649
0.4,0.197781412589733,0.104570766370774,0.0130839698118956,-0.00975653620153308,-0.0101083178613692,0.0481754953537538,-2.97258094935922,0.0467549236593593,-0.0412667234107689,-0.0139397083973672,0.201312364996232,677.0938,1009.9703,1028.3872,694.09,669.3806,1352.8105,1407.8712,526.1788,0.988608373020104,1.33945572458913,1.36900887136674,0.758084398276881
0.5,0.238365389988248,0.230024066025934,0.0138528893873729,-0.062933813747693,-0.0152003577839042,0.0725797017516887,-2.69341474447373,0.0755235566662937,-0.0797883642212074,-0.0369596077198969,0.307094736193809,695.4109,1057.6183,1041.5383,731.1805,711.9553,1518.3666,1414.2036,541.9265,1.02379082640206,1.43564705716609,1.35780278075228,0.741166510868383
0.6,0.281843932249093,0.399445727670654,0.0251333245418175,-0.0175828557828848,-0.0166111627657107,0.0489023789516248,-2.48805441801696,0.109489724378106,-0.160932109837066,-0.0740290438916754,0.445861641028633,664.9435,1000.4523,1033.9607,716.9265,686.1208,1379.6793,1525.3286,576.181,1.03184826981541,1.3790555531733,1.47522879738079,0.803682106882644
0.7,0.313372701621542,0.568789725309037,0.0213367271551123,-0.0254050206697743,-0.0179437279660873,0.0429205508776876,-2.36940488072761,0.153757909331989,-0.23167829633545,-0.11567286765659,0.57671503152933,665.4453,1016.7483,1033.6158,720.5167,707.5899,1351.8032,1496.4275,603.8541,1.06333292909274,1.32953573662233,1.44775989298925,0.838084807749772
0.8,0.337288576201643,0.693640260024953,0.0168422392993334,-0.00717013222150525,-0.0055610984971574,0.0248244671423413,-2.27111679510879,0.199545098000431,-0.290929034250945,-0.156017033378751,0.68283034133962,669.4505,1013.5471,1038.6306,706.2238,690.4379,1318.949,1508.1833,636.1026,1.03135018944642,1.30131988932729,1.45208825929065,0.900709661724796
0.9,0.411227308264629,0.751120788068915,0.0123803095466376,0.0241463935943501,0.0093506936078745,0.0398745158224665,-2.3146264750048,0.240600052947773,-0.323460804821176,-0.179826986938645,0.755368447455287,694.7189,1033.0151,1045.0145,731.644,729.7133,1412.6777,1489.0085,728.243,1.05037202816852,1.36752860630982,1.42486874584037,0.995351564422041
1,0.531103850290157,0.733715711153163,0.0111998269326387,0.0360277465002876,0.0127599980050154,0.0449892609298609,-2.51630464492401,0.273466090211435,-0.302871791075058,-0.174667830346328,0.818509759527787,653.5817,1006.2713,1042.6208,732.7537,703.5256,1293.204,1463.1033,720.6023,1.07641569523749,1.28514447346357,1.40329379578846,0.983416801580122
1.1,0.617328582081823,0.743080700953413,0.0108822062033096,0.0123291005951368,-0.00175495646822952,0.0218736327294575,-2.64179272126501,0.298660380983437,-0.240735386806271,-0.14882959628768,0.875571241227816,663.3371,1009.4069,1026.9915,739.4125,740.0061,1249.9451,1446.2537,712.7186,1.11558075072237,1.23829656801435,1.40824310619903,0.963898500498707
1.2,0.684644376570553,0.761150870517174,0.0135882268082968,0.0142670958833141,0.00438915499790057,0.02831708863729,-2.71135812483997,0.316282995253217,-0.176543868408236,-0.124213880638741,0.9061924784974,679.4879,983.8273,1016.7531,742.3226,746.8058,1215.3408,1396.2679,674.3626,1.0990715213619,1.23531924759559,1.37326151255403,0.908449506993321
1.3,0.758958129587939,0.809210000170189,0.0170372734547007,-0.00956246334391189,-0.00567372505215265,0.0355547408935236,-2.72814989372842,0.330487314125255,-0.118711627712719,-0.103018119502058,0.92352325349187,692.5121,1056.9137,1049.7191,734.2682,723.8453,1213.5594,1379.4778,690.2007,1.04524570762013,1.14821049249338,1.31413994467663,0.939984463442649
