Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,AbsHeading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0.0,0.003716225,-0.012135,-0.0058362,0.0009226975,0.002376685,0.01100115,2.60915,-0.00099803,0.0001799875,0.0008327025,0.001898925,2458.5,1938.0,1796.4,1845.1,3046.1,2019.9,1895.3,1872.4,2088.4,2550.8,863.4,1117.1,2670.8,2294.3,1028.6,1105.0,0.84945,1.3162,0.48063,0.60545,0.8768100000000001,1.1358,0.5427,0.59014,0.86313,1.226,0.51166,0.5978
0.1,-0.10614365,0.0878878833333333,0.0497528833333333,0.0285357266666667,0.0140488166666667,0.0639679666666667,2.54651666666667,0.00353966666666667,0.00281053666666667,0.00306743333333333,0.018158599999999997,2586.9,2111.6,1882.0,1920.4,3364.4,2029.2,2159.7,2230.2,2405.8,2662.1,1017.3,1242.5,3161.0,2556.3,1236.5,1223.7,0.9299799999999999,1.2607,0.5405399999999999,0.6470199999999999,0.93952,1.2597,0.57253,0.54869,0.93475,1.2602,0.55653,0.59785
0.2,-0.33458833333333304,0.38095999999999997,0.0608118333333333,0.031848,0.00439566666666667,0.0704796666666667,2.3044,0.0626926666666667,0.03936,0.01713845,0.101853166666667,2520.7,2017.3,1896.6,1964.6,3322.9,2113.6,2146.6,2105.4,2452.0,2595.5,1306.4,1362.1,3283.6,2361.8,1459.5,1350.5,0.9727299999999999,1.2867,0.68877,0.69333,0.98818,1.1174,0.67993,0.64144,0.98046,1.202,0.68435,0.6673899999999999
0.3,-0.516125,0.689766666666667,0.0589376666666667,0.0039093,0.0117299833333333,0.0661505,2.2261,0.17072,0.0956818333333333,0.035966000000000005,0.237085,2609.1,2116.4,1949.1,2107.0,3356.8,2154.7,2137.9,2160.9,2454.2,2552.1,1573.4,1458.2,3208.1,2455.4,1655.6,1438.4,0.9406399999999999,1.2059,0.8072199999999999,0.69204,0.9557200000000001,1.1395,0.7743899999999999,0.66568,0.9481799999999999,1.1727,0.7908,0.67886
0.4,-0.4564966666666671,0.846101666666667,-0.0162287166666667,0.0360990833333333,0.0307372666666667,0.0578256666666667,2.14881666666667,0.285488333333333,0.13508499999999998,0.063751,0.3850233333333329,2623.6,2058.2,1923.9,2036.0,3293.5,2127.4,2109.6,2072.5,2602.9,2615.1,1510.0,1504.6,3426.1,2517.2,1703.1,1456.9,0.9920899999999999,1.2706,0.7849,0.7389899999999999,1.0403,1.1833,0.8073100000000001,0.703,1.0162,1.2269,0.7961,0.7209899999999999
0.5,-0.150516683333333,0.846175,-0.0135390166666667,0.0919513333333333,0.0586521666666667,0.11196083333333301,1.70626666666667,0.33387,0.202881666666667,0.1207645,0.543576666666667,2602.5,2020.1,1953.7,2008.9,3347.8,2032.6,2148.6,2206.3,2615.5,2638.3,1506.6,1507.0,3507.3,2521.7,1667.9,1625.6,1.005,1.306,0.77117,0.75017,1.0476,1.2406,0.77628,0.7368,1.0263,1.2733,0.77372,0.74348
0.6,0.1518885,0.794048333333333,-0.000502833333333334,0.1072285,0.0521895,0.120566666666667,1.09131,0.33805999999999997,0.348165,0.21469000000000002,0.750798333333333,2656.6,2055.0,1938.6,2016.6,3365.2,1947.2,2123.1,2161.6,2692.8,2629.7,1440.2,1592.1,3590.2,2459.5,1548.2,1593.3,1.0136,1.2797,0.7429,0.7895,1.0668,1.2631,0.72925,0.7371,1.0402,1.2714,0.73607,0.7633
0.7,0.430875,0.566561666666667,0.0309056666666667,0.0985533333333333,0.0513038333333333,0.120074833333333,0.43500166666666706,0.32869499999999996,0.556063333333333,0.33034,0.998453333333333,2564.2,2054.0,1946.5,2056.0,3329.3,2127.8,2159.2,2240.1,2755.7,2484.7,1334.1,1671.9,3613.3,2385.6,1499.9,1610.3,1.0747,1.2097,0.6853899999999999,0.81317,1.0853,1.1212,0.69465,0.71885,1.08,1.1654,0.69002,0.7660100000000001
0.8,0.7864083333333329,0.4913766666666671,0.0572871666666667,0.02007812,0.0038658333333333296,0.0687338333333333,0.11301749999999999,0.348536666666667,0.771163333333333,0.4445083333333329,1.24963333333333,2646.4,2086.5,1934.5,1953.0,3291.1,2039.5,2081.8,2175.1,2780.8,2423.7,1280.5,1692.8,3650.5,2301.4,1449.5,1616.5,1.0508,1.1616,0.66193,0.8668,1.1092,1.1284,0.69626,0.74319,1.08,1.145,0.67909,0.80499
0.9,1.05511833333333,0.5451583333333329,0.0363308333333333,-0.025849,-0.0038730666666666703,0.04872,0.178931666666667,0.4129466666666671,0.895126666666667,0.5062300000000001,1.4386833333333302,2595.9,2079.0,1879.8,2047.8,3232.8,2216.1,2120.0,2277.6,2826.2,2387.8,1243.5,1712.7,3802.7,2278.6,1415.5,1682.6,1.0887,1.1485,0.6615,0.83636,1.1763,1.0282,0.66769,0.7387699999999999,1.1325,1.0883,0.66459,0.78756
