Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0,-0.0116660793555599,-0.0176940012712597,1.06174744182799e-05,-0.0219702456353042,-0.0103150415805172,0.030814640183798,2.13933117737894,-0.00032314066506256,-0.00365361806418249,-0.00216880249849068,0.00485337200697367,697.0711,995.5668,825.6785,779.4067,610.6871,678.4979,589.0433,439.9838,511.7076,1901.8826,2222.5403,774.0685,476.6585,1193.2994,1171.3198,429.3201,0.734082362616955,1.91035157058271,2.69177446185168,0.993150944173305,0.780528195208315,1.75873705725545,1.98851221972986,0.975763425835224,0.757305278912635,1.83454431391908,2.34014334079077,0.984457185004264
0.1,-0.0702624505390441,-0.077961118349222,0.0037468494169825,-0.0585713317004406,-0.0241008926891542,0.0698232096989148,2.35710206438636,-0.00178423110072945,-0.0273518756504776,-0.0116777286985302,0.0349570944844205,803.4307,1090.9393,995.3193,899.9337,684.9565,775.2521,645.2641,492.9406,655.9239,2151.9927,2429.6135,846.7,616.4932,1251.6636,1258.348,481.7968,0.816403829228831,1.97260535027018,2.4410392725229,0.940847086846509,0.900047229276604,1.61452461721806,1.95012863725101,0.977393219385865,0.858225529252717,1.79356498374412,2.19558395488695,0.959120153116187
0.2,-0.164186942573766,-0.151577497508078,0.00364763770041492,0.00454717161836178,-0.0102400322776104,0.0661303672071815,2.53332644082746,0.000457110942147997,-0.0994462941454135,-0.0431632930511468,0.133441324325399,807.9023,1068.6016,991.9887,907.1281,715.0297,771.4763,691.3597,564.8004,736.5153,2225.1514,2252.218,863.0483,680.9994,1287.5483,1193.1514,491.4083,0.911639068238821,2.08230214141547,2.27040691088517,0.951407303995985,0.952407151758871,1.66894083460503,1.72580409300687,0.870056572197895,0.932023109998846,1.87562148801025,1.99810550194602,0.91073193809694
0.3,-0.210189211189933,-0.125534900376033,0.0125563731045884,0.0187041091589121,-0.00168421601913271,0.0422841893775479,2.39778718521228,0.00817104177529851,-0.137468858211823,-0.0738336577679512,0.26585402610066,804.7001,1090.6324,1000.6672,861.2079,710.8536,761.7706,714.2277,575.0432,796.1718,2275.6138,2161.0264,747.318,694.5984,1370.5874,1173.0028,535.3543,0.989401890219723,2.08650852477883,2.15958552453803,0.86775562555801,0.977132844231217,1.79921278138064,1.64233731063637,0.93098101151357,0.98326736722547,1.94286065307974,1.9009614175872,0.89936831853579
0.4,-0.217668203844711,0.00671344459883352,0.0160399059004674,0.0681096515425571,0.0299254312117612,0.0847941864789597,2.17556887528254,0.0311133382078091,-0.125269648930799,-0.0848276093787002,0.39366551177903,816.7086,1131.749,961.9608,879.9899,669.9798,798.3704,735.533,555.6619,767.3876,2185.353,2031.1638,719.0775,676.9495,1377.9712,1115.5977,430.6457,0.939610039615109,1.93095200437553,2.11148292113358,0.817142901299208,1.01040285095163,1.72597982089516,1.51672011996742,0.775013906837953,0.975006445283367,1.82846591263535,1.8141015205505,0.796078404068581
0.5,-0.0793404163902445,0.148772874473534,0.0105827363878046,0.0759220221709179,0.0222832902024768,0.0883942090332333,1.68550521678332,0.0643722481938369,-0.0329871434751722,-0.0544476102130359,0.556299184333032,840.973,1107.0551,982.1177,855.0337,652.6193,805.6173,691.2462,561.6637,859.0425,2173.8259,1906.7494,686.9888,732.4003,1281.9043,1143.9993,453.9191,1.02148642108605,1.96361129631217,1.94146730071151,0.803464003816458,1.12224738067048,1.59120751254969,1.654980960474,0.808168838399206,1.07186690087826,1.77740940443093,1.79822413059275,0.805816421107832
0.6,0.00162391059456664,0.241838194316767,0.0182104117109923,0.0539391873450368,0.0110741197490544,0.0660419260525076,1.31651232727039,0.0989683470904866,0.115273641437222,-0.00707535006103324,0.739174957681933,835.7551,1116.3044,945.8981,774.3168,658.5003,828.6821,733.7902,535.9316,918.7221,2074.2866,1829.5291,655.4686,716.7507,1335.5165,1084.2676,454.7572,1.09927190393454,1.85817291412629,1.93417145039196,0.8465121769281,1.08845918521222,1.61161499687275,1.4776261661712,0.848535895252305,1.09386554457338,1.73489395549952,1.70589880828158,0.847524036090202
0.7,0.0847266702734226,0.284633940488645,0.00427961249510184,0.0292069261922922,0.00461281568973072,0.0413843437787644,1.05629677912327,0.136157780038487,0.267014596280214,0.0350002067020768,0.902151193638627,832.3641,1060.4413,987.4739,754.3955,660.4628,823.1729,686.6802,546.5899,969.8072,2020.6842,1769.585,630.9921,787.9929,1278.3622,994.738,510.8903,1.16512377215692,1.9055125446359,1.79203217421747,0.836420816402007,1.19309202577344,1.55296924862322,1.44861902236296,0.934686681916369,1.17910789896518,1.72924089662956,1.62032559829021,0.885553749159188
0.8,0.154182534289033,0.243149387170911,0.00406547128500647,0.0563248486583869,0.0202917310552786,0.0657509067758564,0.787615039070931,0.160831632885098,0.394850487439134,0.0715342723602796,1.02637272306333,821.8503,1152.3854,958.8249,773.5337,630.8715,786.1553,740.6595,526.3849,1033.4727,2083.4705,1634.1313,630.5922,827.1362,1194.5206,1001.2373,483.1601,1.25749506935752,1.80796329075325,1.70430628157446,0.815209731650993,1.31110091357749,1.51944609417503,1.35181861570668,0.917883662696251,1.2842979914675,1.66370469246414,1.52806244864057,0.866546697173622
0.9,0.274179805278111,0.187714950277334,0.0139907094415224,0.030379757215372,0.0178857230926352,0.0591600661887307,0.543466709955518,0.175956247372357,0.516393938847843,0.112685743457825,1.13787578885556,814.8823,1079.8988,974.5441,745.6259,596.7555,781.8025,699.0564,528.5953,1095.1157,1959.9991,1572.7585,658.6776,823.7216,1214.0031,938.4113,456.6781,1.34389432682487,1.81498405220934,1.61384025617722,0.883388841508859,1.38033348666246,1.55282580958746,1.34239712275004,0.863946576899189,1.36211390674366,1.6839049308984,1.47811868946363,0.873667709204024
