Start,Stop
0,44.248
45.615,76.68
77.297,87.697
88.18,93.013
93.58,100.03
100.76,135.84
136.38,159.53
160.13,166.61
167.46,205.43
206.04,209.78
211.93,249.54
250.17,250.77
251.96,253.59
254.11,300
