Stop,Start
6.7928,7.4013
16.447,16.924
18.306,18.964
24.441,25.97
37.418,38.289
41.02,41.579
43.355,43.931
46.283,47.171
52.27,52.895
73.947,74.424
76.694,77.27
82.697,83.306
91.299,92.122
95.23,95.789
100.72,101.37
125.86,126.41
133.59,134.19
137.62,138.34
146.71,147.34
182.85,183.52
193.57,194.28
207.2,208.03
209.82,210.48
218.27,218.85
228.37,228.87
233.55,234.19
239.92,240.99
249.93,250.44
254.52,255.03
266.15,267.06
269.93,270.51
283.93,284.46
291.48,291.96
297.4,298.06
