Stop,Start
7.45,8.0167
15.867,18.483
22.45,24.017
36.65,37.267
38.767,39.3
44.733,45.983
49.45,50.217
59.783,60.4
63.917,64.833
65.283,66.75
69.233,69.85
70.667,71.25
72.367,73
78.167,80.3
127.75,128.28
133.35,134.32
175.68,177.73
220.1,220.68
229.63,232.13
232.17,233.03
269.38,270.08
294.32,298.73
