Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,AbsHeading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0.0,0.0261011806442403,-0.00696229789088401,-0.0054175655020604,0.0365959669655154,0.0102056579161349,0.0395273728772896,1.9546333333333301,-0.0009228890590372279,0.00427957180170633,0.00211686637924647,0.00510357995621859,1252.9955,1232.9067,870.8312,681.0449,804.3519,1254.1843,1434.1177,947.0978,1890.6589,1699.3749,940.0134,994.7455,877.5427,1558.5828,1947.3452,1362.8549,1.50891116528351,1.37834833730728,1.07944386925962,1.46061662013767,1.0909935066977499,1.24270635503889,1.35786985963565,1.43898011377494,1.29995233599063,1.31052734617308,1.2186568644476399,1.44979836695631
0.1,0.0128038998721113,-0.00897285751643113,0.0041063387803048105,-0.00647673274718844,-0.00791244395275262,0.048818686574931,1.8718166666666698,-0.00380317679128274,0.0222867360369971,0.00698889581999283,0.0334850515977425,1433.6056,1370.2512,957.1576,785.3922,921.4138,1345.3409,1607.8246,1023.0785,2190.575,1949.0385,1049.7252,1131.1093,948.6817,1743.8761,2180.356,1631.9752,1.52801788720691,1.4223950323853,1.09671092827346,1.4401840252551499,1.02959354418178,1.2962336163272798,1.3560907079043303,1.59516127061609,1.2788057156943502,1.3593143243562902,1.2264008180889,1.5176726479356202
0.2,-0.0846901088419219,0.0228828754050122,0.0175366982260886,-0.0251837745535172,-0.016493820472558002,0.037750884498264,2.0441,-0.00029901849535149,0.0241947775846063,0.00213620098457847,0.10414189445822801,1453.1222,1371.7548,988.808,762.5089999999999,914.8649,1315.6313,1576.4929,1049.6022,2272.4929,1967.6505,1160.6086,1132.771,978.8191,1707.0476,2389.3794,1723.3376,1.5638690951112,1.43440394741101,1.1737451557835301,1.48558377671608,1.06990562213066,1.29751215253088,1.5156296612563203,1.6418959487699198,1.3168873586209298,1.36595804997094,1.3446874085199298,1.5637398627430001
0.3,-0.185731507888522,0.0928375951919756,0.0198421912510852,-0.0095427215669897,-0.00624640802578022,0.0390601835662245,2.09765,0.0207722592193331,-0.00120439924753241,-0.0162378823548345,0.18741282594994002,1444.764,1309.2371,982.6497,757.3009,908.6298,1370.0109,1562.5378,1103.2623,2364.8989,2019.4407,1245.0165,1081.0643,997.7771,1735.5956,2637.8381,1725.6312,1.6368755727578999,1.5424560608617,1.26699931827181,1.4275227984015302,1.09811179426429,1.26684802288799,1.68817554365725,1.5641168922385902,1.3674936835111,1.40465204187485,1.47758743096453,1.49581984532006
0.4,-0.271563284684122,0.188921153977646,0.021751243370876,-0.0197900051655743,0.00107869786354294,0.0407943684423881,2.1903200000000003,0.0575654559202314,-0.0291453212867829,-0.0353389999705298,0.27900509199174395,1467.5829999999999,1379.6454,1002.6236,763.8129,940.4863,1357.8275,1622.7019,1093.4817,2322.8857,1961.5461,1445.2561,1235.6587,953.6572,1781.9882,2866.2183,1778.0925,1.5827968162618402,1.42177555189181,1.44147424816252,1.61775049884599,1.0140043507279202,1.3123818747226699,1.76632460959095,1.6260834543458798,1.29840058349488,1.36707871330724,1.60389942887674,1.6219169765959298
0.5,-0.379469619961266,0.31365296835520395,0.0293308070119139,-0.0113710393210441,-0.00608433049086846,0.0411149768995787,2.2497,0.106883270042556,-0.0624034881190793,-0.0465874155408759,0.374135729648073,1412.1473,1316.1772,960.5959,755.4716,945.7488,1267.5193,1625.4365,1058.6344,2393.1641,1985.0092,1582.5056,1172.3488,902.9466,1706.4807,3316.4714,1769.6548,1.69469863377567,1.5081625787166002,1.64742073123568,1.55181055118419,0.9547425278255709,1.34631535788055,2.04035740553384,1.6716392363596002,1.3247205808006202,1.42723896829858,1.84388906838476,1.6117248937718898
0.6,-0.528498354646355,0.40016544067331106,0.0253708732413587,-0.0288584840333616,-0.0102285699090137,0.04928138981575499,2.4168166666666697,0.16730854627648,-0.0977802971375192,-0.0578886265144402,0.46855109593091704,1431.74,1291.4609,972.7902,825.9252,936.0061,1377.0198,1576.6833,1088.828,2383.3672,2020.4974,1715.0493,1255.0,924.1771,1702.4252,3554.6584,1903.3752,1.66466481344378,1.5645052823511698,1.76302074177968,1.5195080619891501,0.9873622618485071,1.23631134425228,2.25451642698315,1.74809538329286,1.32601353764614,1.40040831330172,2.00876858438141,1.63380172264101
0.7,-0.631403765368955,0.449343851409057,0.0118194881262461,-0.0225042641207736,-0.00931413827842267,0.0369625586725987,2.52711666666667,0.226595479694337,-0.14758097348074403,-0.0706644016285304,0.5631097157343959,1391.245,1298.6362,964.1636,813.2814,899.7664,1277.2656,1599.3781,1118.3408,2339.3364,1963.3475,1694.7581,1217.488,961.9282,1758.5878,3487.9907,2039.915,1.68146976269457,1.51185335816143,1.75774951470891,1.4970070629919698,1.0690865984771198,1.3768379889038,2.18084185346792,1.8240548855948002,1.37527818058584,1.4443456735326103,1.96929568408842,1.66053097429339
0.8,-0.7195215336466999,0.43141266061854,0.00870392037413414,-0.0205733573266041,-0.00711320282165509,0.0370655880201193,2.69681666666667,0.271074681215166,-0.20000467198968203,-0.085728659600262,0.643919726831674,1463.5387,1220.4032,1034.6364,739.1422,917.0069,1283.2646,1615.0792,1148.2301,2364.0574,2039.1753,1687.2853,1305.4866,879.2321,1689.0684,3495.4187,2003.7183,1.6153022806981499,1.67090294420729,1.6308002502135,1.76621846242847,0.95880641683285,1.316227689909,2.16423980941616,1.7450494460997001,1.2870543487655,1.4935653170581498,1.89752002981483,1.75563395426409
0.9,-0.782150643377944,0.47149534959546097,0.0134237196673414,0.0015780209222727099,0.00211381066947885,0.0226602963869688,2.6835666666666698,0.300739230738924,-0.242503727811349,-0.0973008662711675,0.7082845495369979,1419.082,1334.8693,988.5691,785.0015,892.9008,1303.671,1591.1989999999998,1113.1259,2333.7373,1959.6768,1732.9052,1307.8728,923.5825,1720.4707,3676.8945,1991.7559,1.6445401322827,1.468066424181,1.75294291516901,1.66607681641373,1.03436182384426,1.3197123353975,2.31076974030275,1.78933568970051,1.33945097806348,1.39388937978925,2.03185632773588,1.7277062530571201
