Stop,Start
4.6167,5.7833
5.8167,7.1
12.65,13.333
14,14.5
14.533,16.317
16.45,17.367
18.633,28.267
29.233,30.683
33.4,33.933
35.683,47.15
52.35,53.25
53.283,53.95
54.433,56.733
58.483,60.033
64.5,64.983
65.133,69.1
80.3,81.05
91.933,92.583
98.817,99.417
120.37,122.77
125.48,127.15
145.35,145.93
180.37,180.9
199.62,200.37
209.45,212.82
235.6,238.2
239.93,243.57
245.3,246.35
284.12,284.67
