Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red,G3_Red,G4_Red,G5_Red,G2_Green,G3_Green,G4_Green,G5_Green,G2_avg,G3_avg,G4_avg,G5_avg
0,0.00941455808478586,0.0377291603626718,0.00878504378892755,-0.0186331292592218,-0.0125619215361612,0.0305890587785128,-3.08931866915417,9.53000920215394e-05,-0.00235702964526435,-0.00196655570500664,0.00328068990382756,888.6672,1039.8522,1001.1511,712.1235,646.6815,1272.4736,1105.6493,614.1351,0.727698175424951,1.22370621517173,1.10437805042615,0.862399710162633
0.1,0.0939853020655434,0.072638139882804,0.0220839288532294,-0.00849396708546997,-0.00729692148450437,0.0351482081704857,-3.0356889956927,0.00797469259107589,-0.0144335892774444,-0.0089827636090709,0.024094512629387,886.431267966017,1043.62831194403,987.079036031984,712.463679910045,695.186797351324,1287.70523418291,1082.7816838081,603.75294107946,0.784396628526234,1.23383672830674,1.09684794653595,0.847422904503568
0.2,0.2368623794354,0.151148806649438,0.0245353266536853,-0.00720551665645114,-0.00851489998451346,0.0396498590040799,-3.01273629487923,0.0390027870623417,-0.0318401859337885,-0.0243426170752685,0.0789261680710164,884.195335932034,1047.40442388806,973.006972063968,712.80385982009,743.692094702649,1302.93686836582,1059.91406761619,593.370782158921,0.841095081627517,1.24396724144175,1.08931784264574,0.832446098844502
0.3,0.434151567168941,0.196491283586801,0.0409346654507898,-0.0209981020543976,0.00432322870631293,0.0519224736904266,-2.91495649086414,0.0901399115116324,-0.0520850771566434,-0.041374535282468,0.160127379121581,881.34595,1044.18141003996,986.140229020979,702.2647999001,738.26131953047,1240.8126033966,1057.72279115884,584.222294505495,0.837640750578233,1.18813808440492,1.07280949537659,0.83190374065423
0.4,0.661745053769432,0.234684490069898,0.0338807860356415,-0.00934036379740359,0.000431442837385624,0.0427331827321802,-2.81532643647013,0.164857499824143,-0.0856041178862164,-0.0463083051839869,0.264007028859745,878.49595,1040.95139005994,999.300718531468,691.71484985015,732.776554295704,1178.6109050949,1055.55221173826,575.075041758242,0.834126206531801,1.13224290167221,1.05629216087683,0.831375831360324
0.5,0.810508925682405,0.25515985606089,0.0209168628342905,-0.000986082563047144,0.00170610027005575,0.0280436038619797,-2.79703718846379,0.243259150339993,-0.114587265612049,-0.0416036581399556,0.367064518130992,872.718402248875,1040.95211344328,998.323170314843,693.219606396802,767.608214592704,1231.67296886557,1041.77743393303,568.811591704148,0.879864559901583,1.18321718804934,1.04351419344425,0.820560062199214
0.6,0.837293370280956,0.305292616563514,0.00406357988639488,-0.0237758297708807,-0.0135808899741444,0.0340799528351724,-2.71973165254443,0.30202628735664,-0.133206398969786,-0.036331490589022,0.450461785608969,866.932045427286,1040.96255822089,997.30308035982,694.760635882059,802.561188105947,1285.08186441779,1027.96773878061,562.556819090455,0.925751116573521,1.23451304755318,1.03074747786843,0.809713336589155
0.7,0.829459975071351,0.418146695385151,0.0224383218879394,-0.033517733200587,-0.0193434050404308,0.0486328361221257,-2.53451263627155,0.330728118305792,-0.167697781077184,-0.0465594798397548,0.524972228897776,868.896571728272,1035.88892027972,989.624377222777,704.391732067932,855.040252747253,1293.76254475524,1005.44538671329,544.396341458541,0.983918995170839,1.24901015942148,1.01587075475313,0.773361317982699
0.8,0.877352885787237,0.630925323364493,0.036611777503531,-0.0389417407329948,-0.0217727913629068,0.0665924346062027,-2.30671527304754,0.359106336416844,-0.224706021519505,-0.0744103070352329,0.611134481527349,870.892226073926,1030.79486433566,981.918932667333,714.055318481518,907.589703296703,1302.26359370629,982.888044055944,526.18804975025,1.04213619634617,1.26335948515469,1.00098555771197,0.736906868480676
0.9,0.983018449160432,0.906385175911965,0.0571787055587404,-0.0266662022691909,-0.00389433938519917,0.0664491263530141,-2.09935502328566,0.40838483851667,-0.297467670272557,-0.111411112718795,0.720821580752896,870.27267966017,1022.8228808096,986.35002173913,707.511768965517,892.421549925037,1247.21222738631,969.967853123438,518.935909045477,1.02543796227857,1.21903306980627,0.983471251987195,0.733435368406782
1,1.12894759523697,1.18698862261847,0.0467949000190164,-0.0136519353937609,0.000782094131837822,0.0543238224121408,-1.99479021226279,0.488065164556128,-0.362767387870025,-0.134633067344233,0.84064078527213,869.637347326337,1014.83352548726,990.854369565217,700.870389655172,876.84463838081,1191.77724487756,957.105834132934,511.749902048976,1.00828752236443,1.17435247493423,0.965941076391095,0.730162960582957
1.1,1.25969260654292,1.46711410606567,0.0540175277895942,-0.00939918263421783,0.0023325698272544,0.060922414228984,-1.93271186209183,0.578989489395205,-0.404293566593508,-0.140659826805309,0.950613388136771,867.006189205397,1017.65208935532,1000.86919745127,697.930553073463,844.72904137931,1153.58532773613,1022.40308830585,535.627823238381,0.97420120480623,1.13369104589147,1.02095689565191,0.767609140444507
1.2,1.39708536001263,1.77419785063446,0.0445486249768412,-0.00912559856168668,0.000298940382260658,0.0510500690901062,-1.87677805633385,0.681065470887443,-0.425706552879266,-0.133379681797825,1.05776394086062,864.36096181909,1020.54684197901,1010.92287061469,695.016809945028,812.496857471264,1115.51496291854,1088.2513141929,559.724724787606,0.939995500396565,1.09305794933694,1.07648411668917,0.805342359695582
1.3,1.45021454516988,1.95419023216839,0.0203868465930376,-0.00866804968259342,-0.00204330481771191,0.0274052867570244,-1.81802768599539,0.771138672643643,-0.433880314962246,-0.121195595872105,1.14392740443809,873.595675324675,1037.25883916084,992.525788711289,688.243787312687,849.156611988012,1094.91077002997,1073.24234935065,552.879106393606,0.971679997996481,1.05617983258465,1.08140933122727,0.803295247951238
1.4,1.48446235496283,2.0222976217269,0.00697733998986112,0.00240889163017838,0.00756684339233274,0.0179371641670346,-1.79878934927923,0.822020422940952,-0.43141534180026,-0.109449220355572,1.18567438417882,882.926194805195,1054.08226573427,973.899265234765,681.439641458541,886.371946653347,1074.44743336663,1057.58131038961,545.783951548452,1.00389586819325,1.01933199792754,1.0859264650678,0.800927327085964
1.5,1.58486277796809,2.09785320673896,0.0291625626236118,0.0276120139095735,0.0185688289900246,0.0503504023865775,-1.91165426224367,0.834318104697405,-0.405548893819223,-0.0895420836711364,1.19307699531672,887.286444527736,1038.08069790105,977.189725637181,698.947093253373,896.604519790105,1021.16534272864,1067.16741814093,549.519527736132,1.01047105815084,0.983135241486399,1.09205591102999,0.786578337764095
1.6,1.77898081294496,2.31862895830581,0.0524164298404699,0.0251785927003743,0.00657578186895,0.0669863177339114,-2.09041259193464,0.848675314127645,-0.341424608865147,-0.0560740634307627,1.21409759057996,891.596489505247,1021.74756446777,980.701569715142,716.700116741629,906.56453978011,967.551749525237,1077.00854757621,553.364505247376,1.01678725133835,0.946945061592889,1.09820164297321,0.772108327548726
1.7,1.94358294486762,2.61043826561583,0.0543170285337516,0.00527632812092569,-0.0125979253174921,0.0620157335741818,-2.17202727479168,0.890039056170687,-0.260734317321895,-0.0264776004858942,1.26295848026906,886.245353096903,1026.05846388611,987.565189210789,716.627698151848,900.055308891109,989.044512537463,1080.70481493506,548.393182567433,1.01557454245013,0.963848521534488,1.09434019466357,0.765238831854863
1.8,2.04818391221348,2.86917309360246,0.0373963834217818,-0.00938099334480806,-0.0161194418414786,0.0458078875927392,-2.13752071155732,0.946006459662316,-0.197749136927167,-0.0168660743806627,1.31707714935031,880.786761688312,1030.59897337662,994.466088311688,716.357018831169,893.362901298701,1011.37263441558,1084.33273701299,543.323801948052,1.0142780945095,0.981342507298317,1.09036744303464,0.758453871711796
1.9,2.02616568163977,3.10241847823351,0.0314691217285661,-0.0264372570689414,-0.0260444902234161,0.0539756033735301,-2.01748804127695,0.990689945146287,-0.167412438695767,-0.030655067634692,1.35845290590104,878.30467886057,1022.70660764618,987.672054572714,708.413945727136,888.335671514243,1028.3661856072,1064.55668815592,543.291737181409,1.0114128242086,1.00572687590417,1.07775434972077,0.767012379545151
2,1.94427677557761,3.3642263966403,0.0381590962632989,-0.0366418845518487,-0.0215155560334333,0.0609648715135704,-1.8114965801297,1.02070067058229,-0.17695576841753,-0.0709066709480549,1.40018498202577,875.86180029985,1014.65048570715,980.697641779111,700.369817791105,883.330374162919,1045.28947396302,1044.47238030985,543.32602003998,1.00852689059395,1.03020199929924,1.06502745251439,0.775772979661883
2.1,1.8525069315217,3.66997080023187,0.0512021986759828,-0.0332696968878478,-0.0127718979996233,0.0692702026413422,-1.60098353513136,1.0503447188597,-0.220763966964739,-0.124119470863168,1.45217004026337,882.455333333333,1021.51218405797,995.714379710145,696.320689855072,879.972056521739,1001.53537681159,1045.21952753623,525.568447826087,0.997272645521365,0.980793558981494,1.04995101971099,0.754655699789114
2.2,1.77844482344211,3.98924504771448,0.0446610878895203,-0.0222176811962079,-0.00202045959599383,0.0550321309071018,-1.44253259182013,1.09320523810968,-0.278233933214346,-0.170271477919371,1.51462379326029,889.177172413793,1028.58569730135,1011.04336521739,692.328286056972,876.637123988006,956.919734632684,1046.26245607196,507.558252923538,0.985899580610636,0.930336061978172,1.0348412263616,0.733114190383025
2.3,1.70962769047012,4.25659436574306,0.0441382520877253,-0.00782639705646694,-0.00420324871861264,0.0512135608613227,-1.36872428618012,1.13820810666028,-0.327295868110206,-0.198239213185028,1.56664379333876,888.56016033966,1034.22989115884,999.213544505494,695.177594055944,905.154117232767,968.552421828172,995.108678421578,500.134057792208,1.01870261168515,0.936458224406821,0.995403277527288,0.719490978458081
2.4,1.65482467232573,4.56315188598886,0.0506985284372982,-0.007095519839986,-0.00209454167237681,0.0588165214436603,-1.32468111371603,1.18091653375139,-0.354846339081078,-0.2075848953191,1.60634970411997,887.831389110889,1039.85231873127,986.970137912088,698.131090559441,934.156165184815,981.041682567433,943.160027072927,492.871070779221,1.05217837518584,0.943442006014637,0.955594849167826,0.705988349743511
2.5,1.60147274737447,4.84218603917581,0.0430927188214394,-0.00569861170327428,-0.000717206346263679,0.0473856685460971,-1.26422227125183,1.22309635207898,-0.36899569509078,-0.200707720803478,1.64052674700051,882.364062318841,1028.48035267366,993.933134832584,702.946270914543,913.23497976012,960.807993003498,975.83876011994,495.698319390305,1.03487215565739,0.934092269689715,0.981595848455475,0.705176502596763
2.6,1.52473430577893,5.10542417653953,0.0453992974166369,-0.00542774048949171,0.0052126387744783,0.0528762531977185,-1.2289679914633,1.25928154777006,-0.372295207231889,-0.186817624750617,1.66269303238997,876.814786956522,1016.8144856072,1001.22828725637,707.793647226387,891.45042203898,940.008392803598,1009.98103898051,498.700068515742,1.01668771261775,0.924460061538896,1.00873495585096,0.704584129800628
2.7,1.48717049348746,5.32918081903109,0.0367194696231567,0.00266749238702158,0.00980291019820631,0.0450966440000906,-1.21815572182605,1.28478001907051,-0.365755247111653,-0.166310345315748,1.67403737721885,881.749538461538,1007.84503056943,1005.97195884116,702.876182617383,857.800235964036,937.215297702298,1086.23937392607,518.119316583417,0.973095477510266,0.92997136561142,1.07945642955565,0.737384325715144
