T1,T2
9.1,9.5
32.633,32.917
38.45,38.783
45.4,45.883
47.6,47.983
49.533,49.733
52.9,53.133
58.917,59.183
63.55,63.75
72.883,73.183
74.467,74.783
82.933,83.2
86.983,87.2
95.533,95.867
107.08,107.52
112.45,112.93
118.6,118.78
120.42,120.82
127.78,128.12
159.32,159.55
161.3,161.6
168.8,169.22
170.6,170.9
172.48,172.72
185.97,186.35
194.47,194.83
199.72,199.92
204.43,204.82
205.77,206.1
209.48,209.85
211,211.25
213.75,214.17
217.78,218.08
218.95,219.32
225.47,225.7
230.75,231.12
233.28,233.58
245.65,246.05
247.55,247.75
253.18,253.4
254.27,254.52
259.07,259.35
273.12,273.5
275.03,275.27
276.33,276.73
285.48,285.93
293.07,293.47
295.18,295.35
296.18,296.52
