Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red,G3_Red,G4_Red,G5_Red,G2_Green,G3_Green,G4_Green,G5_Green,G2_avg,G3_avg,G4_avg,G5_avg
0,-0.00534879227908382,-0.00085620094516442,-0.00182999497005962,0.000164165121512662,0.000469559141223158,0.00204245525117551,1.88444357634935,-0.000254205892878056,2.50532000600286e-05,1.41534192120098e-05,0.000276302784762502,1272.3219,1303.9332,1033.7594,595.9227,1759.9696,2220.5923,1329.9084,655.3104,1.38327383974134,1.70299544485868,1.28647768523314,1.09965671722188
0.1,-0.00815908154874853,-0.00419800437648012,-0.000531635337916867,-0.000573348853413612,0.000975940719111893,0.0025774771032133,-1.04442635821671,-0.00124867685233919,-0.000178578009147975,0.000348484320515281,0.0018515711734776,1260.66630559441,1293.54174145854,1026.57548391608,590.507065634366,1705.5674021978,2197.53186043956,1351.44161678322,675.917393006993,1.35262555700102,1.69881517077185,1.31666784891128,1.14505615742752
0.2,-0.00441653604241002,-0.0191407606815974,0.00437638476034184,0.00619464327522665,0.0125592778728662,0.0167423402588187,-1.74728803133273,-0.00245607645714177,-0.000988508859861669,0.00136435018171801,0.00584993177151335,1249.01071118881,1283.15028291708,1019.39156783217,585.091431268731,1651.1652043956,2174.47142087912,1372.97483356643,696.524386013986,1.32197727426069,1.69463489668502,1.34685801258942,1.19045559763316
0.3,0.0801593251645646,-0.167270545833293,0.0242701519906947,0.0421888126900696,0.0311485979649578,0.0615372474188881,2.27648336955255,0.00557832116807876,0.0117827407373953,0.015550333292898,0.032848479917716,1231.29224185814,1275.07655724276,1027.36922587413,597.548072627373,1675.93606143856,2177.66700539461,1385.38642007992,678.397762737263,1.36169475285527,1.70795626499422,1.34846745514114,1.13643812589981
0.4,0.199924151451622,-0.425225251460723,0.0412810490616753,0.0438045253393779,0.0351785053112824,0.0735235088248339,2.67874432397538,0.0401702908454383,0.070504187920694,0.0605868674336127,0.122692730839341,1213.56162247752,1267.00747632368,1035.37726783217,610.04053016983,1700.86558191808,2180.91520719281,1397.77972677323,660.193516983017,1.40155324499963,1.72131270673508,1.35001962169863,1.082221421878
0.5,0.350945870476019,-0.731173861672505,0.0554897344667131,0.0231304904552927,0.0283232870405584,0.0718855984030076,2.47699834728621,0.109762530768884,0.157504636483722,0.124528744991024,0.262477996520689,1234.21376853147,1265.27797022977,1033.85734095904,606.496342957043,1744.6989037962,2197.10981698302,1430.59307322677,662.785024875125,1.41341317338006,1.73648461907186,1.38379440777378,1.0928746623166
0.6,0.462867776251212,-1.01389120457088,0.0437460015552213,0.0143741122385015,0.0263505078770137,0.0556048283079134,2.3789546284742,0.208410567707014,0.233520879126222,0.190577087516692,0.419244077875936,1255.02006223776,1263.57392427572,1032.29914915085,602.887751548452,1788.60814455544,2213.35642037962,1463.48842787213,665.46004985015,1.42516065772931,1.75166382245522,1.41769860195944,1.10378842462049
0.7,0.537961695889574,-1.28202083556129,0.0390265372747171,0.0129998737157987,0.0213814436154116,0.052141081108682,2.29514726693079,0.313414607469246,0.28795795898183,0.252160022566167,0.56529406735431,1246.80165524476,1275.74312937063,1042.32095804196,605.331339160839,1834.82001958042,2266.74302447552,1449.53748601399,673.64536993007,1.47193837150608,1.77656189696589,1.39094555090521,1.11281693040521
0.8,0.595236189544757,-1.53147092443884,0.0321638064591687,0.00602434002013325,0.0109751521128486,0.0441707246160614,2.24860978626848,0.413311131737173,0.32382146066774,0.305991777994099,0.6956018848604,1238.40804885115,1287.99607642358,1052.41266633367,607.811459040959,1881.04579380619,2320.35381368631,1435.30376973027,681.863951348651,1.51892753535989,1.80151863669463,1.36382635953767,1.12183405637191
0.9,0.667002280476072,-1.768075608852,0.035614030046273,-0.00203918674776939,0.0100094065696397,0.0405783454838028,2.25308755961937,0.503872392701972,0.337214044180988,0.347755104243682,0.806343153626223,1233.01705104895,1281.17814555445,1041.51936283716,605.663814685315,1888.07577502497,2332.95461928072,1416.09167022977,684.326702997003,1.53131775133049,1.82105100499257,1.35959723080472,1.12990795356406
1,0.739997374065183,-1.99365727184508,0.0387814124955947,0.0009772196655229,0.0154335590104898,0.0443515299962908,2.26012378148566,0.584447566987413,0.330029501700361,0.376417334436627,0.894650672188674,1227.65026783217,1274.20641728272,1030.45682537463,603.47884965035,1894.78966113886,2345.2246992008,1396.83942247752,686.743036663337,1.54342894352784,1.84053962835962,1.35555269935109,1.13797424407255
1.1,0.817300187251418,-2.2309798985628,0.0383170582453559,0.00274396522603965,0.0153996080863182,0.0451295803058504,2.24476841858385,0.657623437434561,0.31414614939156,0.397497903040342,0.967574841269739,1232.95070989011,1289.48624945055,1030.33591428571,595.575571428571,1889.46555274725,2374.84870769231,1402.60321868132,672.872683516483,1.53252347160145,1.84168983508297,1.36130679340545,1.12967216867673
1.2,0.89288296170531,-2.4759999103336,0.0407313206324702,-0.000456522320608611,0.0158780900251425,0.0457345498403191,2.24021727436003,0.724402217299489,0.295043061635166,0.413928397407169,1.03035505962878,1238.3589016983,1304.99084485514,1030.32552467532,587.614532467532,1884.01984845155,2404.64800839161,1408.6197021978,658.837818381618,1.52138550811825,1.84265480527457,1.36715986347505,1.12120475625157
1.3,0.998824748656133,-2.77961149820053,0.0502435571638973,0.00517166169736487,0.0176527792764043,0.0564045388440113,2.22471276340963,0.791574845400283,0.273515261569663,0.427650457744834,1.08961346846784,1246.49746753247,1293.74230519481,1034.8323974026,600.162636363636,1894.62963766234,2374.17605194805,1432.58985324675,665.120220779221,1.51997119824414,1.83505378521827,1.38429269518347,1.10850567798246
1.4,1.08274264884114,-3.13855140810262,0.0556481004456901,0.013601626617161,0.0220488781957961,0.0653228251285047,2.16134909883944,0.868396735264809,0.257797654233962,0.444574621060179,1.15868843193601,1254.6691958042,1282.16882867133,1039.39413566434,612.959839160839,1905.43443286713,2342.97205594406,1456.77806503497,671.649391608392,1.51867498942602,1.8273487247946,1.40156252804541,1.09575520296221
