BEHAV,DAN,20180124.Fly4.3,20180124.Fly4.2,20180119.Fly10.1,20180531.Fly3.3,20180131.Fly7.3,20180131.Fly7.2,20180604.Fly8.3,20180604.Fly8.2,20180125.Fly3.3,20180125.Fly3.4,20180131.Fly9.3,20170826.Fly7.2,20170821.Fly1.1,20180604.Fly3.2,20180604.Fly3.3,20180604.Fly3.4,20180604.Fly3.1,20180530.Fly3.1,20180119.Fly7.2,20180530.Fly1.2,20180530.Fly1.1,20180530.Fly1.3,20180120.Fly1.2,20180120.Fly1.1,20180120.Fly1.3,20170826.Fly4.1,20180131.Fly1.3,20180131.Fly1.2,20180125.Fly6.1,20180131.Fly8.3,20180131.Fly8.4,20180131.Fly8.2,20180131.Fly8.1,20180119.Fly9.2,20180530.Fly5.5,20180530.Fly5.4,20180530.Fly5.2,20180530.Fly5.1,20180530.Fly5.3,20180531.Fly2.5,20170828.Fly4.3,20180201.Fly3.2,20180201.Fly3.4,20170822.Fly1.1,20170828.Fly2.2,20170828.Fly2.6,20180131.Fly4.2,20180131.Fly4.3
AngVel,G4,-0.5695484926690073,-0.36887254740973874,-0.1395112788527273,-0.7596615434923544,-0.23396165447182038,-0.18408484596019603,-3.9826624365918732,NaN,-0.1895194044773858,-0.30147018214441723,-0.05838944711500815,-0.17013178958960506,-3.3099284323843774,-0.49571412960039063,-0.16580825698981072,-0.11730149173755522,-0.40687522414356425,NaN,NaN,-0.6191982196751771,-0.4005124811936851,NaN,-0.419087095461508,-0.1993072144645347,-1.3773811150441357,-0.05008775636907292,NaN,-0.2875861913984805,-0.17018524749990593,-0.7115477108546855,-0.20613870132039902,-0.4084286720534236,-0.3301489844792196,NaN,-0.22455423823196274,-0.26771605950041955,-0.14663765837113107,-0.26588955099370626,-0.15590877664638247,NaN,-0.3121983671976427,-0.107043145016682,-0.7567417356846615,-0.15013308627378108,-0.13152170262757323,NaN,-0.23466236645202598,-0.17163861893186194
AngVel,G5,-0.587489239950725,-0.1068504735411886,-0.11306592200145515,-0.6675068300208582,-0.3487621807895682,-0.19355510290232103,-3.0878214876151375,NaN,-0.0057909697265001725,-0.32574433801149016,-0.11461848700140709,-0.22421442630734023,-4.251312969306838,-0.4736325940232484,-0.30953558370870016,-0.2265972591767189,-0.3768458899702398,NaN,NaN,-0.8812557400330385,-0.28418316133451604,NaN,-0.2573169723844868,-0.22872410169486845,-1.1075631929501495,-0.34346722564512544,NaN,-0.39236929424612943,-0.09060711537041133,-1.0468232033659124,-0.2941169894307565,-0.40611217250765375,-0.09977036826318453,NaN,-0.25665351632918587,-0.23497615039381614,-0.2250187879894352,-0.3128778318735732,-0.14970034065278393,NaN,-0.2844238180707348,-0.05719606567480007,-1.035837332949181,-0.13879630116996866,-0.0049132088257044515,NaN,-0.272587118142118,-0.2570352555112234
AbsAngVel,G2,-0.0785418567984133,-0.3457524764683777,-0.04897604235759334,-0.7803283730048165,-0.27983997205689803,-0.13524525164951529,-2.753433018809418,NaN,-0.1228745808277456,-0.1258527723768772,-0.02971979015517001,-0.31551627534579185,-3.0649108394118434,-0.1582985983108811,-0.08357109832457787,-0.03189203401753815,-0.34881796855948055,NaN,NaN,-0.8893822706654728,-0.2834944506202648,NaN,-0.19447586635526926,-0.23278650481016183,-0.882410643989938,-0.22228932017287573,NaN,-0.2597377207260565,-0.10396325942695639,-0.3793727916976639,0.07684045951507656,-0.35477059569566194,-0.2801705087109332,NaN,-0.08131008919153837,-0.2769620888426132,-0.24642928570336098,-0.24016311438908367,-0.10592429674741322,NaN,-0.10921979694529593,-0.24360126350603095,-0.681988555763839,-0.12910588103546217,-0.094601764419467,NaN,-0.024041923091567163,-0.1427776422844702
AbsAngVel,G3,-0.5207609266451501,-0.27303078638327305,0.1580907952505034,-0.9509630832091023,-0.17415452652892882,-0.2440680429948925,-3.902550365976415,NaN,-0.03749282844111823,-0.2647437963458179,-0.08033536789751605,-0.2836928346023204,-2.5086842396609783,-0.3345220616424498,-0.32253600076971667,0.020306719563367825,-0.34891005077251536,NaN,NaN,-0.7418492871861688,-0.18504147758012457,NaN,-0.35014251618320436,0.03525603654812204,-0.6517864839649534,-0.14209191955736533,NaN,-0.41652114396323725,-0.14123322579946707,-0.6422055048406594,0.22776890877175615,-0.37759515265622245,-0.20247815542100955,NaN,-0.15352971874181076,-0.20976795735275489,-0.19288442093290503,-0.30395825383901376,-0.12156646391909764,NaN,-0.11600132692077314,-0.1410059781438331,-0.8183463889458311,-0.06004005794852585,0.08512209762975798,NaN,-0.23012954549271947,-0.168297409156974
AbsAngVel,G4,0.00035375428744843784,-0.3461239258951463,-0.15075205313189333,-0.5911950372550989,-0.23030229365986554,-0.06490488990071253,-3.1220644624345972,NaN,0.08076097351098033,-0.16127441285283806,-0.029007670366209215,-0.22837455925079775,-3.511229170858064,-0.1221046808620494,-0.4382792280338472,-0.13042118524652913,-0.3598575538998321,NaN,NaN,-1.028905470266953,-0.11266183431386856,NaN,-0.17827025838427502,0.03485336146401896,-1.1734076823985924,-0.27843548235736093,NaN,-0.2725790935971213,-0.07106299154495299,-0.6383301076450085,-0.16066851885486977,-0.37021695812533584,-0.27734018557744977,NaN,0.0021314210641363296,-0.18484736922348088,-0.1967375192210843,-0.2630384790371745,-0.05116897635645379,NaN,-0.13536236260844903,-0.13993206021915672,-0.5453924693252974,-0.0033727816498692054,-0.12561262976615017,NaN,0.10603258964023521,-0.2155653577845167
AbsAngVel,G5,-0.5906452731253191,-0.3124187236011122,-0.07115457103351641,-0.9490138367667305,-0.3169587570418442,-0.27199234992159593,-4.033899034360978,NaN,-0.18234967481975195,-0.07323249023247103,-0.03707054007484034,-0.28805840558580376,-4.874806547455975,-0.19673850316024288,-0.38328148894048275,-0.11421598416204382,-0.3767307902227295,NaN,NaN,-0.7213444984209014,-0.2889622261676914,NaN,-0.44807453784061324,0.22545826996665252,-1.2484456487168072,-0.20311428795464326,NaN,-0.30780281375835616,-0.15651519389321789,-0.7325831209488978,-0.07295514306953166,-0.45074789966953044,-0.010600352558818082,NaN,-0.22259876218894714,-0.24892975730095146,-0.2144229036960481,-0.20857682606637806,-0.159044349223461,NaN,-0.23050080822046293,-0.20997966953860203,-0.9465673378684392,0.12823472189766671,-0.09695719054154917,NaN,-0.13510630054611195,-0.13465453774878333
AbsHeading,G2,-0.48400998210495505,-0.061904262803640586,-0.12521106671147098,-0.8600619143113184,-0.24024328309073195,-0.25981176437062037,NaN,NaN,-0.2089400580909757,-0.4012558411269713,-0.10326121502378016,-0.2193831334966556,-1.4157308337570909,-0.3938387813769031,-0.253858917406689,-0.18190209360255993,-0.1974453598084036,NaN,NaN,-0.36787539155951565,-0.42281192458964156,NaN,-0.09525505719144922,-0.11559878089939146,-0.7421709570989157,-0.22435258035579864,NaN,-0.2706497658500773,-0.0459653042839292,-0.9442129703340842,-0.2324995968959951,-0.4282506683842413,-0.1040227421150497,NaN,-0.3058060053675775,-0.23598479071320244,-0.2627029470335094,-0.2911832601162003,-0.12998069041506355,NaN,-0.20950084601166186,0.0013232275409740257,-0.8324932156775382,0.044888738480054924,0.3032248032576236,NaN,-0.274964723505454,-0.2285868428021267
AbsHeading,G3,-0.6053044178502649,-0.2801856086058647,-0.196462872553548,-0.7942387989809336,-0.12883655112442183,-0.08500005920769138,NaN,NaN,-0.22666668226241726,-0.39460733544460247,-0.06936075249716334,-0.3347131656074349,-2.487977391451543,-0.41815279578392306,-0.29585789226837544,-0.2767965444948153,-0.2500408993152041,NaN,NaN,-0.8556881997250492,-0.35733320038266614,NaN,-0.19398185325316764,-0.2122376084069122,-1.1077190708616373,-0.2531157258649681,NaN,0.04097952239835323,-0.20612959678606124,-0.7091926891139846,-0.20148334377828903,-0.22857353382594092,-0.25628394934471,NaN,-0.2739315555854589,-0.2165771295056067,-0.27680780497624324,-0.1690091915465901,-0.12644941311387004,NaN,-0.2448401752460001,-0.21101645344654996,-0.9865337281342013,0.04230665828348823,-0.07031617901662024,NaN,-0.24966509780456025,-0.25446614450665495
AbsHeading,G4,-0.5813635965367407,-0.16797386030264394,-0.13159740274563658,-0.8393384301052926,-0.29706719394543524,-0.005701328626776414,NaN,NaN,-0.15957821052473786,-0.33003149065627135,-0.1500659961135382,-0.22669877032309138,-1.1180968397081248,-0.2038338886180031,-0.2941969257775032,-0.2410855599231967,-0.03745772580108553,NaN,NaN,-0.5896592906174838,-0.3527068154658728,NaN,-0.23802032336393908,-0.17378257927772545,-1.2504098713271783,-0.34197417246461326,NaN,-0.303163844167502,-0.12904926667735817,-0.9144381928989005,-0.24796973308454873,-0.47116436744638546,-0.1762558141844044,NaN,-0.24534545925083107,-0.25139303163484694,-0.17077588760370044,-0.2521199832186498,-0.1493537736978363,NaN,-0.15640735216784973,-0.11840780813129936,-1.0039872161081673,-0.11510439462268485,0.041396844868506366,NaN,-0.26177217918906037,-0.15210022440218163
AbsHeading,G5,-0.49038820836242736,-0.37411378690822916,-0.15344457277134382,-0.5793620238918626,-0.3091083844890301,-0.23304818994143472,NaN,NaN,0.019529180538344848,-0.35071448084730106,-0.16553019330249485,-0.30779927729081535,-2.4165360547537107,-0.2769083708744895,-0.26965296915516856,-0.17929336315524047,-0.11820021728620667,NaN,NaN,-0.986877851286645,-0.43982528863257997,NaN,-0.4729721939771043,-0.26046374422331287,-1.094709208718216,-0.2995389581788268,NaN,-0.18709938809817772,-0.14935846119941543,-0.7597216137281697,-0.14905853740491093,-0.3499269864494592,-0.3230048347250043,NaN,-0.2636116488078757,-0.07758727728317982,-0.09611242670785525,-0.06238890932379104,-0.04044854073156934,NaN,-0.26621220007161295,-0.1675888053190191,-0.7257558048749424,-0.13015678693487165,-0.012981840448617499,NaN,-0.22937096193947704,-0.26282957647088145
