,TIME,MOTION,FORVEL,ANGVEL,ABSANGVEL,G2,G3,G4,G5,G2_FROM_MOTION,G2_FROM_FORVEL,G2_FROM_ANGVEL,G2_FROM_ABSANGVEL,G3_FROM_MOTION,G3_FROM_FORVEL,G3_FROM_ANGVEL,G3_FROM_ABSANGVEL,G4_FROM_MOTION,G4_FROM_FORVEL,G4_FROM_ANGVEL,G4_FROM_ABSANGVEL,G5_FROM_MOTION,G5_FROM_FORVEL,G5_FROM_ANGVEL,G5_FROM_ABSANGVEL
2.5,2.5,-0.09699081075811725,0.5967678355352214,0.34073056372063293,-0.9653884149483374,-0.48850124739484957,-0.4088713334089448,0.47167381605934533,0.71823977188943,,,,,,,,,,,,,,,,
2.6,2.6,-0.9339552797024225,-0.04598891472495179,0.303760592090574,-1.0173596935225184,-0.4309518609256762,-0.5045379106837306,0.5097710494151976,0.6981396357359271,,,,,,,,,,,,,,,,
2.7,2.7,-0.17820385983808373,0.19082261306548548,0.08701158037438964,-0.7979473474895634,-0.35110505480992005,-0.2590539012732026,0.47033241827847927,0.27605757998891667,,,,,,,,,,,,,,,,
2.8,2.8,-0.252780775808835,0.04393169024818082,0.07033791529152884,-0.7745080086243588,-0.2708495383544142,-0.007316622452962567,0.4294725594830734,-0.1533927797832222,,,,,,,,,,,,,,,,
2.9,2.9,-0.30650242511348974,0.4543213497611564,-0.28485814628732464,-0.27518402619107224,-0.19456075687731106,-0.22143526228354296,0.26140457372387904,-0.2259267866988354,,,,,,,,,,,,,,,,
3.0,3.0,-0.14625645549658994,-0.012536929469636878,0.3296820578448688,-0.9809200735182603,-0.11835292917527666,-0.4450611657600496,0.0907405037409409,-0.29117678641329814,,,,,,,,,,,,,,,,
3.1,3.1,1.0118489231319692,0.025211193624225768,1.6240713324725087,0.8386935915463316,-0.11137283729913579,-0.5768265559889523,-0.11335644632122108,-0.39157600734010717,,,,,,,,,,,,,,,,
3.2,3.2,0.7530002123302493,0.002911314469067187,1.4674693654806987,0.6185472378180336,-0.10587771217717819,-0.7066214959847634,-0.31817054702859593,-0.4927291952183767,,,,,,,,,,,,,,,,
3.3,3.3,-0.11574034231077307,0.5652305288083319,0.8977883960302053,-0.18229320258005544,-0.16861061048840376,-0.49460435384847223,-0.41345862863806854,-0.3286745019794828,,,,,,,,,,,,,,,,
3.4,3.4,-0.7219524761841346,-0.18567931250886144,0.8054568689003585,-0.312090097358933,-0.23294969563582657,-0.27454045849924874,-0.506168308569702,-0.15837642975831953,,,,,,,,,,,,,,,,
3.5,3.5,0.5079387030522766,0.9290834913429179,1.10888724193786,0.11446323091514099,-0.08646167598526577,-0.3244896254563908,-0.4438104900617512,-0.30960800354233253,,,,,,,,,,,,,,,,
3.6,3.6,0.04284905614294356,0.8336825373808465,0.671511390182155,-0.5003866386133988,0.06521061673410204,-0.3810784578800921,-0.3776395363462626,-0.4687460440313736,,,,,,,,,,,,,,,,
3.7,3.7,-0.3416675379036437,0.2499091639597759,0.38575202899983346,-0.9020985878081742,0.10756824737673602,-0.25880757162182516,-0.31441545916684205,-0.24898885533761195,,,,,,,,,,,,,,,,
3.8,3.8,-0.5762667548495164,0.03749822538397002,0.0040474441915519105,-0.6813188502764673,0.14712293796611828,-0.13195053873069587,-0.2512669429242401,-0.019516404357115578,,,,,,,,,,,,,,,,
3.9,3.9,0.055311510079405775,0.8563678384521075,0.35236766090673577,-0.9490293323473099,0.027975548166523936,-0.28419034620074735,-0.23788205485982,0.05484745794810778,,,,,,,,,,,,,,,,
4.0,4.0,-0.24562169992212585,-0.011179234717020365,0.7186357157112946,-0.4341406735311852,-0.09557570203440865,-0.44417487585964,-0.225878069118943,0.12490717647715323,,,,,,,,,,,,,,,,
4.1,4.1,0.36338507722331465,0.7542377913488973,1.1786545606837888,0.21254003752459696,0.025160832101245013,-0.2629077939346898,-0.24298991278623716,-0.0223796523913874,,,,,,,,,,,,,,,,
4.2,4.2,-0.7600129346771002,0.08672690170545469,0.2669812643177907,-1.0509433376602746,0.15293446290502324,-0.07181041867193692,-0.26094048404964687,-0.1759274929133471,,,,,,,,,,,,,,,,
4.3,4.3,-0.13242875961638706,0.40192255185526027,-0.4940724663604007,0.018923197342342952,0.4201153487339007,0.02647475915557228,-0.4597336548569886,-0.08466546836358621,,,,,,,,,,,,,,,,
4.4,4.4,0.15915570965214626,0.8118762449455253,-0.5506557979779109,0.09846634981146524,0.6916077991511953,0.12188945665002779,-0.6641198957533253,0.01416799531209377,,,,,,,,,,,,,,,,
4.5,4.5,-0.24634901170660875,0.6010367032603213,0.4907233649039989,-0.7545330285167064,1.021953494148311,0.18986894519312114,-0.8614515993602314,-0.29439470262750683,-0.08043661547645486,-0.4056571834212236,0.5931676496087801,-0.18769612359779536,-0.09903863984955011,-0.7186426674604213,0.40309137403211664,-0.6024647021632273,0.19466975123857835,0.48834908405546756,0.01989036384014499,0.2459705778978567,-0.02157109870179346,0.49487896075146204,0.2782327412123765,0.29518004463635594
4.6,4.6,-0.04242619764748452,0.5431888626809668,1.0529209161397999,0.035787446742792536,1.3541820070834842,0.25697073355305305,-1.058557616015678,-0.6159907143030007,-0.10439975891587175,-0.38790362141447116,0.5620214420958264,-0.20559713870163182,-0.10271672739331458,-0.6812076314043026,0.3874406690810908,-0.5928027069539054,0.1998350202699343,0.5070581500875448,0.05217201633203834,0.25565405818002174,0.08007271286228301,0.4752463748659717,0.2597239864422559,0.27127851454130714
4.7,4.7,-0.0703928826990387,0.6735236904094507,0.8055743074927948,-0.3119250057039017,1.3709802054027398,0.2698892015331232,-1.2041567848577297,-0.8866984818306515,-0.05245458449541099,-0.3626552029574994,0.5468873512185983,-0.09532402599538738,-0.05383616154343058,-0.6255645417086955,0.3853887144380041,-0.5245417100315495,0.16257644879603908,0.49100077848464135,0.08329521536571607,0.2502108513165293,0.05058944974504243,0.41488405004066914,0.30569119814294865,0.23198908052828757
4.8,4.8,0.1329000011288957,0.8153294909164218,0.3137338603149407,-1.0033395718310492,1.3773509553049263,0.2810164853684006,-1.348053247986949,-1.1557239933534087,-0.017125335812527655,-0.24600043198421193,0.5544980379044903,-0.03093035127003171,0.034436008559458754,-0.5944777131345532,0.38413326077689997,-0.46183460092069695,0.10159860504631701,0.38391024759932674,0.0948291767403109,0.2523337154414468,-0.024136660426665825,0.34260298611304385,0.30539072741813766,0.20721364770654307
4.9,4.9,0.36633657451074225,1.0511265431429815,0.586726948115768,-0.6195740673050155,1.3076604171614654,-0.05271787008294702,-1.2383865005228805,-0.8290498815156486,-0.01774630190820265,-0.22002020271687792,0.5616863078856861,0.036906905075915014,0.039086716480992316,-0.5890232579902424,0.39072357895070675,-0.4176575478885324,0.13534132008573516,0.41413360930270615,0.05819319824071657,0.25369178939077136,-0.0024473260331370136,0.3235636410620342,0.2875629528591397,0.16473334184225374
5.0,5.0,0.2523332508258897,0.015147026040189254,1.621260668675692,0.8347424445824008,1.2352927736415666,-0.3985902128383752,-1.119795168006876,-0.4814091162676925,-0.015199622136971132,-0.1650263692098,0.5863547550783249,0.1473680876721612,0.10286900803266474,-0.5581478899731298,0.4098381728394171,-0.3433165308574303,0.08782441217293921,0.3632445235394472,-0.009418136987723362,0.24436258354371554,-0.055587370596839235,0.3191146734473132,0.2639510740204455,0.10874689169206717
5.1,5.1,0.07333930988712539,0.017378796286295208,1.5632764736751896,0.7532300003364174,1.2681934985216463,-0.36987095665868214,-0.9383392224924382,-0.5535763415903586,-0.01572836953832505,-0.17145840493316555,0.6051462349042185,0.16202906437975603,0.11313306467455317,-0.4431535157861724,0.415050155986515,-0.25196856248994703,0.09096502195063833,0.3559361385871384,-0.07897197481837977,0.27178447228508684,-0.06615866017003039,0.2709277224546554,0.22454972673995902,0.08859576306202832
5.2,5.2,-1.057937547331959,-0.683152658273455,0.4689971045338172,-0.7850751544715949,1.3049122471260306,-0.3275654766834138,-0.7546032132941214,-0.6409697634622169,0.009142342752114903,-0.13224775778630005,0.5988621429952811,0.17033301798721184,0.12377036485768514,-0.31485497957552694,0.45036478052624107,-0.22759707293022877,0.05373299727652018,0.350749019370225,-0.10972565346813211,0.2454234894095233,-0.11735935412438445,0.16834836137212408,0.21697469954626078,0.005797462763230954
5.3,5.3,-0.10306279834963757,-0.2468336315981978,-1.0164278886119382,0.7532348012629727,0.9863545389778423,-0.28474917482309503,-0.6883266925899809,-0.40742123752421044,0.043994929435050074,-0.10345791149897558,0.5858782802215258,0.21026218019401083,0.13792407664572173,-0.19748645777480023,0.5160760147905886,-0.2036962987544029,0.024986840279207972,0.3554192449241969,-0.10987977456160032,0.23360575214608004,-0.2048015901796983,0.10106643236435073,0.24311486056989343,-0.0760330202895956
5.4,5.4,0.553847487168309,0.5866037426629792,-1.2066647901919263,1.0206641384027402,0.6541465412140426,-0.24191324636906758,-0.6265631532713909,-0.16154160871086817,0.034427974369020876,-0.06901065986589879,0.5791585663411499,0.2704363894323028,0.08202365219794103,-0.09965015884234604,0.5216901597894116,-0.12047231962420649,0.013181061583426572,0.3869169299020842,-0.13777718842201014,0.17068810260881423,-0.22017058229832875,0.04405554110834794,0.2870691325305492,-0.11945397152959487
5.5,5.5,-0.5664430763803217,-0.2608431352474576,-0.3190169086073122,-0.22716466144701317,0.555200090119104,-0.2469328888751596,-0.6146555493166853,-0.5398517389546382,-0.007955166360191425,0.024852375032206577,0.548195509234549,0.2608454677881217,0.07137415322191615,0.035135227938122196,0.45837645458690457,-0.059175660999573325,-0.026104650622127454,0.27862136278625077,-0.14690640185950665,0.12080751035116767,-0.21604717806487952,-0.1498777806017654,0.2967714837486011,-0.15332169590575923
5.6,5.6,-0.9094713867990509,-1.2885755645545902,-0.05246212685476897,-0.6018793882086099,0.46546771259319986,-0.2538428761800822,-0.6047173066341514,-0.9428180135270776,0.0012475226276305387,0.18799854137450145,0.498212590687794,0.3511374442068416,0.11674669981952901,0.24328628822521203,0.39633697695199793,0.043830149777631576,-0.06084128801944838,0.08852049931468225,-0.13074128837922266,0.06489517952217999,-0.2597024463871573,-0.39494932837419716,0.21618857210007394,-0.22523449202507873
5.7,5.7,-1.1471058723257967,-1.356914220334951,0.4168422744402836,-0.8583928521669938,1.168209176373764,0.37700733662178476,-0.7902680781927935,-1.1541524679292858,0.05079436252141963,0.33492458048528306,0.4699920799558398,0.47507159690103096,0.17701638392824257,0.46520088224884365,0.3686206807285542,0.20775739516993935,-0.09968362683932896,-0.029634886453745395,-0.12210637266352156,-0.012540712615789776,-0.2307843886748709,-0.5773907651154203,0.1580372978481534,-0.2850878762309076
5.8,5.8,-1.3084810489567484,-1.7280057175187382,-0.008273623827294982,-0.6639982619691102,1.9031113891771674,1.0337395970866845,-0.9837523269162747,-1.357709980618004,0.15600287995100023,0.5916850281437608,0.46991666163060364,0.5678338799753441,0.3313365809068578,0.6707454460055952,0.350913542583107,0.3708010476212801,-0.22700519611171271,-0.29512566076725105,-0.11386981707761158,-0.09476892904871452,-0.2691827004734437,-0.7519822158660718,0.14108361048394263,-0.3531507377066224
5.9,5.9,-0.4128263619294977,-1.697939067798826,0.7009732304103732,-0.45897006623594505,2.8696686832174017,1.6011479112051523,-1.190268073139568,-1.4258315744516652,0.34725114924716,0.7251748445531051,0.4921208772457837,0.8194975583853449,0.4394346440756907,0.813711936856784,0.36855071489823193,0.5495127227837343,-0.36024859964009937,-0.4580625145065718,-0.0742782347134726,-0.26423960604115193,-0.353611678204161,-0.8463564896399093,0.11682001174667725,-0.46895315410755267
6.0,6.0,-0.507387577736235,-1.2340589826178823,1.8408384336724177,1.1434182885222555,3.846129896267794,2.164737370474651,-1.397340953249712,-1.4881628943822298,0.4908358896579013,0.9018596571889298,0.514349152641141,0.9897144204917313,0.540161787037521,0.9654940961721408,0.3940928627083917,0.7439400638745407,-0.4548480276034217,-0.6828074575919834,-0.08054441433322893,-0.3952219365143447,-0.36617474989700965,-0.978840723919789,0.11823749137343234,-0.5428108276622243
6.1,6.1,1.2341743236702656,-2.791274021153006,2.5526521113886758,2.1440646322004255,4.050215373514629,2.236021133216079,-1.524429707759216,-1.400947466787344,0.6200926361641887,0.9522434917744824,0.4944542283161508,1.2848920577122214,0.5772076545656019,1.0808969316946695,0.4142945617079897,0.9592586686836283,-0.42515626949582697,-0.8561685585565001,-0.09162435235292493,-0.5959482148062784,-0.312233825537682,-1.0870986260191149,0.051074879528928224,-0.653327425115395
6.2,6.2,2.667349511690985,-2.961726070235009,3.139191506891949,2.968604142900178,4.220438866519625,2.285721556443639,-1.648011851334247,-1.3071757099690027,0.6390298707319705,1.0719579055251676,0.47230280676268954,1.3978424569776822,0.566921495038292,1.16442020979791,0.4251074027557363,1.0665940753180014,-0.3634906467099775,-1.1070318496829155,-0.15383382123266032,-0.6844629756779788,-0.22783765138922984,-1.1810320318367924,-0.005980422443341772,-0.7133654445733578
6.3,6.3,4.531292609297091,-1.0148696758026532,4.540303239541351,4.938245042269182,3.844615468634408,2.139728655911706,-1.6446589978472868,-0.872646447247556,0.5163396121347968,1.0802173554235819,0.4975201488609585,1.375577645869347,0.47109668613562056,1.135522430983658,0.46562725786058706,1.0938720558085369,-0.2540193987360902,-1.2148530964129591,-0.2281948915301868,-0.7279328305530084,-0.1644213604660027,-1.1491506815657442,-0.04335920561670799,-0.7535111326189505
6.4,6.4,1.4341491728992148,0.5511229697597624,2.024202723223796,1.4011863135613465,3.4436602054780496,1.9847289496836984,-1.6354639478428348,-0.4224337846728398,0.31208929265235397,0.9386904687844365,0.580211718304689,1.2449323581374463,0.34076642770039883,0.9832597976393378,0.5311818549635927,1.0075632774141918,-0.13576284617678214,-1.2067079931464302,-0.2756480096409241,-0.748128054851052,-0.1073841892679959,-1.020010382333148,-0.07081506284277679,-0.7602076216052663
6.5,6.5,-0.6817617845994413,-0.4404316699552259,-0.09951026106999294,-0.5357405305929657,2.913777287995267,1.4240236417738161,-1.6120904299901637,0.2609417992675517,0.21168584163717918,0.7464804462484439,0.6556822771978305,1.0947207684350484,0.3024956943963936,0.7850134857450799,0.5635662167744475,0.9304483674397719,-0.09026117915950221,-1.1316762766060162,-0.289509111340995,-0.7252290574705736,-0.07680654860602776,-0.8390570654116709,-0.06108473175159801,-0.6693057007084257
6.6,6.6,-0.34809988335726166,-0.08847246829159049,-0.48564720855042776,0.007079222316260313,2.3778192454394484,0.8442013159836846,-1.5880488167938633,0.9553041177225756,0.1274584736677231,0.651609357464535,0.6308170096903637,0.9737814177578564,0.23301078570021178,0.6032587026228629,0.4917999739452898,0.8468022633294597,-0.014209240757198795,-1.1598225703883902,-0.2736574766261782,-0.7185673514560611,0.0013057615143336962,-0.6878152947218935,-0.014565433270756156,-0.5998114263501915
6.7,6.7,-0.09247367792910974,0.46748667800703375,-0.7006808741025057,0.30936710738858547,2.0570725900516487,0.37691606496961066,-1.4667036300406326,1.1955985294632623,0.07438900373613477,0.5564109952048459,0.5283586578262106,0.9089489318310391,0.2115702762673081,0.4492263744726931,0.40807992312333674,0.7235270921924518,-0.0189546206244535,-1.0929787445929415,-0.22394479392025862,-0.7299818057233984,-0.04641834828601254,-0.5458306947934137,0.10208780619495972,-0.5602579701484354
6.8,6.8,-0.4454998503702481,0.22730538716003112,-0.48081607008099536,0.00028775258677942123,1.7467030036467517,-0.08494287006994491,-1.3406666567217689,1.4139986815510652,-0.019095843990188037,0.4095857115042832,0.44180400582111007,0.7748817779083808,0.12265030345711772,0.25868954082869733,0.3432151669201478,0.5600693184758933,0.014514237662336775,-0.9566566102098348,-0.1734045751839809,-0.7140821591854911,-0.021065197546762775,-0.4083113190744607,0.20418378688156436,-0.4906944705179668
6.9,6.9,-0.128033872690216,0.5041785474450405,-0.2985980034660195,-0.2558689465867691,1.5496397673790299,-0.3319378459239136,-1.1696489412879738,1.3653188216431629,-0.032166368240793615,0.25237603774109835,0.37546558542741865,0.6079701305936782,0.07985792946968784,0.09111796969154128,0.2798079669199006,0.42001951839599405,0.005091488977820489,-0.7848551993969073,-0.12611082831035447,-0.6585037836145167,-0.04793777033604429,-0.25735459129743193,0.24402936330711242,-0.44434830833130146
7.0,7.0,-0.29934635308990487,-0.07507935064868448,0.06066442719235491,-0.7609093088520973,1.3582894563283194,-0.5680993448441549,-0.9963632892769556,1.3031727426430408,-0.038332340906482805,0.1449564057437087,0.307386715479613,0.47076484605339286,0.09199025261365196,0.008618414229857083,0.21688950259817963,0.2921772980864298,-0.04929165764660256,-0.630688666249439,-0.1063247447272985,-0.6044664655481933,-0.13121595488633814,-0.15294978739110585,0.23341315568861873,-0.43316513685809965
7.1,7.1,0.19883292075272593,0.5981622274454137,0.7834397391361666,-0.34304111879407967,1.1202989139565747,-0.4508430747882041,-0.9488657341500155,1.3617764768929201,-0.05322955614717403,0.017233788097001646,0.2310490589220151,0.35496261095006887,0.06076978988092941,-0.030822068316085936,0.18290599896243653,0.21223184391799635,-0.05976919226493422,-0.4497529273395216,-0.08190436915448893,-0.557827111326779,-0.14299409767353205,-0.07314999620067308,0.2184842145766708,-0.40103772986981234
