,TIME,MOTION,FORVEL,ANGVEL,ABSANGVEL,HEADING,ABSHEADING,G2,G3,G4,G5,G2_FROM_MOTION,G2_FROM_FORVEL,G2_FROM_ANGVEL,G2_FROM_ABSANGVEL,G2_FROM_HEADING,G2_FROM_ABSHEADING,G3_FROM_MOTION,G3_FROM_FORVEL,G3_FROM_ANGVEL,G3_FROM_ABSANGVEL,G3_FROM_HEADING,G3_FROM_ABSHEADING,G4_FROM_MOTION,G4_FROM_FORVEL,G4_FROM_ANGVEL,G4_FROM_ABSANGVEL,G4_FROM_HEADING,G4_FROM_ABSHEADING,G5_FROM_MOTION,G5_FROM_FORVEL,G5_FROM_ANGVEL,G5_FROM_ABSANGVEL,G5_FROM_HEADING,G5_FROM_ABSHEADING
0.0,0.0,-0.6707723404008453,-0.1442639118708003,0.16726663581136095,-0.7465579471944866,3.044130715394205,3.3799919904208835,-2.412557300645715,0.034036756322926055,-1.4713970077297616,0.9851692003281903,,,,,,,,,,,,,,,,,,,,,,,,
0.1,0.1,0.8877596282508188,-0.8528767294854627,2.108956563742078,1.9840238495231726,2.676414150471886,2.786549950557371,-2.002031707011375,0.9867357269507446,-0.2711599626020816,1.0499365547892603,,,,,,,,,,,,,,,,,,,,,,,,
0.2,0.2,1.5008528067018188,-0.7114012059680235,2.9337245455468843,3.1438879479231954,1.4734784330320911,0.8451834360165955,-1.573417347519315,1.4813002340901917,0.3503733370792129,0.6990364310012359,,,,,,,,,,,,,,,,,,,,,,,,
0.3,0.3,-0.7635902036149584,-0.7628305136565638,0.7602189292090088,0.08730574823040864,0.8711017315433174,-0.12696656373462387,-1.490425743173091,1.7745687647972335,0.3987432369590182,0.8571378839957101,,,,,,,,,,,,,,,,,,,,,,,,
0.4,0.4,0.17891042694151393,-0.7677854484259118,1.520659976347222,1.15670743329009,0.4077572485690647,-0.8747384113092156,-1.0874829398080197,1.6036872706424143,0.721212825412085,0.8532845281449297,,,,,,,,,,,,,,,,,,,,,,,,
0.5,0.5,-0.12502630058289269,-0.6558458755468531,1.2901704845506865,0.8325720491687687,-0.19648794046615178,-0.7293475206172243,-1.141147511692055,2.00075650643931,0.7489187689271785,0.5206497823847178,,,,,,,,,,,,,,,,,,,,,,,,
0.6,0.6,-0.7217491585931405,-0.8724425782268327,0.5756692024733181,-0.1722249405602254,-0.5322606101991962,-0.18745836721754072,-1.2813772215748995,2.009237939599519,0.6930894589394906,1.2723294746849119,,,,,,,,,,,,,,,,,,,,,,,,
0.7,0.7,-0.3327960585985545,-0.05535083850081737,0.6540552735975962,-0.0619912848929304,-0.7612366201243256,0.18207622374787397,-1.030406267397884,1.832273903587887,0.6918343515065758,1.4182215530061217,,,,,,,,,,,,,,,,,,,,,,,,
0.8,0.8,-0.05136708811665064,0.07572136997259217,0.7941052013981985,0.13495972050858318,-1.0822596929781074,0.7001616334651286,-0.8546525759419756,1.9452778922581833,0.6162248392430472,1.3518963956524228,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.9,-0.34408706329420696,-0.045579854109534905,0.09736569002259024,-0.844859044294773,-1.2223591555626023,0.9262621652088865,-0.5341626100957724,1.9340311819347382,0.6292080544310394,1.7831927619519052,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,-0.4867352799987765,-0.5658887602301523,-0.5875445532624726,-0.1692046007933589,-1.1055619510801844,0.7377681513668825,-0.3784545240418726,2.015049087005483,0.46374296879180815,1.821792108380807,,,,,,,,,,,,,,,,,,,,,,,,
1.1,1.1,1.2586467082298936,-1.1027935370954998,-2.71760959121707,2.8262874882355287,-0.3758443312271605,-0.4398919111908298,-0.22463606548974274,1.9297308868181402,0.25553571584579243,2.293360335365206,,,,,,,,,,,,,,,,,,,,,,,,
1.2,1.2,1.0833029155762934,-0.39851154503236885,-2.4339422617409476,2.4273685696950764,0.7445370510775213,-0.3312238893902209,-0.03933902451966,2.003047416221899,0.18552458894787993,2.0222963591863996,,,,,,,,,,,,,,,,,,,,,,,,
1.3,1.3,0.3607513408006617,0.4279485557318222,-1.1204756171352979,0.5802517572912453,1.3267203973102426,0.6083369178198035,0.24222119103074355,1.9873130335928844,-0.20013298313934277,2.3516439454035676,,,,,,,,,,,,,,,,,,,,,,,,
