BEHAV,DAN,20170201.Fly2.2,20170201.Fly2.1,20170201.Fly2.3,20170201.Fly2.4,20170330.Fly1.2,20170330.Fly1.1,20170428.Fly2.6,20170428.Fly2.1,20170428.Fly2.2,20170308.Fly3.3,20170308.Fly3.6,20170331.Fly3.2,20170117.Fly1.1,20170117.Fly1.2,20170428.Fly5.2,20170428.Fly5.1,20170428.Fly5.7,20170313.Fly2.1,20170131.Fly1.2,20170131.Fly1.1,20170331.Fly2.4,20170428.Fly1.1,20170428.Fly1.7,20170428.Fly1.2,20170111.Fly2.2,20170111.Fly2.3,20170201.Fly4.2,20170201.Fly4.3,20170201.Fly4.1,20170310.Fly3.2,20170310.Fly3.1,20170131.Fly2.8,20170131.Fly2.1,20170131.Fly2.2,20170201.Fly1.1,20170313.Fly3.2,20170313.Fly3.1,20170313.Fly3.3,20170118.Fly2.2,20170118.Fly2.1,20170118.Fly2.8,20170428.Fly3.2,20170428.Fly3.1,20170331.Fly1.2,20170331.Fly1.1,20170313.Fly1.3,20170313.Fly1.4,20170313.Fly1.2,20170313.Fly1.8,20170310.Fly2.1,20170310.Fly2.6,20170310.Fly2.2
AngVel,G4,-0.04807406417435245,-0.25467484857652534,-0.33720600050339433,-8.450378157230176,-0.2075868422200513,-0.19270814018706628,-0.2541567205435087,-0.17245220182716525,0.07252583926394762,-0.18461545647678324,-0.13169431213773697,NaN,-0.1352938622546207,-0.1930893418987505,NaN,NaN,NaN,-2.326594604336651,-0.05322131949349718,-0.38256028044638213,-0.6408774163554856,-3.740747839041979,NaN,-0.2140622291203269,-0.18421990483040962,-0.17120348673053498,-0.2613182507920371,-0.1794932019243627,-0.1886597380308308,-0.25719241068354237,-0.24341415786635312,-0.09814374056416741,0.15316153651341557,0.10298779964645821,-0.12790000602567586,-0.33101015580278426,NaN,-0.1588790798247368,NaN,-0.5114108612582637,-0.42089429794887945,-0.18444955413109954,-0.18885432409924796,NaN,NaN,-1.1827581092762802,-1.7164911335575312,-1.8180469539879085,-1.1136992323908839,-0.23866275563370642,-0.2423015297372051,-0.10404167081983551
AngVel,G5,-0.14218091515127473,-0.21793540614710105,-0.32554450180508065,-14.450542383113364,-0.19754112793897072,-0.13554038647510303,-0.2791014133040002,-0.20132084139802675,0.010511549324234037,-0.19016636316513313,-0.13365654321915188,NaN,-0.08911944428173113,-0.16517905240383124,NaN,NaN,NaN,-2.242333968893776,-0.15145054321621165,-0.35761734885359875,-0.452450322615763,-4.44437243782362,NaN,-0.2210591792315011,-0.1941114588408448,-0.16888845831452115,-0.3027200191429369,-0.22107885045187547,-0.2520941356067079,-0.25465149107444374,-0.29878001696977474,-0.09958169414480733,-0.015127801693946674,-0.06240030481667702,-0.1871434359526718,-0.18352100168728036,NaN,-0.18814537678141052,NaN,-0.6888263213444403,-0.5328098944504753,-0.09050641705567442,-0.1931650635384543,NaN,NaN,-1.7718119697104435,-1.789682114001915,-1.771171295607286,-0.764199316594159,-0.1241720825050634,-0.25933251700012616,-0.17952702912525953
AbsAngVel,G2,-0.03866759842785861,-0.17443945230987312,-0.08830803381400099,-7.958982302046344,-0.02651057039357596,-0.10530548312030175,-0.043014004175267795,-0.23326762425735326,-0.06793294857364285,0.13228497701280906,0.12587152022161852,NaN,0.11201755706754124,0.11051751499221829,NaN,NaN,NaN,-0.310673295990181,-0.009120684331618056,-0.7931679543987848,-0.22773678983968604,-1.0709078919662036,NaN,0.1745007835429515,-0.11420360563933962,-0.03149493648795332,-0.08384716358388045,-0.1645371506772506,-0.1932464098594069,-0.0011864178983516105,-0.12299118407521514,0.04287845362382714,0.0739606957000214,0.31911802519028265,-0.041609565523119674,-0.11627156848328135,NaN,-0.21826458318321795,NaN,-0.833730349598466,-0.39397041652819653,0.011519078038581987,-0.10202303478023866,NaN,NaN,-1.73387339274074,-1.2441488771726723,0.14007560481037562,-0.7022187265832902,-0.21125526554484164,-0.16064128862354066,0.08595828878949785
AbsAngVel,G3,-0.09917296934747388,0.06369373255096755,-0.03928528908449502,-11.346292441492643,0.2449293050386181,-0.10552473185829281,0.575323780629227,-0.2318613825119733,0.20773687234173288,0.04229732728453339,0.035591063821204694,NaN,0.1534213754452476,0.2831228010280963,NaN,NaN,NaN,-1.8580809064581927,-0.06234538544572055,-0.7871566259262277,-0.8350935267789186,-1.1736024165753265,NaN,0.07316212388808097,0.048117431920108644,-0.1054176771948987,-0.3020347490617392,-0.1080490292384284,-0.12091795436008712,0.5473911233576811,-0.2745679256218716,-0.08636412607986443,-0.010961072655054638,-0.09533325477388965,0.060282966198213384,-0.16456067156956178,NaN,-0.14110245471557925,NaN,-0.9029128517982805,-0.5323475550126797,0.21364550140265315,0.1799560991788881,NaN,NaN,-1.3562415196434605,-1.8421893581663058,-1.009451768595758,0.3231933541588935,-0.2559268122991347,-0.1500401255592736,-0.07082057340354098
AbsAngVel,G4,0.1786808839461419,-0.2124256001586451,-0.20638592659869381,-11.63696013912229,-0.050294660264223134,-0.012929655564053899,-0.2520813611451447,-0.10577664863255354,-0.1942126328274123,-0.0454525969429016,0.01070361383975782,NaN,0.010587373814908263,-0.21020965114200751,NaN,NaN,NaN,-1.9681009237720852,-0.1581119303667402,-0.36393298083117687,0.2795282493955208,-2.491217211929125,NaN,-0.12704550736620668,-0.12352788848730278,-0.26218877830168874,0.20355950150087432,-0.08569621120967441,0.3375938597658418,0.32361439618160326,-0.11677531363757465,-0.1187506880672844,0.0317766228426285,0.09684155594146726,-0.10637510312380716,-0.06318109868661348,NaN,-0.2524918026214902,NaN,-0.8973868985177207,-0.5026475705404034,-0.262987854766084,-0.25877402564794183,NaN,NaN,-1.628837726924143,-1.3714243529167414,-0.27093073894461384,-0.6885121008137194,-0.285325068268256,-0.07990667260206918,-0.16479417277800534
AbsAngVel,G5,0.13085288802045747,-0.1805878229436959,-0.2116023746671225,-13.161821958283642,-0.01177318563971208,0.012228507654555298,0.014486814310321838,-0.24105271540734519,-0.22625424749566592,-0.054820659140762285,-0.10786484796355755,NaN,0.026148179475099398,-0.02928936818226635,NaN,NaN,NaN,-1.0807752039565939,-0.06237369463438247,-0.4806824630235189,0.3266730022588543,-3.362435926448528,NaN,-0.19826204149503845,-0.1957458005624002,-0.22242019371646649,0.17242469021697915,-0.27676161707252755,0.3667697816729344,0.3438463980221885,-0.13140568068240244,0.08330054631219508,-0.15081842950808255,-0.12593231396526927,-0.050158487318717304,-0.3533930403588541,NaN,-0.24633517956753193,NaN,-0.8115860332376583,-0.6613672179978045,-0.11274292644251349,-0.281863589853401,NaN,NaN,-1.765985045467232,-1.5252821426250498,-0.8342923272372118,-0.9536042511407061,-0.24994272829926745,-0.16819707215862123,-0.003498629836327094
AbsHeading,G2,0.4715428400772177,0.5206407699801404,-0.20041190966150868,-5.31256553027712,0.0645243094373994,-0.0167061190810045,0.03795236766259846,-0.050479702261543524,-0.10543631714349244,-0.02516509031567371,0.005945452563504872,NaN,0.1949695193752985,0.00046558370428506635,NaN,NaN,NaN,-0.3050838582196309,0.004182211223935806,-0.38038880322614754,0.003941163688959026,-3.171414898569404,NaN,-0.05862932706983304,-0.035167691066020135,0.009976289458806575,-0.06038585909607663,-0.1782218767879451,0.027485966949231222,-0.08236336992142101,0.3159915250311962,0.19861701087099692,0.31099237245716227,0.3551461912457847,0.14039098094620406,0.07253828894121717,NaN,0.14683522307064623,NaN,0.3232742585161069,0.0334647170974911,0.007867495805918168,-0.23308785679277855,NaN,NaN,0.27761914119004105,-0.5604081070107132,-0.036479973572826285,0.19135675512373795,0.04714730398008471,0.24526473502515855,0.08663810817042672
AbsHeading,G3,0.19463680994784038,0.11344960155484973,-0.39124429055234566,-9.716019490497636,-0.09236377177581212,-0.1929968881658426,0.5310773917812024,-0.34945042404071525,-0.11877774011028741,-0.06565633536469084,-0.06472305617174023,NaN,-0.11243970376832069,-0.01833904247778717,NaN,NaN,NaN,-1.5377111878650291,0.026995356045992014,-0.5642024746692464,-0.5603654527428157,-3.7066445044798018,NaN,-0.15541100754422232,-0.1422775414281423,-0.143763824848544,-0.23276412891789788,0.05535341346315292,0.07885350811214153,0.004629321194952962,-0.38742907655790515,0.0330648123311833,-0.07499991952968621,0.09758817602399394,0.22209920081427648,-0.22756193693731608,NaN,-0.22102577733866036,NaN,-0.7883528046581256,-0.561705982373718,-0.20472810862128799,-0.210274743167844,NaN,NaN,-1.4434659480283152,-1.82567117850191,-1.4329648417869896,0.04552176700078581,-0.0521555347842102,-0.19822409537406305,0.05684956340943903
AbsHeading,G4,-0.012959902646827226,0.26035915425990364,-0.2864871153474198,-7.253705767408624,-0.18917418035801226,-0.17247618522211305,-0.2373613156553669,0.1903493990472801,-0.04028344379694282,-0.10949540293753879,-0.12615047728645923,NaN,-0.09974271620549469,-0.1265069102769656,NaN,NaN,NaN,-1.7133628821058378,-0.07577755557502863,-0.14626294908335646,0.22590643376139818,-3.0926372662391346,NaN,-0.21623652550914763,0.05134718517404269,0.0766379358650281,0.013676152465767144,-0.18624547202205033,-0.010004127977338406,-0.23716583498922317,-0.17121215135803336,0.0798631873514477,0.06721212053561043,0.13821985560789685,0.29138071064359483,-0.22760677948543595,NaN,0.019731215458294038,NaN,-0.2592488178913601,-0.03735447200709818,0.16336887063242156,-0.07934696574805766,NaN,NaN,-0.7878531003759848,-0.7573215104424311,-0.6835879784307044,-0.003755799324178355,-0.027782735638661737,-0.13922700175910885,-0.04630958605016389
AbsHeading,G5,-0.02827062190288765,0.16185863262603928,-0.390061278081661,-13.736735806140162,-0.15330503336273194,-0.19259388626719476,0.16991882190831065,0.07807776107304454,0.006770283218018425,-0.17835251838915944,-0.08463857495912608,NaN,-0.03301045544961134,-0.002608888325208447,NaN,NaN,NaN,-1.6422794087496415,-0.22570384145985045,-0.026471239903550936,0.1993611885447063,-3.552532253203661,NaN,-0.19365761700720574,-0.03676740116871402,-0.053823005536621116,-0.21524333903901094,-0.21572861432097667,-0.007706367636861611,-0.1856646617817348,-0.19590226189572002,0.17009997477635797,-0.12120208319211923,-0.06599772098437229,-0.0706227260425738,-0.27680418602123,NaN,-0.20159712916870043,NaN,-0.5392140635416882,-0.3760989867181175,-0.1936581569806517,-0.07306528289009684,NaN,NaN,-1.5763890774853482,-1.2697659633146232,-1.2786729466391162,-0.5945008573177861,-0.15972560554005022,-0.1083558662363222,-0.04043247227674662
