G2_FROM_FORVEL,G2_FROM_ABSANGVEL,G2_FROM_MOTION,G2_FROM_ABSHEADING,G3_FROM_FORVEL,G3_FROM_ABSANGVEL,G3_FROM_MOTION,G3_FROM_ABSHEADING,G4_FROM_FORVEL,G4_FROM_ABSANGVEL,G4_FROM_MOTION,G4_FROM_ABSHEADING,G5_FROM_FORVEL,G5_FROM_ABSANGVEL,G5_FROM_MOTION,G5_FROM_ABSHEADING,G2_FROM_FORVEL_CTL,G2_FROM_ABSANGVEL_CTL,G2_FROM_MOTION_CTL,G2_FROM_ABSHEADING_CTL,G3_FROM_FORVEL_CTL,G3_FROM_ABSANGVEL_CTL,G3_FROM_MOTION_CTL,G3_FROM_ABSHEADING_CTL,G4_FROM_FORVEL_CTL,G4_FROM_ABSANGVEL_CTL,G4_FROM_MOTION_CTL,G4_FROM_ABSHEADING_CTL,G5_FROM_FORVEL_CTL,G5_FROM_ABSANGVEL_CTL,G5_FROM_MOTION_CTL,G5_FROM_ABSHEADING_CTL
0.04699091249607337,0.025394046521157277,0.034852367806612536,-0.003933020262122358,0.03161556641494707,0.10987691578257229,0.05934537605834874,-0.0019469123093523238,0.04460033111323708,0.01891454765780805,0.028164426288061845,0.00130700830943466,0.019153007735274907,0.013425507170776686,0.014670634317135136,-5.833698110132403e-05,0.006465132224949872,0.004984239164811142,0.007305997734500382,0.0016997500863760661,0.0022614575595020663,0.021416310481103904,0.00792277367091893,-0.0019974459324241705,0.00040775439968396477,0.0008014505245719766,0.002101593943553854,0.0031027884225796826,-0.0014115476417254332,0.0014678891731036486,-0.001098895580293229,0.0005566561760869854
0.036342769017298666,0.01985049750306867,0.024292417249028853,0.0001545854581441918,0.032043114013898616,0.09468419980438841,0.05453055985575116,-0.0010963448927468259,0.04342641514410779,0.021491021735066784,0.025940920629748968,-0.0008131976469739067,0.012253258936814585,0.014382407503596132,0.008639133742187288,0.0029520890641933483,0.003506299380159356,0.0008366474463221545,0.0020781055168390366,-0.006674034397386402,-0.0029395906625290158,-0.0025337687552577774,-0.0030557910891530773,-0.003315259351264657,0.0006044908400813008,-0.0009815593600648082,-0.0003024398018254689,-6.362403872605356e-05,-0.004627283381259013,-0.017180517570137114,-0.008803410196078098,0.0007909151148733267
0.017149973735779117,0.013494319420773197,0.012452764121813875,0.009504456023872012,0.029807163015814302,0.08359515702293395,0.04810156883521206,-0.00042835454610825165,0.0372967709632445,0.01766874129543678,0.020646687980164623,0.00439145755525688,0.01776574900726968,0.022977760276147594,0.016556743844204472,0.0031107722235283047,-0.003206073526456466,0.0013464897380962282,0.0007555129127863927,-0.0007832617452948966,0.004517657665264685,0.01754601421187653,0.008243773793762146,-0.008475784389627426,0.0018384347152529312,0.0033833840483119154,0.003926505006035972,0.005657205887899614,0.0030647327085640465,0.0017706656855216469,0.0033548099370554955,-0.00031094924796847126
0.01473008310914612,0.0014554547396773585,-0.002322213459219959,-0.00031199953756159575,0.030416907192394486,0.09699934793036488,0.045298476037892534,0.0008625922421990802,0.04199074965208463,0.015852075708120177,0.022640458805087298,0.001462234619549404,0.028393622454215197,0.04746085743454551,0.030908351968520417,-0.001635461526732976,0.00030102723358139727,-0.004242762472309081,0.003721333939793938,-0.00027306971410689436,-0.0032639739117678846,-0.007255811495988665,-0.005105421301123911,0.0009477502035176612,-0.0011841548861930143,0.0006272878294282753,0.0002626255269434133,-0.0014704889067567385,-0.004636243312422909,-0.008244022660651357,-0.005701252078299272,0.00370784679781328
-0.0096639813506523,-0.006202346051471268,-0.012857431498267213,0.0011090879090682973,0.030527687708922474,0.09687731757693345,0.04786984662438694,-0.0001452287841987408,0.03942538904339691,0.010081076766524552,0.02033698511156062,-0.001323937828922915,0.02866678124405318,0.02091106661950699,0.024018591525360903,-0.007062548004256637,0.002511309262594686,0.0023473398215538236,0.0004545162825462813,9.320692580851781e-05,-0.00019157079001773177,-0.020613643362201454,-0.004323604217004359,-0.0003766465756794135,-0.0020784335455443803,-0.003976729315372363,-0.0026153731775005948,-0.0003769024798604358,-0.004773584552513787,-0.006834049348125135,-0.004611857086206188,0.0028698758534348853
0.011312250606670567,-0.00040352488988628645,-0.008310217406905207,0.0019188488745078749,0.026120829745107793,0.09890241418789514,0.043023819285108546,0.0016555614607602926,0.04017189046989823,0.010618844275600128,0.016300166892125354,0.0011462156625117563,0.029363862022602504,0.02674907254183151,0.020278943676221222,0.0046057586129216775,0.0040624751548988,0.00026426525699666144,-0.0044029683405203005,0.0021810610227931894,0.0008282705174390682,0.0024469121790099933,0.0022573674006473206,0.00011699583047795664,0.00042237386768300024,0.002674693202958617,0.0017799923431216884,0.0013803042944182887,-0.0010553357942790843,-0.001807142729633747,-0.0018198508227035943,0.0038790967226351733
-0.010242108676910854,0.0011673736803479817,-0.010572057723125153,-0.0015788488537149278,0.031671479581972244,0.09594929519908701,0.04624003313478547,-0.002676290602617593,0.0395279381380547,0.008605915882809598,0.017924197672035336,0.0005915620407458083,0.03188567232045222,0.01326889949584799,0.0177671108777802,0.0027489780304101696,0.013068161773549795,0.005804902940880755,0.009214567569458893,-0.0020324220419248367,-0.004102263633603708,-0.0028064840853379344,-0.0033112205436563306,-0.0007422006450202635,0.00022149176274090072,0.0011286631605089872,0.0021935334228259332,0.0003470979632900678,-0.005510025370562352,-0.005479073169399384,-0.003637866355989324,-0.0004585540635079449
-0.005402672878108219,5.0123977738113394e-05,-0.007943688529170854,-0.0004702303817081061,0.030517862475119423,0.1065376321153716,0.04480914862392028,0.0017915120105316804,0.03511756449238673,0.01058312731070566,0.014863426071798231,0.0028442031440082355,0.03296228996992969,0.01947107744440668,0.016924221057582716,0.0013641943665839776,0.006542252522153457,0.0014242524606106147,0.005211226057809227,0.000427902030753341,-0.0026884652442244064,-0.0017781776348698068,-0.0013881289042415388,-0.0007784757042218844,0.0016845044209585457,-0.00037775018352257295,0.002744764418088941,0.001086886552494139,0.004514812597316068,-0.005433501759844794,0.0018692541607900199,0.0040134058349796265
-0.008977776465999695,-0.00238728000486733,-0.011236765368806101,0.0010480731009568423,0.030009666315629,0.10490949426826914,0.04569620174417002,0.0011121847271821853,0.03238671502787336,0.006626185044179211,0.011214669700958533,0.0019284431287331164,0.03335664745739897,0.020017443413300258,0.01737480254269005,0.0011028401241300718,0.005776642172787791,-0.0002431104601343,0.004236017215650418,0.002115566596815302,-0.005024453432814441,-0.02683644122070047,-0.009242330025596901,-5.5532006863850176e-05,0.0019550933692867385,-0.002403985433238011,0.0018062255221972419,0.003065759446033595,-0.00397351533075568,-0.011737515109625452,-0.0038608580158930794,0.0014856176021326687
-0.02177785859155167,-0.004198638711767253,-0.010269416679882298,-0.00301715480767218,0.035864841025106176,0.10469282837473068,0.05647204134726124,0.00129605814086123,0.04695205642203637,0.013286063203079243,0.02602367361107571,-0.00010531351730491067,0.012602054867370923,-0.0013016318209018098,0.010786964831873509,-0.0009838317128997632,0.0028784130091239896,0.004488733305814569,0.00282847652878304,-0.00045562645183683617,0.005314051288221928,0.02780217265136823,0.01065387774254396,0.003140159375741724,0.0031715988081408367,0.0030228603409844556,0.00294085083106768,0.0010263604287119382,0.004046170173515086,0.009065680803948144,0.005247622249442706,-7.534388028299706e-05
