BEHAV,DAN,20180124.Fly4.3,20180124.Fly4.2,20180119.Fly10.1,20180531.Fly3.3,20180131.Fly7.3,20180131.Fly7.2,20180604.Fly8.3,20180604.Fly8.2,20180125.Fly3.3,20180125.Fly3.4,20180131.Fly9.3,20170826.Fly7.2,20170821.Fly1.1,20180604.Fly3.2,20180604.Fly3.3,20180604.Fly3.4,20180604.Fly3.1,20180530.Fly3.1,20180119.Fly7.2,20180530.Fly1.2,20180530.Fly1.1,20180530.Fly1.3,20180120.Fly1.2,20180120.Fly1.1,20180120.Fly1.3,20170826.Fly4.1,20180131.Fly1.3,20180131.Fly1.2,20180125.Fly6.1,20180131.Fly8.3,20180131.Fly8.4,20180131.Fly8.2,20180131.Fly8.1,20180119.Fly9.2,20180530.Fly5.5,20180530.Fly5.4,20180530.Fly5.2,20180530.Fly5.1,20180530.Fly5.3,20180531.Fly2.5,20170828.Fly4.3,20180201.Fly3.2,20180201.Fly3.4,20170822.Fly1.1,20170828.Fly2.2,20170828.Fly2.6,20180131.Fly4.2,20180131.Fly4.3
AngVel,G4,-0.6010457199718044,-0.3694644687747768,-0.0933404005499916,-0.7633645248023762,-0.18762496487885083,-0.1674691923870275,-3.8158749524402156,NaN,-0.18424871007298327,-0.2948550205339837,-0.0381735647283441,-0.14726551534918286,-2.6306939688700375,-0.5103332310067847,-0.107527564710717,-0.11243663824765315,-0.401268797850745,NaN,NaN,-0.4606616633413865,-0.40429334013160934,NaN,-0.42894452250591275,-0.18965723595722572,-1.1985843439942965,-0.030236670586868852,NaN,-0.34509287019144885,-0.15975002723502607,-0.6648749928433035,-0.18194070723214284,-0.33604731977694535,-0.32133403390404514,NaN,-0.23132769773232686,-0.24920521539790208,-0.10861182624825472,-0.22119787788753298,-0.15239388454051794,NaN,-0.28892255194794814,-0.12009417341471718,-0.7470730431506276,-0.1418655571908436,-0.12481329774512773,NaN,-0.20449862378553862,-0.16347652742380214
AngVel,G5,-0.5963130847516727,-0.09744265703588861,-0.11351399208072932,-0.6857628170117849,-0.35076734237385154,-0.19145298320510196,-2.6978848152064043,NaN,-0.0729308373409383,-0.31506453336269025,-0.062317177965647286,-0.2276505791199379,-4.104733042402822,-0.48540301925731977,-0.26620428765761317,-0.21594713683074795,-0.3801447529706057,NaN,NaN,-0.8837051737223469,-0.2056245212253962,NaN,-0.2070045658246591,-0.21652200913476438,-1.0756251469505322,-0.2939584203061769,NaN,-0.3971418750811273,-0.05378050136009338,-0.996775374687684,-0.268512735532652,-0.361133139677545,-0.12532056763353516,NaN,-0.25845938636832133,-0.20910465564479663,-0.22063431770340358,-0.2803646613613555,-0.1499820652192574,NaN,-0.27219557947847894,-0.046967660488283824,-0.972017438379694,-0.11214836136738127,0.024199859425946157,NaN,-0.2509019454478174,-0.2525476585729898
AbsAngVel,G2,-0.49590149714069853,0.26311491064648673,-0.10718356243675342,-0.791229705546092,-0.18056536849920612,-0.21063703650359167,-2.046477206374169,NaN,-0.21440861553872925,-0.27272332312503433,-0.17720872108448416,-0.2535656587304431,-1.8965719088291841,-0.08979029436650321,-0.2185273538284731,-0.16610266911646798,-0.2462114979118959,NaN,NaN,-1.1335324169031495,-0.26581712445164296,NaN,-0.28237905065885816,-0.13001928324328338,-0.784184731146258,-0.0525152281175596,NaN,-0.16708313517632933,-0.07282093766997866,-1.0191260363660368,0.007353071046223847,-0.3341122931461602,-0.18312957159611076,NaN,-0.20188977108556716,-0.17664865053725198,-0.09394634108494748,-0.14294043162981418,-0.0422999084835769,NaN,-0.22677159293480154,-0.226967436017387,-0.8355625341896615,-0.06966753285063532,0.007072399652848893,NaN,-0.0867367152924825,-0.030907694249053153
AbsAngVel,G3,-0.4801678202292561,0.1516096433928309,-0.14541305258619386,-0.7661326420911392,-0.0922753565436285,-0.2639408281154998,-3.5462330527962207,NaN,-0.25368192731299644,-0.25378264429623876,-0.10481197778719609,-0.14332471775198563,-2.4303051962919446,-0.45870763963092376,-0.302884966816547,-0.21062917165375583,-0.36054727218675686,NaN,NaN,-0.887169937653933,-0.40861882271981464,NaN,-0.13899539525187588,-0.1691578769523847,-1.1049152481424906,-0.2602888536619261,NaN,-0.14838367446394485,-0.18174694355191456,-1.1918196937223495,0.01054540318613928,-0.42152189119717653,-0.32178083153860904,NaN,-0.2169855184311167,-0.18378291780129907,-0.2243417674768664,-0.17658627609717192,-0.1336493609216809,NaN,-0.22313491200646673,-0.23089077963679072,-0.7798225538822308,0.020157367802065118,-0.07981308568492418,NaN,-0.1114129878569039,-0.26382087470728344
AbsAngVel,G4,-0.38425559259507547,0.017718839577381074,-0.1164613909987724,-0.6229846605774254,-0.21610006191765274,-0.22012394281931535,-2.488831942566941,NaN,-0.12968096260822648,-0.331228634755109,-0.15812661536390982,-0.2420663235788698,-1.7940788668041265,-0.03511102502953434,-0.1015109828346894,-0.14768441027156642,-0.15490362114453982,NaN,NaN,-0.9000381983694492,-0.3208207297190748,NaN,-0.3220147778199898,0.049623696954845364,-0.9447775211927296,-0.018697265463268442,NaN,-0.29144014725442036,-0.17744002454743746,-0.9230246006765248,-0.20932719837053027,-0.27249261457925433,-0.23354885929319358,NaN,-0.2171274734612818,-0.26742450555344566,-0.0044037544886634805,-0.123715023187694,-0.1135408056269176,NaN,-0.04973425836196532,-0.09850600056563197,-0.6782345707505242,-0.14975937520825533,-0.11149666714484208,NaN,0.002095180887550452,-0.0728856222115799
AbsAngVel,G5,-0.6185385856252352,-0.3747816109099553,-0.1850133322202172,-0.8248075696835988,-0.24008860265028176,-0.263671018017112,-3.315835225519489,NaN,-0.155915404225071,-0.39449464969016135,-0.14869709054197555,-0.25213483960473915,-4.239775458550721,-0.04276209857203739,-0.3104383386010916,-0.21305838104932984,-0.18182536570225993,NaN,NaN,-1.0513433394288807,-0.11256443629968271,NaN,-0.3740888282283221,0.0025566762149746847,-1.084908053944658,-0.3484104039761249,NaN,-0.3032503125150252,-0.17414464554968312,-0.8500680084830241,-0.2901445330576722,-0.36936755131635857,-0.24509262877818827,NaN,-0.0837803796204355,-0.18933464898924424,-0.14011189562830095,-0.03966678825426717,-0.14663599922427362,NaN,-0.2534752636183679,-0.026540030540232573,-0.9300930272262335,-0.09169920477694915,-0.11751466461507465,NaN,-0.010523580510440667,-0.3041494289668676
AbsHeading,G2,-0.48400998210495505,-0.061904262803640586,-0.12521106671147098,-0.8600619143113184,-0.24024328309073195,-0.25981176437062037,NaN,NaN,-0.2089400580909757,-0.4012558411269713,-0.10326121502378016,-0.2193831334966556,-1.4157308337570909,-0.3938387813769031,-0.253858917406689,-0.18190209360255993,-0.1974453598084036,NaN,NaN,-0.36787539155951565,-0.42281192458964156,NaN,-0.09525505719144922,-0.11559878089939146,-0.7421709570989157,-0.22435258035579864,NaN,-0.2706497658500773,-0.0459653042839292,-0.9442129703340842,-0.2324995968959951,-0.4282506683842413,-0.1040227421150497,NaN,-0.3058060053675775,-0.23598479071320244,-0.2627029470335094,-0.2911832601162003,-0.12998069041506355,NaN,-0.20950084601166186,0.0013232275409740257,-0.8324932156775382,0.044888738480054924,0.3032248032576236,NaN,-0.274964723505454,-0.2285868428021267
AbsHeading,G3,-0.6053044178502649,-0.2801856086058647,-0.196462872553548,-0.7942387989809336,-0.12883655112442183,-0.08500005920769138,NaN,NaN,-0.22666668226241726,-0.39460733544460247,-0.06936075249716334,-0.3347131656074349,-2.487977391451543,-0.41815279578392306,-0.29585789226837544,-0.2767965444948153,-0.2500408993152041,NaN,NaN,-0.8556881997250492,-0.35733320038266614,NaN,-0.19398185325316764,-0.2122376084069122,-1.1077190708616373,-0.2531157258649681,NaN,0.04097952239835323,-0.20612959678606124,-0.7091926891139846,-0.20148334377828903,-0.22857353382594092,-0.25628394934471,NaN,-0.2739315555854589,-0.2165771295056067,-0.27680780497624324,-0.1690091915465901,-0.12644941311387004,NaN,-0.2448401752460001,-0.21101645344654996,-0.9865337281342013,0.04230665828348823,-0.07031617901662024,NaN,-0.24966509780456025,-0.25446614450665495
AbsHeading,G4,-0.5813635965367407,-0.16797386030264394,-0.13159740274563658,-0.8393384301052926,-0.29706719394543524,-0.005701328626776414,NaN,NaN,-0.15957821052473786,-0.33003149065627135,-0.1500659961135382,-0.22669877032309138,-1.1180968397081248,-0.2038338886180031,-0.2941969257775032,-0.2410855599231967,-0.03745772580108553,NaN,NaN,-0.5896592906174838,-0.3527068154658728,NaN,-0.23802032336393908,-0.17378257927772545,-1.2504098713271783,-0.34197417246461326,NaN,-0.303163844167502,-0.12904926667735817,-0.9144381928989005,-0.24796973308454873,-0.47116436744638546,-0.1762558141844044,NaN,-0.24534545925083107,-0.25139303163484694,-0.17077588760370044,-0.2521199832186498,-0.1493537736978363,NaN,-0.15640735216784973,-0.11840780813129936,-1.0039872161081673,-0.11510439462268485,0.041396844868506366,NaN,-0.26177217918906037,-0.15210022440218163
AbsHeading,G5,-0.49038820836242736,-0.37411378690822916,-0.15344457277134382,-0.5793620238918626,-0.3091083844890301,-0.23304818994143472,NaN,NaN,0.019529180538344848,-0.35071448084730106,-0.16553019330249485,-0.30779927729081535,-2.4165360547537107,-0.2769083708744895,-0.26965296915516856,-0.17929336315524047,-0.11820021728620667,NaN,NaN,-0.986877851286645,-0.43982528863257997,NaN,-0.4729721939771043,-0.26046374422331287,-1.094709208718216,-0.2995389581788268,NaN,-0.18709938809817772,-0.14935846119941543,-0.7597216137281697,-0.14905853740491093,-0.3499269864494592,-0.3230048347250043,NaN,-0.2636116488078757,-0.07758727728317982,-0.09611242670785525,-0.06238890932379104,-0.04044854073156934,NaN,-0.26621220007161295,-0.1675888053190191,-0.7257558048749424,-0.13015678693487165,-0.012981840448617499,NaN,-0.22937096193947704,-0.26282957647088145
