BEHAV,DAN,20170201.Fly2.2,20170201.Fly2.1,20170201.Fly2.3,20170201.Fly2.4,20170330.Fly1.2,20170330.Fly1.1,20170428.Fly2.6,20170428.Fly2.1,20170428.Fly2.2,20170308.Fly3.3,20170308.Fly3.6,20170331.Fly3.2,20170117.Fly1.1,20170117.Fly1.2,20170428.Fly5.2,20170428.Fly5.1,20170428.Fly5.7,20170313.Fly2.1,20170131.Fly1.2,20170131.Fly1.1,20170331.Fly2.4,20170428.Fly1.1,20170428.Fly1.7,20170428.Fly1.2,20170111.Fly2.2,20170111.Fly2.3,20170201.Fly4.2,20170201.Fly4.3,20170201.Fly4.1,20170310.Fly3.2,20170310.Fly3.1,20170131.Fly2.8,20170131.Fly2.1,20170131.Fly2.2,20170201.Fly1.1,20170313.Fly3.2,20170313.Fly3.1,20170313.Fly3.3,20170118.Fly2.2,20170118.Fly2.1,20170118.Fly2.8,20170428.Fly3.2,20170428.Fly3.1,20170331.Fly1.2,20170331.Fly1.1,20170313.Fly1.3,20170313.Fly1.4,20170313.Fly1.2,20170313.Fly1.8,20170310.Fly2.1,20170310.Fly2.6,20170310.Fly2.2
AngVel,G4,-0.04084878848437978,-0.09015244422144386,-0.33716208316236895,-9.21316176746887,-0.20533914039476553,-0.13370494627722462,-0.2465020396370352,-0.14002858595580214,0.15483274806312164,-0.18576122199210743,-0.1316663935303819,NaN,-0.0887410330738343,-0.17447877463625305,NaN,NaN,NaN,-2.3932214341864215,-0.02218812010448734,-0.31447514427024403,-0.6477452570571591,-3.864916087589317,NaN,-0.20502363620659625,-0.15619578750519514,-0.1619595307524424,-0.2420667647677719,-0.13168237247581072,-0.19161113882726521,-0.27467082809187016,-0.12860205798434787,-0.09119510896904837,0.17222115385322767,0.10636207416292409,-0.10295720388250773,-0.2833969719355023,NaN,-0.1215947649781135,NaN,-0.26218827807570166,-0.3722651480558159,-0.1770765577543072,-0.17555572302765787,NaN,NaN,-1.039148755484916,-1.4922798397425345,-1.782117009290753,-1.092132960718427,-0.24000485130186622,-0.2290605872341931,-0.09738847230154701
AngVel,G5,-0.12569114955660288,-0.08678287710404975,-0.2373267544857498,-15.306601446853719,-0.17963520819031742,-0.07088059370667077,-0.28123183301434507,-0.16941982042175652,0.08536932118274698,-0.18449989575712245,-0.1296818408196172,NaN,-0.07767365134483595,-0.1529155214524036,NaN,NaN,NaN,-2.2369342327019885,-0.12098660200094735,-0.29816142849594107,-0.4063216926892752,-4.591599787531894,NaN,-0.18860208100096432,-0.19660529279685757,-0.15323062331259396,-0.23508576373821755,-0.18009389105707374,-0.25979674515151063,-0.26756792154774134,-0.2597622618107349,0.024137456986120576,-0.00943360868737475,-0.033493318819403095,-0.16873514816645874,-0.21946793203426118,NaN,-0.14825934997878698,NaN,-0.4939127346360628,-0.5611939482396484,-0.07738372927918702,-0.19050621983982774,NaN,NaN,-1.7654644630143679,-1.6070347818914068,-1.7094044807394084,-0.7169163827162834,-0.1455791481343971,-0.1836413748386938,-0.1755014627227749
AbsAngVel,G2,0.06671461591000938,0.1900062911841115,-0.19136558127838832,-8.451796054894526,-0.05357087467925692,-0.04390117878387456,-0.1295652236210758,-0.14305381775612847,-0.09271394343924388,0.05323982282702522,0.00727474942250439,NaN,0.11038069656750249,-0.0604913317677922,NaN,NaN,NaN,-0.1846963209441128,-0.18017315120201394,-0.3338713893941794,0.1393975679627799,-2.795331356489197,NaN,0.004500420858280951,-0.07391668206562141,0.031512847193184035,-0.03623141478102987,-0.0571632273295366,-0.12388825579052898,-0.10955891771484105,0.3095106224611458,0.003552108595228143,0.28594636482929736,0.3775915972108642,-0.025919054120741025,-0.014261378090123955,NaN,0.1141475382242858,NaN,-0.5302653989369808,-0.32761242386584777,-0.07775003899263555,-0.11182119540236823,NaN,NaN,-0.5365771538276314,-1.0967071590115007,0.3345916627013492,-0.6378056233475355,-0.15364483953867025,-0.004847417574561863,0.006712843143690139
AbsAngVel,G3,-0.1008899709101867,0.13746654017834825,-0.17442063483806347,-7.319991799089564,-0.103100184872158,-0.20324045366025256,0.20713875772362533,-0.3390931519791949,-0.21460936026285538,-0.07071940026477908,-0.03930812154202101,NaN,-0.1145870581307582,-0.008121427062899977,NaN,NaN,NaN,-1.7061571473802566,0.019383428489262222,-0.36487443245555173,-0.5713349734584423,-2.5202042890634755,NaN,-0.10136474820180252,-0.16715606619621348,-0.22248446999022842,-0.17335360081779272,-0.12480747525422187,-0.24120657913408183,0.22285648601820274,-0.2830209797220278,-0.006481293601331206,-0.0018048294270271992,0.04783304234711072,0.34416526873905484,-0.2835151368351685,NaN,-0.2606993487394771,NaN,-0.5829792473501625,-0.6664465560631101,0.10699381363609606,-0.024078597174171268,NaN,NaN,-1.4237790719754284,-1.8782454488621414,-1.0146612538718234,0.053538542192215655,0.07821262374929083,-0.07134968925133456,0.1281225179193508
AbsAngVel,G4,-0.05844477553433025,-0.00033091672453933185,-0.28038059335933285,-10.128930690288454,-0.19045480444410345,-0.1668879999038737,-0.2792130008115936,-0.002259581180316994,-0.008592783098424261,-0.02369699885896326,-0.09708943416454563,NaN,-0.06264941436722071,-0.21544756205885363,NaN,NaN,NaN,-1.386029349776833,-0.14934920826685283,-0.16982813222642035,0.06063105785165268,-3.577860892869256,NaN,-0.1635320653345913,0.12215008621746515,-0.10455142610227397,-0.20176892456329099,-0.04013643817767876,-0.015039569835032962,-0.12548090424816616,-0.007704633954358053,-0.14430481316961763,0.12357545034513873,0.18230829396886306,0.051415636804512777,-0.28273197757440727,NaN,-0.08863681463249717,NaN,-0.3056475250895345,-0.322438793613568,-0.17781738686154736,-0.21451760480564586,NaN,NaN,-0.7598437057320007,-0.9874649645807703,-0.30517956261671664,0.13912160815427854,0.043324893863527114,-0.1837772946319538,-0.16832884269924464
AbsAngVel,G5,-0.02703941805335952,0.1347589603357745,-0.26449375566168776,-13.023954959862419,-0.16636723591580882,-0.18929297123617128,-0.024910650951605717,-0.12900265639987718,0.025034761542298112,-0.16932326551529875,-0.13234685678329505,NaN,-0.02995824231282751,0.03404805092625629,NaN,NaN,NaN,-1.55743813418438,-0.1805194418754983,0.22520537035510924,0.1121099482419391,-3.6615860834429643,NaN,-0.15813004448721957,0.027329100078496316,-0.1406678392243823,-0.1733165672209711,-0.1316773312701489,-0.04545604468665587,-0.09478004476876545,-0.20781882948327635,0.021857342401737534,-0.12553866659650548,-0.040054516638520665,-0.06706626658166792,-0.24300166271958945,NaN,-0.20737562408220556,NaN,-0.7261009946468833,-0.4104449584400738,-0.1561990912477771,-0.2658539061382523,NaN,NaN,-1.6880739513289171,-1.3685067320713178,-1.293268790821366,-0.08107293075307487,-0.11694944810616459,-0.21593427599362847,-0.184494207478489
AbsHeading,G2,0.4715428400772177,0.5206407699801404,-0.20041190966150868,-5.31256553027712,0.0645243094373994,-0.0167061190810045,0.03795236766259846,-0.050479702261543524,-0.10543631714349244,-0.02516509031567371,0.005945452563504872,NaN,0.1949695193752985,0.00046558370428506635,NaN,NaN,NaN,-0.3050838582196309,0.004182211223935806,-0.38038880322614754,0.003941163688959026,-3.171414898569404,NaN,-0.05862932706983304,-0.035167691066020135,0.009976289458806575,-0.06038585909607663,-0.1782218767879451,0.027485966949231222,-0.08236336992142101,0.3159915250311962,0.19861701087099692,0.31099237245716227,0.3551461912457847,0.14039098094620406,0.07253828894121717,NaN,0.14683522307064623,NaN,0.3232742585161069,0.0334647170974911,0.007867495805918168,-0.23308785679277855,NaN,NaN,0.27761914119004105,-0.5604081070107132,-0.036479973572826285,0.19135675512373795,0.04714730398008471,0.24526473502515855,0.08663810817042672
AbsHeading,G3,0.19463680994784038,0.11344960155484973,-0.39124429055234566,-9.716019490497636,-0.09236377177581212,-0.1929968881658426,0.5310773917812024,-0.34945042404071525,-0.11877774011028741,-0.06565633536469084,-0.06472305617174023,NaN,-0.11243970376832069,-0.01833904247778717,NaN,NaN,NaN,-1.5377111878650291,0.026995356045992014,-0.5642024746692464,-0.5603654527428157,-3.7066445044798018,NaN,-0.15541100754422232,-0.1422775414281423,-0.143763824848544,-0.23276412891789788,0.05535341346315292,0.07885350811214153,0.004629321194952962,-0.38742907655790515,0.0330648123311833,-0.07499991952968621,0.09758817602399394,0.22209920081427648,-0.22756193693731608,NaN,-0.22102577733866036,NaN,-0.7883528046581256,-0.561705982373718,-0.20472810862128799,-0.210274743167844,NaN,NaN,-1.4434659480283152,-1.82567117850191,-1.4329648417869896,0.04552176700078581,-0.0521555347842102,-0.19822409537406305,0.05684956340943903
AbsHeading,G4,-0.012959902646827226,0.26035915425990364,-0.2864871153474198,-7.253705767408624,-0.18917418035801226,-0.17247618522211305,-0.2373613156553669,0.1903493990472801,-0.04028344379694282,-0.10949540293753879,-0.12615047728645923,NaN,-0.09974271620549469,-0.1265069102769656,NaN,NaN,NaN,-1.7133628821058378,-0.07577755557502863,-0.14626294908335646,0.22590643376139818,-3.0926372662391346,NaN,-0.21623652550914763,0.05134718517404269,0.0766379358650281,0.013676152465767144,-0.18624547202205033,-0.010004127977338406,-0.23716583498922317,-0.17121215135803336,0.0798631873514477,0.06721212053561043,0.13821985560789685,0.29138071064359483,-0.22760677948543595,NaN,0.019731215458294038,NaN,-0.2592488178913601,-0.03735447200709818,0.16336887063242156,-0.07934696574805766,NaN,NaN,-0.7878531003759848,-0.7573215104424311,-0.6835879784307044,-0.003755799324178355,-0.027782735638661737,-0.13922700175910885,-0.04630958605016389
AbsHeading,G5,-0.02827062190288765,0.16185863262603928,-0.390061278081661,-13.736735806140162,-0.15330503336273194,-0.19259388626719476,0.16991882190831065,0.07807776107304454,0.006770283218018425,-0.17835251838915944,-0.08463857495912608,NaN,-0.03301045544961134,-0.002608888325208447,NaN,NaN,NaN,-1.6422794087496415,-0.22570384145985045,-0.026471239903550936,0.1993611885447063,-3.552532253203661,NaN,-0.19365761700720574,-0.03676740116871402,-0.053823005536621116,-0.21524333903901094,-0.21572861432097667,-0.007706367636861611,-0.1856646617817348,-0.19590226189572002,0.17009997477635797,-0.12120208319211923,-0.06599772098437229,-0.0706227260425738,-0.27680418602123,NaN,-0.20159712916870043,NaN,-0.5392140635416882,-0.3760989867181175,-0.1936581569806517,-0.07306528289009684,NaN,NaN,-1.5763890774853482,-1.2697659633146232,-1.2786729466391162,-0.5945008573177861,-0.15972560554005022,-0.1083558662363222,-0.04043247227674662
