,TIME,MOTION,FORVEL,ANGVEL,ABSANGVEL,HEADING,ABSHEADING,G2,G3,G4,G5,G2_FROM_MOTION,G2_FROM_FORVEL,G2_FROM_ANGVEL,G2_FROM_ABSANGVEL,G2_FROM_HEADING,G2_FROM_ABSHEADING,G3_FROM_MOTION,G3_FROM_FORVEL,G3_FROM_ANGVEL,G3_FROM_ABSANGVEL,G3_FROM_HEADING,G3_FROM_ABSHEADING,G4_FROM_MOTION,G4_FROM_FORVEL,G4_FROM_ANGVEL,G4_FROM_ABSANGVEL,G4_FROM_HEADING,G4_FROM_ABSHEADING,G5_FROM_MOTION,G5_FROM_FORVEL,G5_FROM_ANGVEL,G5_FROM_ABSANGVEL,G5_FROM_HEADING,G5_FROM_ABSHEADING
0.0,0.0,-2.4128774637702226,-1.5921534797800867,-0.11764781281966626,-1.1683676371722749,0.33851234469362257,-0.852981671832339,-0.04688375626208508,3.5003036414055066,0.8196856528907459,0.7938338464962928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.1,0.1,-2.5605321447341454,-1.5429863051159178,-0.05572527078515639,-1.2033209498137545,0.3388054795293154,-0.8523462179338009,0.3988889473639458,4.109462302046734,0.5549653804720948,0.8145078232927048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.2,0.2,-0.9457455340801881,-1.905918493171776,-0.7699490457468218,-0.13469121795698483,0.36834220777417503,-0.788316881164965,1.5905501177021704,4.1064786209644115,0.5433002190623712,1.7342058682422157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.3,0.3,3.4864015567873614,-1.5698075405750667,-3.241350372030423,3.781642439627923,0.6383202146781488,-0.20306205602223282,2.393634560078309,4.2055460196728,0.2782804640069427,0.8714198820069974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.4,0.4,3.7989681430562694,-0.11229964932696974,-3.6331998565347097,4.402591092746567,1.094446138436243,0.7857218112764831,2.7640333787008116,3.653044222418691,0.15981338089282102,1.415957150023007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5,0.5,2.0772486209972323,0.5060156094562583,-2.3830540320240488,2.421533577987223,0.3175940284290885,-0.8983281267827776,2.6910847944121503,3.214821940528599,0.03655771234716478,1.2925589249741423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6,0.6,0.31341719861981443,0.37060824025510786,-1.3028200315145906,0.7097287289445415,-1.7507482239222913,1.4647753003712054,2.816325249141435,3.013842159634004,-0.08191352750665638,1.191140813305857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.7,0.7,-0.10763507399830975,0.2103455446740143,-0.9775248444685023,0.19424608509781674,-1.6290981698240086,1.2010638893701688,2.8794385989478766,2.8316826414020784,-0.18203110309979414,0.8340857367816085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8,0.8,-0.7238336993764858,-0.029255122218954724,-0.6140340481727697,-0.38176365666921486,-1.5381935622213017,1.0040020588999783,3.2411884250596357,2.4111019840017685,-0.4103267372997107,0.9601700073917402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9,0.9,-1.271569620208942,-0.2921455289153366,-0.02505110717856242,-1.1547127945646767,-1.5176069761120061,0.9593747242816922,3.0713881879377816,2.7328719993673483,-0.39854108814628086,0.9453673752304249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.0,1.0,-0.8427963205537983,-0.07414402541580803,0.28628491918540366,-0.6613506902797072,-1.553132350880458,1.0363861713868463,2.8519440733589794,2.5637962720044567,-0.5249618692267429,1.7159960349002878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1,1.1,-0.4726614187233614,0.23290994837123544,0.46707519556635185,-0.37485936374979023,-1.6242623034473227,1.1905807608992356,3.0288360899384643,2.558169235970565,-0.5257149163061166,1.4708142150804615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
