G2_FROM_FORVEL,G2_FROM_ABSANGVEL,G2_FROM_MOTION,G2_FROM_ABSHEADING,G3_FROM_FORVEL,G3_FROM_ABSANGVEL,G3_FROM_MOTION,G3_FROM_ABSHEADING,G4_FROM_FORVEL,G4_FROM_ABSANGVEL,G4_FROM_MOTION,G4_FROM_ABSHEADING,G5_FROM_FORVEL,G5_FROM_ABSANGVEL,G5_FROM_MOTION,G5_FROM_ABSHEADING,G2_FROM_FORVEL_CTL,G2_FROM_ABSANGVEL_CTL,G2_FROM_MOTION_CTL,G2_FROM_ABSHEADING_CTL,G3_FROM_FORVEL_CTL,G3_FROM_ABSANGVEL_CTL,G3_FROM_MOTION_CTL,G3_FROM_ABSHEADING_CTL,G4_FROM_FORVEL_CTL,G4_FROM_ABSANGVEL_CTL,G4_FROM_MOTION_CTL,G4_FROM_ABSHEADING_CTL,G5_FROM_FORVEL_CTL,G5_FROM_ABSANGVEL_CTL,G5_FROM_MOTION_CTL,G5_FROM_ABSHEADING_CTL
0.059490725437084,0.09253262850159233,-0.03368074548781178,0.008525514138966036,0.03053884787740064,0.07239589868843078,0.011700085583205996,-0.011389274088711902,0.031187909622026517,0.042206017392274676,-0.05141322893600331,0.01854738809223021,0.03101397751363264,-0.006825390826221589,-0.01332924446813086,0.018601018357990183,-0.031813843840898116,0.11151284670824763,0.008899630332855643,-0.002869148528501436,-0.013469412996280065,0.049337597028600536,-0.006206733523343257,0.009068287757070102,-0.006372744732887788,-0.0767977204051236,-0.036100191006356634,-0.019501532715403253,0.012284267751259436,0.02773171084616396,-0.005045160123983855,-0.006912760513815606
0.0780710906670634,0.18744895754120364,-0.04758590341554148,0.0037617661688070002,0.0045023307587440395,0.11591999062012905,0.019117263042693407,-0.0010407642367454835,0.03538647856728811,0.049165344017473495,-0.06988475346412065,0.03497348882770558,0.04516303130347354,-0.03580011273002937,-0.023337114134354017,0.007279076018122018,0.013976165084952098,0.0695958740021569,0.00043521832750570725,0.013447709150117964,-0.0023135077115958684,0.005535257254499735,0.0069397847277853685,0.011523719473967388,0.007849707132244869,0.06591352051092422,-0.00881262652400424,0.012264196981747398,0.005043423070371804,0.0010224357438608318,0.0030048382932905847,0.10040312267380988
-0.03360216088585868,0.19639894767225846,0.03471978620719968,0.019233520923584973,-0.026414207787223185,0.15320628795653107,0.02191130237015222,0.00015122785480476463,0.034309741534504036,-0.1408608777522241,-0.13585492665192195,0.0008943728775880418,0.01589530487731715,0.029465015037089613,-0.007245313943293514,0.03267576648695424,0.029689941115322298,0.09276083671109887,-0.0021560276694361576,-0.006532714143157413,-0.0077358001703481385,0.03902714437267751,-0.021158868599178753,0.0053800409334507325,0.010488712711314345,-0.1305919723670129,0.004528136289909005,0.026657525252891622,-0.021751119284854813,0.01521114604232024,0.0208025606829968,0.0009291498651151409
0.004311125469706859,0.11859199679888419,-0.002101087014675991,0.0001371641284292943,0.01719265482130745,0.13102032364761376,0.025581480757377966,-0.01724088623236374,0.025587608310636202,-0.02621513359563346,-0.04937281628708363,-0.00478084769882888,0.054394099600518254,0.031062642763078446,-0.0037052935850557414,0.007921230325937322,-0.0019968383081924177,0.15797876467512478,0.0633307344588852,-0.0029620668300263816,0.037094041152014215,0.11565695272080422,0.017106798775723183,0.005221541379140194,-0.009735121503816497,-0.22430086730964097,-0.0017845542041131318,-0.007967118656720278,-0.032003895661110754,-0.051114143887803776,0.006944965796843244,0.02994649213600488
0.04053281100025722,0.027411609609471876,0.023097613464299924,0.026059227778109532,0.012855945691153507,-0.05073477176223874,-0.01680744578549079,0.012035363031270552,0.03507352933410276,0.08043041647841984,0.05746991695950523,0.02128766838459025,-0.019401627689178635,-0.017377639569996193,0.02535956356375369,-0.024072457406456495,-0.05812532491561824,0.026172825429592223,-0.06549222614611828,0.0227937545702255,0.030611876802746223,-0.12939962344080727,-0.05341790031222996,0.08570580691817517,-0.05977557044902456,0.10165443777099112,0.04409699582432072,0.013985169531447322,0.006037894120827468,-0.0013103630012696397,-0.01284176583785889,-0.026218236704947044
-0.04651724970040166,0.1990843875095085,0.12567955625471758,0.05342468672795649,-0.02229709212041839,-0.02828622531302806,0.0028034257258623694,-0.014859434351653437,-0.026830273512013048,0.15277342011916104,0.1519363939854863,-0.010248372243998095,-0.06473256801524027,0.024819612013117744,0.0006739864976335938,-0.046632852632642,0.019294793818997024,-0.025445954569519022,-0.19977271769077393,-0.0092658578938965,0.021644267980209308,-0.05696681749031109,0.02737040798982934,0.065409160444163,-0.031764103526867246,0.08748052225819976,-0.0868880413058416,-0.09535079854721437,0.0074140142293571045,-0.026334626509665553,0.06808413513798567,-0.3239772533763796
0.042191192463198225,-0.14569399997141086,-0.07115239814081618,0.061474155851132514,0.012346548868985235,-0.01104668748414086,-0.0076134350636485925,-0.054824482152260184,0.029330350129261995,-0.1640023411044881,-0.04979967587839579,0.010496311113153758,-0.00458248326997935,-0.041926364627210395,0.009918143250152743,0.042795947237940495,0.001108235600252796,-0.18452224907815254,-0.050233689497157515,-0.08344422956728229,0.020260720221168024,0.027449559583770065,-0.0018834191411166142,-0.04744915032018488,0.010541057766449613,0.13356263180911615,0.12053847110514068,-0.018007873615448852,-0.0010204658697599187,-0.0919594171469597,-0.02956593088634086,-0.09902541483873734
0.01371010126213074,0.11396758857006367,0.042501684492228096,-0.019754329275467674,-0.0037623406753124725,0.07743423424671897,0.006184442661154991,-0.027433621726179552,0.048576079884320285,-0.23448183817140864,-0.09121308520271089,-0.010484594336090754,0.024539760076047717,0.0588586128974963,0.00606740573628403,-0.004151334861175277,-0.011104545100670266,0.07081477403747007,0.016429342469206697,-0.079655866242406,-0.0051011985040310855,-0.037400420868947466,0.02441194310954229,-0.09997748722093132,-0.017940897244942754,0.27017987116279035,0.11800641661667584,-0.006881695309527489,0.006450013544637507,-0.01073370293781471,-0.01478683000454004,-0.03880512722872892
0.01821870079280187,0.0988532610463985,-0.013175074870876892,0.008711961372854134,0.013228766068114123,0.09083516701311473,0.004700801532170227,-0.007772307196008888,0.016825847128960094,-0.08104369898842914,-0.01437404917827168,0.01781237209322791,0.02246023851623997,0.016467585667064244,-0.0028260842127420457,-0.004890527511862156,0.005945350026395614,0.05532341202116574,0.004729856428965488,-0.013160206141655677,-0.007468639419090718,0.06411666150152527,-0.006006016972465387,0.0011156432069752264,0.012140492937139896,-0.12381210736143118,0.003992481779745043,-0.0179458414544219,-0.004247592886320133,-0.0023233896213878374,-0.011698039839367107,-0.018830438030142418
0.04239153747137633,0.12070885190501258,0.006176888789130011,0.030413591423794354,0.027604169100472403,0.08511350311668762,0.018132127080236465,0.005426565275529397,0.040161081036729655,0.130620115360625,-0.03353193180596336,0.041048820011139256,0.04531978239752975,0.019695425952003843,0.003169020008225146,-0.01646232375998236,0.0063606081252345105,0.03309921047676701,-0.00989771531776617,0.0002625648274662347,0.0037322436647182437,0.03267838419180108,-0.008299575948905328,0.021695132982765993,0.004070777178697614,-0.029180593042199367,-0.011079559823119034,-0.016844949088744607,0.0009555444964721734,0.007473572555069157,-0.009424206022888128,0.00812749616288852
