,TIME,MOTION,FORVEL,ANGVEL,ABSANGVEL,HEADING,ABSHEADING,G2,G3,G4,G5,G2_FROM_MOTION,G2_FROM_FORVEL,G2_FROM_ANGVEL,G2_FROM_ABSANGVEL,G2_FROM_HEADING,G2_FROM_ABSHEADING,G3_FROM_MOTION,G3_FROM_FORVEL,G3_FROM_ANGVEL,G3_FROM_ABSANGVEL,G3_FROM_HEADING,G3_FROM_ABSHEADING,G4_FROM_MOTION,G4_FROM_FORVEL,G4_FROM_ANGVEL,G4_FROM_ABSANGVEL,G4_FROM_HEADING,G4_FROM_ABSHEADING,G5_FROM_MOTION,G5_FROM_FORVEL,G5_FROM_ANGVEL,G5_FROM_ABSANGVEL,G5_FROM_HEADING,G5_FROM_ABSHEADING
0.0,0.0,-6.7921888019743255,-2.74319582335893,-0.2127234231796152,-1.040604813678474,0.33851234469362257,-0.852981671832339,-0.04688375626208508,3.5003036414055066,0.8196856528907459,0.7938338464962928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.1,0.1,-6.7769672328049575,-2.745311589499787,-0.21483748274243833,-1.0376184061667406,0.3388054795293154,-0.8523462179338009,0.3988889473639458,4.109462302046734,0.5549653804720948,0.8145078232927048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.2,0.2,-6.738710825200986,-2.751116006514542,-0.21977079151829054,-1.0306494112315971,0.36834220777417503,-0.788316881164965,1.5905501177021704,4.1064786209644115,0.5433002190623712,1.7342058682422157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.3,0.3,-6.4906276444084785,-2.783773315681968,-0.32840001639381416,-0.8771952991209472,0.6383202146781488,-0.20306205602223282,2.393634560078309,4.2055460196728,0.2782804640069427,0.8714198820069974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.4,0.4,-5.7712290727883895,-2.7904732595779564,-0.7176658244228146,-0.3273024041419613,1.094446138436243,0.7857218112764831,2.7640333787008116,3.653044222418691,0.15981338089282102,1.415957150023007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5,0.5,-4.7522027199663155,-2.6863519639548916,-1.2967679669052632,0.4907611068317093,0.3175940284290885,-0.8983281267827776,2.6910847944121503,3.214821940528599,0.03655771234716478,1.2925589249741423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6,0.6,-3.763764830867389,-2.485543597977725,-1.8441111263886723,1.2639605718431692,-1.7507482239222913,1.4647753003712054,2.816325249141435,3.013842159634004,-0.08191352750665638,1.191140813305857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.7,0.7,-2.993881815786099,-2.247873531531232,-2.2416163074123268,1.8254927440856348,-1.6290981698240086,1.2010638893701688,2.8794385989478766,2.8316826414020784,-0.18203110309979414,0.8340857367816085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8,0.8,-2.4386991024038727,-2.0095844714923192,-2.494081917475686,2.182136051401323,-1.5381935622213017,1.0040020588999783,3.2411884250596357,2.4111019840017685,-0.4103267372997107,0.9601700073917402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9,0.9,-2.0857655063135043,-1.7945713145821691,-2.6067995215232553,2.3413655761280237,-1.5176069761120061,0.9593747242816922,3.0713881879377816,2.7328719993673483,-0.39854108814628086,0.9453673752304249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.0,1.0,-1.9076930910354775,-1.6171525196119099,-2.574305644764498,2.2954633890070006,-1.553132350880458,1.0363861713868463,2.8519440733589794,2.5637962720044567,-0.5249618692267429,1.7159960349002878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1,1.1,-1.797632513350857,-1.4487898633054803,-2.4163142318687085,2.0722782193179805,-1.6242623034473227,1.1905807608992356,3.0288360899384643,2.558169235970565,-0.5257149163061166,1.4708142150804615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.2,1.2,-1.7215875522301967,-1.2843743771322398,-2.1824384875929113,1.741895721208612,-1.6656270180363622,1.280250653204567,3.225155756938049,2.6312321552488,-0.5730367415492339,1.4242759069165363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.3,1.3,-1.7045088996137563,-1.1727825539070422,-1.981992490253074,1.4587374589346707,-1.5613406811544992,1.0541800833959696,3.1170270943898717,2.5102906410316583,-0.7230262653024154,0.8070266550930054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.4,1.4,-1.5796517651891102,-1.0960829537975028,-1.9423519317610978,1.4027395751798444,-1.337642939584072,0.56925101776956,3.0511651211267248,2.757854245073426,-0.7396156260723387,1.1286939475260511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.5,1.5,-1.3005199852688492,-0.980985646689562,-2.0433524197232082,1.545417019677198,-1.1369161865138602,0.13411816336872193,2.777046341176779,1.8897116983837496,-0.793807003490243,0.606440591790502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.6,1.6,-0.9838843791246884,-0.810910392713519,-2.175053017520567,1.7314627023431082,-1.0234197423675266,-0.11191795762838636,2.7360599733300917,2.2021823608589615,-0.8111816771879957,0.8268552000290503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.7,1.7,-0.7435040138354054,-0.6285356077301278,-2.231555864999639,1.8112809492426882,-1.010330155635713,-0.14029339413808334,2.6481375807551943,1.3772553936464322,-0.7575501924859409,1.0488576809315016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.8,1.8,-0.6062207861672712,-0.46079517778919776,-2.178796685707813,1.7367511620404776,-1.0302918808772665,-0.09702062481229136,2.4853409596590077,1.563562768854861,-0.8223023696572962,0.6674654503880815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.9,1.9,-0.5547274596247561,-0.31922952187289844,-2.0558705266527992,1.563100612526063,-1.043375877347052,-0.06865730680018378,2.176178127855279,1.7183960840490884,-0.8391843996283522,0.42366615189275064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,2.0,-0.5570820135067006,-0.20506256822270885,-1.9125210879082655,1.3605992979000119,-1.0181618415578917,-0.12331596687458143,2.673148776501854,1.8881546063670616,-0.682874529571076,0.18941895276716866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.1,2.1,-0.554620788193093,-0.0908159744337101,-1.8068068714262013,1.2112630465706207,-0.9455369410174157,-0.280751285233467,2.258309107562675,1.6002861744369246,-0.393370726346471,0.42985580376946875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.2,2.2,-0.5064083349646937,0.05449913324740122,-1.7317075793338939,1.1051746969449197,-0.9157952557189303,-0.3452249252474346,1.8048286128213236,1.1869245396268515,-0.2892790851416348,0.6977024259179293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.3,2.3,-0.4394983968522834,0.21528947065566748,-1.639253076815862,0.9745696630712669,-0.9127844913738093,-0.35175162118299075,1.7756098646460354,0.7459020590028065,-0.3813637770059356,0.3677634981660334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.4,2.4,-0.36210356652759634,0.38590697368946353,-1.5317729560313103,0.8227388226741441,-0.9127625960683883,-0.3517990855423756,1.7284841028829647,0.8751696529997823,-0.25628526448304145,0.4778413026095058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.5,2.5,-0.29926468314395727,0.5399418786072245,-1.4250500720336134,0.6719776861151686,-0.8779210276791581,-0.42732818603903255,1.8112863935166854,0.6346086615525376,-0.38557434404223884,0.5731661957411556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.6,2.6,-0.24980219610991952,0.657417525133834,-1.37039876020263,0.5947749946450255,-0.7891892001985225,-0.6196798919142646,1.5697476385120754,0.523451582521084,-0.3268811861656356,0.8132641131788139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.7,2.7,-0.20355584376701816,0.7537748024882819,-1.3655882733424727,0.5879795030009375,-0.7238382933787256,-0.7613467409377959,1.7502055183507348,0.5710794111440446,-0.2127243425753472,0.603145856233178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.8,2.8,-0.14655564452735242,0.8477806078902377,-1.3395327491879137,0.5511723976451084,-0.7510853875175566,-0.7022808433162132,1.3245545800559164,0.5387738877158001,-0.26335842102894025,0.41643420780767376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.9,2.9,-0.09814684735650299,0.9181173995551413,-1.2218588319003503,0.38494138093080427,-0.8564643960714107,-0.4738415940153008,1.3704144246351087,0.6814766767479324,-0.214960037609854,0.017622353942168347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,3.0,-0.0922450658633522,0.9251299149431205,-1.0164946502610566,0.09483548917930369,-0.9665677602161447,-0.23516094788003078,1.6777515911230536,0.853927067814097,-0.21844637456920152,0.4052640766595438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.1,3.1,-0.14584179249304055,0.8548786616142073,-0.7714319078971438,-0.25135022266709073,-1.0775285103328538,0.00537832845576031,1.483670797421492,0.9360714008505323,-0.17104692297809312,0.17651905883820548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.2,3.2,-0.20577323177632387,0.7236919289664521,-0.4822500972887462,-0.6598603453924591,-1.2541327413951293,0.3882186922139141,1.788250256065662,1.6743746691304056,-0.16568416382084483,0.48593707983981305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.3,3.3,-0.1904744168362445,0.5532868329746401,-0.17388766517458773,-0.9877195364872815,-1.3179166262649629,0.5264885713589071,1.9955152741127617,1.6051800315783222,-0.18016443034132756,-0.03130920298762435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.4,3.4,-0.21591982764454468,0.30365775664124545,0.013848776421722555,-0.7225153155330554,-1.3304315968602602,0.5536183624534181,2.107975009766528,1.6585591566917932,-0.2122478245165076,0.09932732277141318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.5,3.5,-0.25314991952987803,0.043419402512878624,0.20689931693148525,-0.44980417982944715,-1.5407682928226998,1.009583526535773,2.149815873550371,0.9824083377137052,-0.36886588990121905,-0.4858702994293453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
