Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0,0.010838037567726,0.00121236691361997,-0.00281409676570227,0.00106265740453,0.00405797074240228,0.0103396552304642,2.12526002679056,9.54168952603052e-06,2.48034438496078e-05,0.00168135887071521,0.0018723938052986,1437.1044,1769.1672,1558.9666,934.981,1132.313,1318.3027,1258.4275,1171.1571,1102.0503,2147.1438,1787.5516,628.8078,853.8326,1555.4269,1678.9066,812.0586,0.766854725376946,1.21364662424219,1.14662597646415,0.672535377724253,0.754060582188847,1.17987082936263,1.3341305716857,0.693381443019045,0.760457653782896,1.19675872680241,1.24037827407492,0.682958410371649
0.1,0.0180066365167945,-0.00998094784508899,-0.00600331806855626,0.000392384158260813,-0.00185637309043197,0.0207544748830219,2.12703966432596,-0.00128637927085572,0.000298517471628721,0.00493209556562932,0.010567014729412,1499.8522,1899.6102,1744.4926,1045.4496,1320.7904,1431.5658,1445.1184,1272.1523,1299.4863,2490.7551,1897.4226,736.0273,1002.8668,1683.1461,1816.7463,888.4842,0.866409570222986,1.31119273838391,1.08766445899513,0.704029443408845,0.759292920360414,1.17573785291602,1.25716086654215,0.698410245377067,0.8128512452917,1.24346529564996,1.17241266276864,0.701219844392956
0.2,-0.00599069315339553,-0.0577996605978446,-0.00733444174400745,-0.0185636077419313,-0.0156696114156121,0.039894997458439,2.18812982097431,-0.00655507224807769,-0.00342839202364197,0.00438586235922724,0.042478093809427,1610.467,1894.8062,1712.7568,1039.3784,1286.1238,1503.9384,1469.9138,1322.2228,1424.0249,2661.4739,1796.6833,731.1246,1102.6674,1915.8204,1768.1006,855.9613,0.884231033607022,1.40461536382982,1.04900082720442,0.703424854701618,0.857357122230379,1.27386892973808,1.20286005886876,0.647365406193268,0.870794077918701,1.33924214678395,1.12593044303659,0.675395130447443
0.3,-0.0680722866600877,-0.127373171307178,0.000125751014189457,-0.0285037698887971,-0.0169850388795015,0.0436530177508232,2.35335417852616,-0.0145236950128131,-0.0297528389286215,-0.011551838035057,0.107013337435978,1568.8708,1878.049,1715.2468,1103.5184,1250.6688,1481.4551,1447.5009,1302.1207,1474.0907,2756.5613,1709.6088,695.3452,1151.6223,1936.9227,1617.24,888.5756,0.939587058411693,1.46777922194788,0.996713009463128,0.630116543593655,0.920805172400559,1.30744610484651,1.11726355403302,0.682406477371875,0.930196115406126,1.3876126633972,1.05698828174808,0.656261510482765
0.4,-0.0855375004417844,-0.194510370658889,-0.00985127759454441,0.00357043301604782,0.000676941510152766,0.0400468923886245,2.4427593314483,-0.0219020314544055,-0.0763692366034993,-0.0394919990672733,0.193290508334654,1574.1733,1874.05,1727.4772,1088.1672,1269.1128,1434.4968,1429.9686,1333.245,1538.5292,2813.7349,1678.6046,716.1886,1137.1965,1962.1221,1560.6545,868.9777,0.977356940306382,1.50141933246178,0.971708685938083,0.658160437109297,0.896056284358648,1.36781211362758,1.09139074802062,0.651776455190156,0.936706612332515,1.43461572304468,1.03154971697935,0.654968446149727
0.5,0.0643152260626989,-0.201702889255922,-0.0127528135601604,0.0782116341041018,0.0336578068726603,0.0879319398209466,2.15063821761938,-0.0389501278413941,-0.0871324980018508,-0.053903780196927,0.296773896199304,1570.5515,1956.9553,1754.9625,1110.796,1280.3762,1432.7537,1451.1771,1306.0046,1571.9453,2769.637,1626.0154,741.8968,1226.2678,1990.5929,1570.2013,875.6999,1.00088745895948,1.41527862184691,0.926524298952257,0.667896535457456,0.957740232909671,1.38934758988932,1.08201907265488,0.670518235540671,0.979313845934576,1.40231310586811,1.00427168580357,0.669207385499063
0.6,0.256236298356612,-0.155681824122067,0.0053064385987592,0.0726820874776545,0.0265064610381189,0.081424790195182,1.66209473040538,-0.0628173308173073,-0.000689644012243396,-0.0256785779701214,0.451500637464211,1547.441,1844.0927,1761.0272,1062.6714,1371.8406,1478.8663,1412.9597,1278.1642,1572.2957,2660.9148,1583.1846,771.1969,1237.4039,1906.6294,1458.8309,899.0246,1.01606180784922,1.44293982618119,0.89901200844598,0.725715305785025,0.902002681652664,1.28925069156015,1.03246462018697,0.703371757713133,0.959032244750941,1.36609525887067,0.965738314316477,0.714543531749079
0.7,0.344851347376392,-0.0494504808214112,0.0275457139507179,0.0236881904659513,0.0113232125498916,0.0485884945847432,1.41764180820492,-0.0674035431137999,0.133179166847441,0.0207164690772619,0.621451149809484,1627.9827,1817.4558,1726.6951,1102.0475,1267.1091,1450.8257,1455.7286,1269.8218,1566.931,2643.2598,1508.1846,775.3879,1193.7388,1889.2192,1395.818,907.8969,0.962498557263539,1.45437363593657,0.873451601269964,0.703588456940377,0.942096304098834,1.30216827562401,0.958844938541429,0.714979771177342,0.952297430681186,1.37827095578029,0.916148269905696,0.709284114058859
0.8,0.452973868152936,0.139155199292122,0.041383654530965,0.0157964698483927,0.0131106833287548,0.0511158895085743,1.33682142135736,-0.035070808180072,0.238054199880029,0.0610619342444871,0.759396103362561,1536.7683,1835.7529,1728.6232,1178.0961,1268.0444,1466.6273,1431.8937,1288.6002,1570.0553,2493.9436,1444.8849,763.2491,1254.8909,1806.1232,1388.8616,887.9507,1.02166038953302,1.3585399211408,0.835858792130061,0.647866587454114,0.989626940507761,1.2314806904249,0.96994741997957,0.689081609641221,1.00564366502039,1.29501030578285,0.902903106054815,0.668474098547667
0.9,0.589174297071691,0.337233167398389,0.0324870621817569,0.0128032024173586,0.00966806496908189,0.0415202944589375,1.2249712672574,0.0339318698380735,0.311728444595353,0.0988792403452384,0.873899858255978,1594.0472,1825.6752,1711.3835,1053.7402,1320.3872,1420.5825,1414.2463,1331.0785,1562.1652,2500.3801,1384.0602,788.7509,1229.9032,1780.7296,1287.2062,942.061,0.9799993375353,1.36956458629662,0.808737609074763,0.748525015938464,0.931471616810584,1.25352072125343,0.910171163254944,0.707742631257285,0.955735477172942,1.31154265377502,0.859454386164853,0.728133823597874
