Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0,0.0362313725185799,-0.10234036466456,0.0539035947416964,0.0223754992085017,0.0163259615508812,0.0637412125902993,-0.889886778044126,0.00747047243021037,0.00426753038583548,0.00412208259408568,0.00978569649294617,726.5775,1024.866,960.6257,651.2921,908.0549,1210.6608,1005.5739,513.5732,824.1204,1393.306,1179.4658,559.9191,1265.1572,1902.1497,1289.1007,432.0686,1.13424982193916,1.35950065667121,1.22780995761408,0.859705038645486,1.39326069381928,1.571166506754,1.28195520985578,0.841298961861717,1.26375525787922,1.46533358171261,1.25488258373493,0.850502000253602
0.1,0.167585400973822,-0.2817653076555,0.0546463328162084,0.00740009948286664,-0.00730099952790387,0.0620112601951626,-0.945941171489964,0.044557585460047,0.0191960276644703,0.0137782176054885,0.0533485212423038,731.108,1088.4716,1041.4407,801.7805,995.3279,1403.1082,1170.3022,592.4882,943.1548,1566.2949,1326.2366,660.1485,1335.3658,2040.9141,1446.1968,531.5936,1.29003485121213,1.43898554633855,1.27346338586537,0.823353149646318,1.34163404843771,1.45456644042134,1.23574645933332,0.897222256915834,1.31583444982492,1.44677599337995,1.25460492259935,0.860287703281076
0.2,0.481555879239955,-0.456533598904655,0.0531358395534276,-0.0267185019709133,-0.0295342072658072,0.0705459070919521,-0.879825745715497,0.133409824497343,0.0350435620121283,0.00911266874898257,0.157425913567647,800.6593,1085.7539,1065.5695,755.2013,994.626,1335.1541,1208.5067,628.9038,940.8018,1555.7051,1251.3329,700.9307,1392.1416,2109.8015,1444.9779,513.9079,1.17503387520759,1.43283399672799,1.17433250482488,0.928137570737762,1.39966339106358,1.58019325259908,1.19567222920651,0.817148664072311,1.28734863313559,1.50651362466353,1.1850023670157,0.872643117405037
0.3,0.871892362597644,-0.490011260263026,0.0530443500796887,-0.0513611425881444,-0.0432846607992461,0.0921160084920644,-0.625502977406842,0.247722285813175,0.00954777636717858,-0.0356462417921757,0.30649142760757,775.2664,1186.9968,1070.5688,783.2112,966.7947,1423.3718,1177.1842,610.6019,925.5313,1633.2587,1247.0129,702.7591,1409.2859,2060.2104,1381.5393,507.5435,1.19382356825989,1.37595880629164,1.1648134150743,0.897279175782982,1.45768889713607,1.44741549607769,1.17359653654883,0.83121834373591,1.32575623269798,1.41168715118467,1.16920497581157,0.864248759759446
0.4,1.27366301800251,-0.337651858817455,0.0560747413615182,-0.064433253889919,-0.0512086561807893,0.105614553064159,-0.255761802832566,0.370548573166188,-0.0717578370417169,-0.119762111447866,0.501014650060068,744.9367,1190.09,1097.421,775.0594,1018.4011,1308.9763,1217.5778,665.2672,925.3916,1576.8455,1301.92,737.6799,1343.5549,2040.7719,1355.4808,507.3889,1.24224192471656,1.32498004352612,1.18634507631984,0.951772083533211,1.31927872033917,1.55905947265814,1.1132601136453,0.762684377044291,1.28076032252786,1.44201975809213,1.14980259498257,0.857228230288751
0.5,1.59073357531676,-0.0725300946354556,0.0620288293389259,-0.0567164451880787,-0.0466867993496467,0.0997000624248351,0.112992085373855,0.491936774633336,-0.197167511739996,-0.228959554825143,0.724169669361012,799.9835,1126.123,1053.4359,786.5594,1004.2459,1364.8237,1195.0931,639.6069,987.0709,1501.8817,1285.2928,705.1105,1385.5502,1956.317,1470.6573,560.3521,1.23386407344651,1.33367465188083,1.22009587863865,0.896449142938219,1.37969216503647,1.43338439975801,1.23057969291263,0.876088266089687,1.30677811924149,1.38352952581942,1.22533778577564,0.886268704513953
0.6,1.78346141034327,0.304524687713222,0.0535600906750582,-0.058690312339851,-0.0572961536691489,0.102547386047594,0.460639915347128,0.609896879539136,-0.337278791381902,-0.346411369233489,0.950166406916404,788.7151,1172.552,1056.9478,841.4489,1034.9261,1346.4177,1162.3752,625.6633,981.0571,1557.9086,1240.3865,784.7458,1443.1626,2018.8356,1345.6401,516.2538,1.24386752580241,1.32864776999229,1.17355511785918,0.932612544861607,1.3944595657603,1.49941255228597,1.15766415181604,0.825130385624344,1.31916354578135,1.41403016113913,1.16560963483761,0.878871465242976
0.7,1.80037434423118,0.689910555107555,0.0404570744917035,-0.0583899552859491,-0.0481024744631745,0.0893874040678874,0.836536271658031,0.71552874392203,-0.484026461933149,-0.47025892621801,1.17062094327509,783.1521,1172.4211,1129.3281,787.533,992.3347,1277.1038,1144.1459,603.8782,960.8183,1604.0079,1250.5729,744.6419,1386.6416,2006.7941,1357.334,552.4811,1.2268604017023,1.36811585871322,1.10736011970303,0.945537393353675,1.3973527278649,1.57136334572021,1.1863294707432,0.914888300322813,1.3121065647836,1.46973960221672,1.14684479522312,0.930212846838244
0.8,1.73489046309001,1.05241595671227,0.0452884065482114,-0.0440036446195932,-0.0428173781832827,0.0814475939201939,1.14059200300464,0.803111495813716,-0.624757121453817,-0.584389515061956,1.36789221602724,753.3496,1218.399,1172.9567,775.8086,1036.4315,1392.5186,1243.0999,653.2651,932.9759,1574.47,1306.278,731.2442,1451.2338,1979.7985,1363.8579,527.9417,1.23843684260269,1.2922449870691,1.11366259300109,0.942557481316912,1.40022162583827,1.42173935773641,1.09714263511726,0.808158433689478,1.31932923422048,1.35699217240275,1.10540261405917,0.875357957503195
0.9,1.64857886428877,1.42015176583934,0.0463635053944544,-0.0180060022238913,-0.0328396055787103,0.0667676806373141,1.31109707057354,0.886294402722382,-0.735660317698924,-0.677908286944388,1.53383493762753,778.1212,1156.6971,1088.4447,758.2591,1035.1179,1368.1229,1230.2649,638.5547,936.7536,1489.8549,1313.2299,758.0099,1374.8909,2036.9082,1374.5164,523.6776,1.20386592731312,1.28802510181793,1.20651963301397,0.999671352444039,1.32824570032071,1.48883422680813,1.11725239011533,0.820098262529428,1.26605581381692,1.38842966431303,1.16188601156465,0.909884807486734
