0,726.58,1024.9,960.63,651.29,908.05,1210.7,1005.6,513.57,824.12,1393.3,1179.5,559.92,1265.2,1902.1,1289.1,432.07
0.10038,731.11,1088.5,1041.4,801.78,995.33,1403.1,1170.3,592.49,943.15,1566.3,1326.2,660.15,1335.4,2040.9,1446.2,531.59
0.20076,800.66,1085.8,1065.6,755.2,994.63,1335.2,1208.5,628.9,940.8,1555.7,1251.3,700.93,1392.1,2109.8,1445,513.91
0.30114,775.27,1187,1070.6,783.21,966.79,1423.4,1177.2,610.6,925.53,1633.3,1247,702.76,1409.3,2060.2,1381.5,507.54
0.40151,744.94,1190.1,1097.4,775.06,1018.4,1309,1217.6,665.27,925.39,1576.8,1301.9,737.68,1343.6,2040.8,1355.5,507.39
0.50189,799.98,1126.1,1053.4,786.56,1004.2,1364.8,1195.1,639.61,987.07,1501.9,1285.3,705.11,1385.6,1956.3,1470.7,560.35
0.60227,788.72,1172.6,1056.9,841.45,1034.9,1346.4,1162.4,625.66,981.06,1557.9,1240.4,784.75,1443.2,2018.8,1345.6,516.25
0.70265,783.15,1172.4,1129.3,787.53,992.33,1277.1,1144.1,603.88,960.82,1604,1250.6,744.64,1386.6,2006.8,1357.3,552.48
0.80303,753.35,1218.4,1173,775.81,1036.4,1392.5,1243.1,653.27,932.98,1574.5,1306.3,731.24,1451.2,1979.8,1363.9,527.94
0.9034,778.12,1156.7,1088.4,758.26,1035.1,1368.1,1230.3,638.55,936.75,1489.9,1313.2,758.01,1374.9,2036.9,1374.5,523.68
1.0038,833.08,1065.5,1085.6,790.91,1021.8,1373.2,1189.3,619.75,958.68,1433.5,1269.3,775.3,1384.8,1970.9,1437.6,509.44
1.1042,751.67,1129.4,1132.4,714.94,1038.9,1317.2,1213.7,599.7,943.29,1461.8,1257.7,715.87,1401.6,2048.2,1402.4,529.7
1.2045,736.29,1123.3,1119.7,820.3,1000.7,1321.8,1155.5,635.95,976.21,1469.4,1238.7,744,1428.3,1945,1393,515.96
1.3049,777.56,1160.8,1103.4,798.43,1039.9,1394.6,1177.3,625.15,931.23,1487.8,1265.4,736.64,1432.2,1944.2,1452,488.97
1.4053,768.18,1195.1,1129.1,752.31,1037.6,1363.8,1180.9,607.53,953.15,1401.3,1327.2,678.6,1390.2,1915.2,1457.1,474.01
1.5057,781.07,1178.8,1074.2,720.16,1048.6,1378.8,1197.9,669.87,954.68,1314.3,1389.8,716.08,1397.8,1906.5,1518.5,452.84
1.6061,820.45,1153.3,1069.1,771.1,1044.5,1380.6,1196.9,633.14,953.57,1355,1365.3,739.38,1436.2,1859.5,1535.9,474.91
1.7064,797.93,1200.3,1115.8,747.99,1020.9,1383.8,1147.2,609.95,902.61,1381.1,1427.8,688.27,1350.5,1827.8,1571.8,474.22
1.8068,752.28,1230.8,1027.3,714.4,1005.3,1423.8,1162.9,609,929.55,1299.5,1404.6,799.81,1292.6,1811.9,1615.9,490.91
1.9072,770.28,1241.7,1063.7,831.43,1020,1257.3,1189.9,626.48,907.34,1398,1444.4,731.11,1307.2,1802.2,1588.9,514.38
2.0076,769.84,1147.2,1094.4,760.53,1005.8,1360.3,1173.8,617.43,904.07,1341.9,1456.5,715.53,1310.9,1651.9,1657.3,505.38
2.1079,769.58,1152.1,1104.2,857.61,985.2,1375,1170.8,602.41,851.23,1288.4,1412.5,735.91,1282.7,1791.1,1674,506.62
2.2083,811.49,1160,1114.5,780.57,1038.9,1325.8,1205.8,670.21,882.68,1290.2,1473.9,770.47,1279.1,1778.7,1626.2,513.02
2.3087,812.32,1214.3,1137.2,776.09,1033.3,1293.5,1218.1,673.06,893.61,1349.4,1517.2,758.75,1259.7,1692.3,1695.7,515.03
2.4091,805.89,1156.7,1106.6,792.94,978.66,1358.8,1248.5,642.63,875.54,1407.6,1514.5,712.16,1262.8,1693.5,1748.3,517.03
2.5095,815.26,1184.7,1144,787.6,977.37,1408.7,1268,619.03,908.93,1310.7,1575.2,732.49,1301.6,1782,1765.7,488.55
2.6098,785.25,1132.2,1100.2,745.64,1018.5,1398.6,1165.7,629.17,897.09,1359.3,1511.7,690.92,1197.5,1704,1737.1,521.76
2.7102,777.26,1159.8,1136.2,844.33,1039.5,1414.8,1134.2,643.27,898.63,1406.4,1548.3,734.65,1292.4,1717.6,1692.6,501.71
2.8106,838.14,1227.3,1096.8,776.81,1036.7,1308,1233.9,643.08,893.56,1380.8,1512.7,720.88,1243.4,1759.5,1672.9,488.27
2.911,804.9,1073.2,1151.5,769.69,1004.2,1415.8,1199.4,602.77,918.5,1358,1444.9,764.34,1263.7,1719.7,1621.1,473.31
3.0114,766.09,1080.8,1114.9,810.23,990.16,1381.5,1163.9,647.49,876.83,1360.9,1429.6,713.5,1293.5,1861.8,1596.9,511.4
3.1117,803.81,1150.4,1107.4,819.93,1010.6,1268.1,1217.5,589.77,929.48,1402.8,1429.3,722.72,1302.1,1763.2,1579.3,487.02
3.2121,808.99,1198.2,1136.9,748.02,1035.8,1350.4,1209.7,630.1,907.17,1409.2,1463.7,709.91,1272.5,1801.5,1547.7,440.61
3.3125,830.31,1141.6,1107.4,844.65,1003.5,1314.4,1245.6,692.16,896.45,1388.7,1456.3,652.84,1264.6,1696.8,1519.5,446.2
3.4129,805.64,1146,1104.3,857.77,1028,1319.7,1176.8,630.33,895.29,1341.1,1380,686.99,1270.4,1721.7,1468.9,439.47
3.5132,832.29,1206.6,1122.1,797.87,945.67,1253.6,1242.4,671.55,973.72,1450.2,1475.9,681.97,1248.3,1553.5,1519.1,479.2
3.6136,787.01,1247.5,1095.3,741.22,992.85,1321.9,1189.7,598.37,895.11,1337.3,1386.9,650.11,1278,1570,1438.9,468.65
3.714,816.98,1194.2,1106.7,766.23,1012.9,1268.9,1179.9,570.53,922.81,1350.7,1430.7,760.74,1261.6,1522,1449.3,489.53
3.8144,822.35,1169.5,1126,775.16,994.52,1325,1205.8,656.98,980.34,1264.3,1352.3,699.24,1244.1,1525.6,1391.3,470.4
3.9148,839.06,1168.1,1104.4,843.6,1041.1,1348.8,1201.3,625.25,895.9,1365.9,1269.2,689.42,1255.9,1651.3,1383.1,484.21
4.0151,800.55,1209.5,1112.1,764.24,975.82,1340.4,1189,661.72,970.56,1291.6,1299.9,690.88,1270.1,1566.7,1432.6,512.53
4.1155,824.1,1235.6,1144.7,745.49,999.56,1283.1,1207.8,616.74,902.41,1292.7,1266.5,696.53,1295.4,1489.8,1369.8,478.82
4.2159,837.43,1163.8,1139.5,778.22,1041.2,1364.8,1200.6,657.5,936.37,1292.1,1231.4,675.74,1301.6,1615.9,1363.7,438.15
4.3163,794.52,1155,1102.9,842.95,1033.6,1357.7,1182.5,630.05,922.26,1218.1,1277,662.44,1293.2,1503.1,1400.1,480.91
4.4166,802.86,1276.8,1125.4,811.32,1042.4,1263.9,1178.9,631.19,900.9,1254.6,1256,718.87,1258.6,1567.9,1367.1,448.79
4.517,826.64,1235,1153.9,741.33,1028.3,1312.6,1182.2,653.08,905.11,1289.9,1240.1,615.2,1209.3,1655.8,1425.4,487.36
4.6174,852.92,1176.9,1104.5,837.74,1032.7,1307.8,1192.5,603.93,889.53,1317.8,1239.8,670.53,1226.6,1626.5,1391,449.1
4.7178,844.93,1221.2,1115.9,851.92,1022.3,1323.9,1148.1,676.14,939.01,1227.9,1213.1,702.61,1289.3,1608.9,1406.7,478.63
4.8182,826.5,1237.7,1059.1,777.11,1006.6,1307.1,1178.5,654.71,908.44,1324.7,1294.1,625.24,1325.3,1510.4,1315.2,494.66
4.9185,821.73,1227.5,1124.7,860.37,990.72,1322.6,1169.3,637.51,935.27,1397.9,1266.6,641.75,1294.7,1573.2,1305.8,475.64
5.0189,811.63,1221.4,1109.6,776.45,1009.7,1361.2,1134.6,637.4,888.49,1260.8,1301.5,665.58,1288,1535.8,1322.8,466.22
5.1193,821.28,1223.7,1166.5,773.29,999.67,1366.5,1155,641.28,891.05,1226.2,1289.8,636.84,1215.5,1511.6,1294.5,462
5.2197,822.56,1192.3,1158.3,825.32,1022.6,1337.5,1223.7,649.19,890.51,1271.7,1318.9,632.18,1281.1,1629,1282.7,451.32
5.3201,810.88,1112.4,1083.8,742.26,1054.1,1338.4,1234.5,684.57,882.42,1258.6,1337.3,630.97,1193.9,1510,1296.8,442.68
5.4204,857.83,1255.4,1111.7,869.69,1000.2,1096.4,1203.2,605.04,925.12,1390.7,1349.2,632.3,1149.8,1268.3,1342.4,467.1
5.5208,811.53,1286,1150.1,752.08,1043.1,1288.4,1184.3,638.94,873.3,1212.1,1293.4,627.85,1194.1,1491.1,1294.1,504.56
5.6212,862.11,1244.1,1112.5,790.17,967.06,1272.4,1191.1,637.91,952.94,1313.3,1282.6,623,1239.5,1400,1300.8,433.48
5.7216,847.1,1203.5,1111.1,747.08,963.13,1233.7,1153.3,628.16,977.44,1368.3,1272.1,650.64,1221.6,1305.3,1246.7,509.14
5.8219,841.02,1211.4,1127.8,792.49,990.96,1317,1239.6,672.55,914.36,1250.4,1238.6,613.73,1229.2,1612.9,1231.5,441.26
5.9223,801.39,1119,1141.7,877.08,988.5,1347.7,1184.8,641.99,942.3,1285.6,1291.7,693.14,1222.2,1505.4,1281,493.45
6.0227,825.04,1169,1148.5,826.38,1035.5,1261.4,1168.7,610.44,899.47,1249.4,1283,670.13,1142.4,1358.1,1306.9,471.58
6.1231,830.1,1206.7,1080.1,783.41,1019.3,1324,1205.1,640.46,824.19,1247.4,1223.9,631.05,1175.5,1492.8,1235.9,466.24
6.2235,842.62,1225.6,1111.4,794.8,999.31,1308,1183.3,639.97,856.55,1183.3,1264.6,647.4,1141.5,1433.4,1281.9,475.51
6.3238,846.72,1208.5,1091.8,779.75,1025.2,1245.3,1200.8,615.38,851.2,1117.9,1217.1,708.51,1095.1,1356.1,1297,490.3
6.4242,820.81,1227.2,1115.7,761.96,1025.2,1346.7,1243.8,634.26,806.98,1198.3,1213.3,655.77,1078.4,1434.7,1334.1,493.33
6.5246,827.83,1205.8,1161.2,814.58,1003.6,1321,1180.9,595.82,746.54,1155.2,1161.9,711.82,999.85,1384.6,1386.7,500.04
6.625,830.27,1226.7,1102.4,829.69,1017,1445.9,1179.3,704.98,741.9,1069.4,1181.4,656.17,1017.7,1388.2,1389.5,486.06
6.7254,782.96,1204.5,1111.6,783.43,1010.9,1299.6,1184.5,684.85,741.06,1048,1101.4,678.18,1029.2,1416.9,1396.5,455.92
6.8257,801.72,1178.5,1144.6,768.49,989.41,1311.3,1199.7,616.02,699.81,1070.5,1127.6,665.42,1002.3,1345.7,1277.1,512.42
6.9261,820.37,1183.6,1166.8,831.73,998.17,1305.9,1172.9,644.41,752.86,1093.5,1149.5,639.13,1052.5,1354.7,1290.4,451.88
7.0265,803.33,1164.2,1095.4,787.09,1008.9,1375.8,1206.7,622.98,717.46,1043,1147.1,618.87,1049.9,1348,1278.9,467.61
7.1269,782.17,1143.2,1084.6,769.19,948.22,1366.1,1185.7,639.62,725.94,1089.3,1109.4,600.91,966.54,1365.2,1262.5,456.02
7.2272,796.7,1171.1,1122.1,793.09,1018.3,1369,1168.4,641.11,708.37,1095.1,1123.3,622.46,998.71,1305,1294.9,435.76
7.3276,809.27,1195.1,1120.8,721.53,1019.5,1393.3,1171.5,664.03,710.28,1097.5,1067.1,593.28,1001.7,1359.4,1259.7,476.6
7.428,789.92,1192.1,1123.2,803.35,1002.6,1370,1157,623.71,655.15,1073.3,1090.3,606.19,1003,1446,1269.6,435.02
7.5284,779.81,1122.2,1142,751.54,996.02,1373.4,1207.1,619.24,678.5,1015,1117.8,629.42,964.52,1300.4,1256.9,469.67
7.6288,790.46,1249.9,1120.5,798.89,973.21,1369,1235.5,628.38,713.21,1097.3,1120.7,611.14,1008,1338,1237.5,431.58
7.7291,766.54,1168.8,1134,728.02,1004.8,1318.8,1246.6,666.74,714.15,1121.1,1105.3,568.85,1016.6,1346.7,1202.1,456.02
7.8295,765.15,1186.2,1114.3,756.22,972.01,1349.1,1128.2,646.69,743.49,997.67,1084.2,556.7,1003.7,1272.1,1274.4,398.03
7.9299,792.95,1102.5,1128.4,740.57,1016.7,1364.6,1179.8,633.88,714.49,1054.6,1123.8,617.96,1012.2,1278.4,1261.9,407.5
8.0303,793.93,1219.9,1057.2,808.9,1017.8,1356.4,1201.3,633.21,737.09,1019.3,1146.1,631.46,1057,1328.8,1223.1,426.11
8.1306,762.13,1119.5,1039.7,742.3,1020.1,1349.9,1176.8,633.01,723.42,1025.2,1096.7,623.92,999.66,1315,1199.6,412.9
8.231,781.73,1185.6,1105.3,771.27,989.3,1331,1171.7,619.33,690.01,1001.3,1161.3,572.67,1046.4,1287.7,1240.4,416.99
8.3314,799.11,1172.1,1106.6,829.18,995.09,1321.1,1149.3,669.85,779.28,971.87,1167.2,608.83,1014,1249.1,1175.4,421.82
8.4318,824.33,1181.6,1084,770.91,1011.5,1333.2,1205.9,643.28,788.03,977.39,1299,596.49,1058.6,1272.4,1288.6,413.18
8.5322,785.97,1180,1068.4,801.55,999.15,1350.7,1160.3,649.46,766.73,983.47,1373.8,602.91,1091.3,1175.4,1417.2,435.56
8.6325,770.95,1132.4,1092.5,750.45,978.04,1323.1,1245.3,631.95,751.84,999.3,1372.6,626.89,1095.8,1219.6,1394.5,479.11
8.7329,765.55,1124.4,1098.8,722.25,994.7,1405.2,1201.1,602.02,750.5,1041.6,1413.3,606.85,1106.5,1286.5,1468.8,468.97
8.8333,753.06,1139.9,1091.5,812.8,1023.4,1389.1,1169.2,613.4,739.53,972.23,1342,585.03,1081.3,1243.5,1428.3,497.54
8.9337,750.49,1192.3,1082.8,752.32,1005.7,1359.5,1164.9,612.3,773.15,1002.2,1341.3,641.85,1047.9,1318.4,1447.9,445.22
