T1
27.733
41.967
64.083
74.15
86.883
98.767
111.4
120.97
132.28
146.07
156.2
169.45
178.87
188.07
200.88
214.17
224.67
242.82
255.8
266.25
277.48
288.03
297.07
307.65
326.9
336.1
344.9
355.22
363.77
384.3
392.7
400.87
410.98
422.63
430.98
444
452.58
474.47
494.25
504.28
516.38
545.28
557.13
567.37
581.98
593.7
605.1
617.1
629.53
639.88
649.93
661.58
671.9
684.12
694.8
721.68
732
742.8
751.53
777.07
793.95
803.55
814.97
831.17
856.98
879.88
904
923
934.42
950.25
957.45
978.37
991.35
1007
1032.1
1051.2
1084.5
1108.2
1140.2
1175.5
