Stop,Start
2.1667,2.7
8.1667,9.4833
9.55,10.35
14.067,15.083
15.917,18.367
19.6,20.383
22.933,24.65
25.65,30.417
34.383,35.233
37.333,38.317
39.433,41.817
45.167,45.75
46.7,47.583
49.617,50.983
53.5,53.983
57.983,58.6
63.333,64.633
73.233,73.95
83.567,84.2
88.267,89.25
139.55,140.57
155.67,156.42
166.93,167.77
175.07,175.68
189.17,189.75
193.45,194.13
196.18,196.87
208.65,209.15
209.18,209.9
224.62,225.17
274.53,275.38
284.72,285.55
300.2,301.5
