T1,T2
35.723,35.97
69.803,70.066
121.14,121.51
133.43,133.79
135.7,135.99
136.93,137.24
138.08,138.47
146.05,146.34
159.08,159.32
174.49,174.71
177.45,177.91
196.53,196.81
216.48,216.71
218.96,219.2
238.2,238.53
240.99,241.39
243.69,243.97
258.44,258.8
267.51,267.87
271.88,272.05
274.89,275.15
285.19,285.41
286.84,287.12
293.25,293.62
295.33,295.61
