UW_DISP,ABS_HEADING
0.6359296518562436,1.3508385539310086
-1.9883112604502562,2.3941911035215644
0.47762504368804576,1.3253728871313546
0.9371521307977924,1.3944458253956313
1.2055491776977405,1.2685493490440445
2.2638404321733003,1.2046728933042667
0.4439613684182134,1.044003583713073
0.4747917238577296,1.1986746411588531
1.646585429174979,0.577983734507046
0.3818393861584034,1.187405631923817
0.4591849209223182,0.9263873027161877
-0.37320738517557367,1.3783285570358197
0.5345566846962482,0.5293490801406953
0.9270426252934792,0.7743210065983176
0.18412414558914,1.250235946248946
0.9157826447141999,0.5813538847941991
-0.056993260324879086,1.8354878798150034
-0.3004978819612297,2.0577223112515552
0.21938381035392887,1.0164935829072295
-0.31832793677625476,2.0220412006291277
1.6219834034032603,0.8768122771119047
1.7414657198290802,0.7305574438987459
-0.011226494127991513,1.6109019616531075
0.00012402124813363225,1.7753662027893415
0.2947026932956518,1.4167632484883097
0.27410321739564386,1.2826246178675742
0.3669905975920866,1.0181846213747345
0.870845039229897,0.7911873252866792
0.47501432260640297,0.5832091223148868
0.4249939001472247,0.6754616234053655
-0.0010522272159126452,0.8263700826444398
0.010505912563890912,0.8054996995525596
0.265666427295123,2.161155690153152
-0.29916576203952105,0.6632836313344387
0.06243712972680367,1.3952994673365167
-0.0789676806424968,2.530257906699436
-0.014107859114526153,1.960597611385902
-0.0027392278570066994,0.9073502117917641
0.011472276525158127,1.8799973178844058
2.3070668113949577,0.5337924029958462
-0.8484111385258344,1.6333324867360526
1.7882534660951006,1.0991276126726899
-2.313804227197111,2.1634010766424354
0.24060088936716625,0.7987933804880903
-0.3835939567981236,1.0569022027641783
-0.12084522515322352,2.1594984960488595
0.03221320116689029,2.6587694919597475
-0.005875335072145741,2.70141635462864
-0.024655171836975125,2.4460778831286794
0.3746977367988264,0.9602759831186831
0.5927125483266787,0.7546530540522045
-0.01717085391122051,1.6779509674507143
-0.1250635774948362,2.912918846174969
-0.13248418854000604,2.560353225805185
0.04142064339779776,0.8951817496467873
0.040102100442435416,2.34122239936564
0.5463670988653416,0.3030574642172229
-0.7264046009840646,2.506800428672723
-0.39746274931566705,1.5078605859392622
0.22930497599434305,1.6949869972456162
