TIME,FILTER_VALUE
-4.0,-0.010908976749976304
-3.9000000000000004,-0.010756998451408812
-3.8000000000000003,-0.013155432281533718
-3.7,-0.017625127134173066
-3.6,-0.019307493277824116
-3.5,-0.020807409832303808
-3.4000000000000004,-0.02082110414209472
-3.3000000000000003,-0.018764941506537784
-3.2,-0.01840037228976072
-3.1,-0.017774179401921972
-3.0,-0.01898594240123617
-2.9000000000000004,-0.016808523265958265
-2.8000000000000003,-0.013368288437258829
-2.7,-0.009126543692226635
-2.6,-0.005212474290487625
-2.5,-0.0034088210362860413
-2.4000000000000004,-0.004940560549829241
-2.3000000000000003,-0.0067414228138421356
-2.2,-0.0055464716626021995
-2.1,0.0010758622230817355
-2.0,0.005060692553257601
-1.9000000000000001,-0.001490324577117231
-1.8,-0.005533224833876812
-1.7000000000000002,-0.002018092094628821
-1.6,0.005006864824710894
-1.5,0.007542539370437913
-1.4000000000000001,0.0020529467038504167
-1.3,-0.0019113208267044028
-1.2000000000000002,-0.0037295398472030504
-1.1,-0.00804121638533335
-1.0,-0.01677937399499942
-0.9,-0.028352201426957394
-0.8,-0.037120547515046044
-0.7000000000000001,-0.04266976666029739
-0.6000000000000001,-0.044070563736298383
-0.5,-0.037274853802862266
-0.4,-0.030993651147599898
-0.30000000000000004,-0.020862780312696446
-0.2,-0.008253735926590748
-0.1,-0.0009992615347511468
0.0,-0.00388848320125575
0.1,-0.0042516897359787436
0.2,-0.0029914722202762623
0.30000000000000004,-0.0002956203849669282
0.4,0.002977588404570722
0.5,0.0038513371335050567
0.6000000000000001,0.0034001087566333426
0.7000000000000001,-0.002277063367884721
0.8,-0.009433389991149536
0.9,-0.02260418960536566
