TIME,FILTER_VALUE
-4.0,-0.03436282864477988
-3.9000000000000004,-0.02636996760360554
-3.8000000000000003,-0.029603739164807567
-3.7,-0.017199310998912632
-3.6,-0.015615634314616463
-3.5,-0.012166403054759089
-3.4000000000000004,-0.011070935246461515
-3.3000000000000003,-0.011142935779944782
-3.2,-0.006764271476576576
-3.1,-0.010378978544445748
-3.0,-0.00907152572523952
-2.9000000000000004,-0.00515592449180415
-2.8000000000000003,-0.004438098720889584
-2.7,-0.006637010991877522
-2.6,-0.012551675459506285
-2.5,-0.010750663612260571
-2.4000000000000004,-0.014448808041753813
-2.3000000000000003,-0.01810237600514402
-2.2,-0.011473403752967116
-2.1,-0.004842951554578459
-2.0,-0.0021286607405680276
-1.9000000000000001,-0.007407093351666979
-1.8,-0.010116931130175822
-1.7000000000000002,-0.006103422994314388
-1.6,-0.0023828420903217458
-1.5,0.0005201202261605885
-1.4000000000000001,0.009847674450594958
-1.3,0.010335553529415002
-1.2000000000000002,0.02336651004391482
-1.1,0.03151969185297843
-1.0,0.03709236496149154
-0.9,0.04617688042716834
-0.8,0.06618944038095886
-0.7000000000000001,0.07525878695731282
-0.6000000000000001,0.08691897802425508
-0.5,0.10490927109959583
-0.4,0.11978645862230905
-0.30000000000000004,0.12696759507867922
-0.2,0.10896109482001058
-0.1,0.06588492006647653
0.0,0.025764387484447104
0.1,-0.0049233059693426515
0.2,-0.020044859232821143
0.30000000000000004,-0.024226408414894558
0.4,-0.0277421156480663
0.5,-0.03287722916450838
0.6000000000000001,-0.022099706988470948
0.7000000000000001,-0.023584191019778388
0.8,-0.025263531808847467
0.9,-0.03307389938258317
