TIME,FILTER_VALUE
-4.0,0.0007264762069625343
-3.9000000000000004,-0.0010327603813053974
-3.8000000000000003,0.0007222846790090105
-3.7,-0.0032534069760883394
-3.6,-0.007070609294260497
-3.5,-0.011003196010600673
-3.4000000000000004,-0.012722981427310343
-3.3000000000000003,-0.013223345437703423
-3.2,-0.013175847153992296
-3.1,-0.013587934646219758
-3.0,-0.01005687822551654
-2.9000000000000004,-0.0075093767575456945
-2.8000000000000003,-0.0029095029672046215
-2.7,-0.0008904074545414418
-2.6,-0.001538168139036262
-2.5,-0.004174586325998399
-2.4000000000000004,-0.010125878899647927
-2.3000000000000003,-0.011690593977051453
-2.2,-0.01257270170250114
-2.1,-0.009805140841699173
-2.0,-0.006217237788816892
-1.9000000000000001,-0.0027797695630601294
-1.8,-0.0027897391287226036
-1.7000000000000002,-0.0023061479233564344
-1.6,-0.003177185865710003
-1.5,-0.00776218458810084
-1.4000000000000001,-0.012232260514585978
-1.3,-0.010581401134693328
-1.2000000000000002,-0.00911216233099296
-1.1,-0.005359401943127751
-1.0,0.0004276865342399352
-0.9,0.005568326138478558
-0.8,0.01047287219031784
-0.7000000000000001,0.013501843416806138
-0.6000000000000001,0.02024719227863557
-0.5,0.026056497136192108
-0.4,0.02864215913087024
-0.30000000000000004,0.025820031384356974
-0.2,0.021332005370028283
-0.1,0.01816981378692279
0.0,0.012329666367413809
0.1,0.00475757244428699
0.2,0.0021110331084909723
0.30000000000000004,0.0030668761051697332
0.4,0.0040614785368664535
0.5,0.004877227907012857
0.6000000000000001,0.006449716343905632
0.7000000000000001,0.0073537323437529
0.8,0.009315477735966443
0.9,0.011044354363846029
