TIME,FILTER_VALUE
-4.0,-0.007765164847186694
-3.9000000000000004,-0.00466131767305635
-3.8000000000000003,-0.007934917632033054
-3.7,-0.01007104774908962
-3.6,-0.011146485974951442
-3.5,-0.013542602163035568
-3.4000000000000004,-0.014979199790802413
-3.3000000000000003,-0.01557352955614184
-3.2,-0.016275772997738882
-3.1,-0.015762509368404946
-3.0,-0.018154340267319748
-2.9000000000000004,-0.01690005645509268
-2.8000000000000003,-0.016603094808620034
-2.7,-0.01661220582919093
-2.6,-0.016312791972675877
-2.5,-0.012568129564717489
-2.4000000000000004,-0.010058331234370495
-2.3000000000000003,-0.003993375761263354
-2.2,-0.000353211622608646
-2.1,-0.00031625375029522814
-2.0,-0.0023836566013079406
-1.9000000000000001,-0.0039030689310484154
-1.8,-0.006980351660452715
-1.7000000000000002,-0.006940919316427807
-1.6,-0.007638826105408442
-1.5,-0.010727376704278426
-1.4000000000000001,-0.01384870391379935
-1.3,-0.017660808119244677
-1.2000000000000002,-0.01690186196694704
-1.1,-0.01389975515292655
-1.0,-0.007888607653135813
-0.9,-0.001601996903473696
-0.8,0.003011050369786274
-0.7000000000000001,0.014404341524191382
-0.6000000000000001,0.02396299770345109
-0.5,0.03149187395915518
-0.4,0.03573217281645884
-0.30000000000000004,0.03654117218092831
-0.2,0.03489399900897996
-0.1,0.03173679181452406
0.0,0.024625808088505605
0.1,0.017535165786910275
0.2,0.01579599676487027
0.30000000000000004,0.012582924772598862
0.4,0.007336605387616516
0.5,0.005557630812356913
0.6000000000000001,0.005024583537015409
0.7000000000000001,0.003854143273645038
0.8,0.0010881571491796124
0.9,-0.0015511389814681037
