UW_DISP,G4
-1.4713580310157,-0.1444560291519163
1.1703441493225568,-0.12727469528179092
-0.517559327510677,-0.2065283110067805
0.7182843841330737,-0.40215635669145267
-0.7738719284776405,-0.21623283649623767
0.4941052583130472,-0.3439244982364823
0.49873188164702126,-0.3506046935339744
-0.3978412246079826,-0.35258951204805344
0.02877599647644848,-0.31715057756525633
1.1878901680965142,-0.2769763873203408
0.28356865848619917,-0.3704557524070968
0.5796376387123211,-0.3683036326406095
-0.4273618360579729,-0.39948119357293704
0.7142679032592468,-0.4160115554831289
0.645326288518552,-0.42953365377372194
0.8696834010080471,-0.28162123445032355
-0.1546200619007646,-0.30551055439294167
-0.3097413462910252,-0.2849173834208701
0.2303823761679983,-0.4577725367278102
-0.23237220874298803,-0.2963355075956814
-0.9393686138712086,-0.22213896809841338
-1.1730459128350128,-0.347738203866326
0.37206975514929486,-0.39757898459259466
0.0003901256417144105,-0.27217196626854234
0.2366993189346452,-0.35861984000646996
0.6055971671340593,-0.3418748143070378
-0.4679727032344772,-0.33177367378667794
-0.09984512893493976,-0.24018716011615432
-0.07895983858376791,-0.27937095719620336
-0.17894330473355152,-0.3804329885172941
0.007496140215178933,-0.3922150108053359
0.005112318244352299,-0.3912398168721411
0.018670042457139147,-0.36594023349302357
-0.08796664042767205,-0.36583906274414435
0.15973897552532226,-0.34949941222192643
-0.005757407030194719,-0.3987453644055666
0.17412577072967436,-0.3720211019151367
0.3790518116108472,-0.436548798160978
-0.004545020773582664,-0.3434390859405454
-0.9846184602084986,-0.3568923868846071
-1.647885474809991,-0.25398935551101726
-2.615021358001173,-0.14325848268718117
-2.3134786571301205,-0.08489756000215244
0.34586700385972613,-0.3571133565882423
0.15094388066682712,-0.4397930235634413
-0.20797582295321956,-0.26744926230286464
-0.09411557288221187,-0.3298008473815671
0.0010319200107324264,-0.3006209733430945
-5.146221644797841e-05,-0.3106098483960724
0.17730496464787354,-0.3823822470706489
0.1155697377489926,-0.3912299128405336
0.12609025860100684,-0.40078238236793895
0.05237254346946172,-0.23837719725967932
-0.5850112858653888,-0.25664313202399125
0.2318832547037376,-0.40595838530623995
-0.3938358446314464,-0.2913387742745087
0.4282381859053773,-0.39960671756474553
-0.7172047798415493,-0.2337745367319182
0.09126761834420097,-0.34315981999216466
1.529713331931526,-0.2827945518268013
