UW_DISP,G2
2.8774811805086937,-0.0900096622859172
2.3361150441564744,0.044327265493315074
4.009758921077244,0.027362847044041794
2.859167247014156,-0.07470411319666558
3.5019588169594495,0.06297579549799459
3.1071894876396904,0.0783926346352146
2.371766373486,-0.04301498047052294
-0.6780323288046829,0.027497446963515897
-0.05099230861023244,-0.022835021114482768
1.7269737803666034,0.050888342077987286
-1.6977505355298934,0.10509930840869787
1.3350589076503159,-0.31801890380995834
1.4026388882855017,-0.14762935681408765
2.757835081886451,-0.12135934458885633
0.9191818012243209,0.05366391633317906
1.3901406730342083,0.09475983495347262
3.183571569864137,-0.2297645754163948
1.05530511781633,-0.02562301259474249
-0.078452628959242,0.04500560779506047
-0.06508349676058255,0.04627135363744339
1.7521522854135245,-0.024937102863486684
2.2663726588912634,0.2702149108443075
0.5298917246349253,0.12790523402770074
2.2436694931570154,0.06183953997118761
2.6479224486777033,0.11259314435836018
4.522828242832396,0.062005656034906924
4.000090972435877,-0.010659501699803467
-0.17961271746293508,0.23910130163223745
3.6398565690606866,0.38431634655113966
1.7737345002967206,0.22572417950550658
3.2827008510868994,0.2445218424182548
0.5279180643044182,0.21349119279287715
-0.20120335834689707,-0.04066243888170867
-4.250063526727794,0.13985671742797168
-1.7521202567369891,-0.15126542465357665
1.3855990452166196,-0.10138353512865168
1.5886914184101777,-0.0258386906401042
-0.6132192275916021,-0.06601628412733718
-1.4954065756926125,-0.05595427601754738
0.27693165037777207,-0.01708741524567362
0.9032172008447378,-0.04486889314946176
-0.359779443293773,-0.04092272010563807
0.7618478734109522,-0.08105773832140725
2.9797048182879005,0.18776598013990708
2.6064684374694784,0.16822511358098688
0.9912137425448299,0.0010692760006353983
0.9538172826492994,-0.13110999317435285
2.248706189646102,-0.16548141240649678
2.110922563883294,0.04095681675007823
0.3256069971090923,0.0762643945907573
0.9114813524290328,0.13601819765379705
1.7648550009984316,-0.03568609810795717
-0.006465482805917525,0.11749586160835239
-0.11651405628847161,-0.0707355770862721
-0.00046330013536390925,-0.029350955819178903
-0.3460576608119901,-0.11641449603382424
2.278953956734838,0.07820490799374959
0.8455051195311825,0.07468964286253418
2.169216580687025,-0.02070610864473688
-0.408590680991251,0.13392837393686693
-0.07550298799381999,0.08791075996413089
-0.5496541370610177,-0.10059692567152091
-0.1434247341805875,0.08678553386021406
1.4779878447525723,0.07001917152322734
1.290735191664956,-0.020866288502351428
1.5232190291349619,0.016002151321401994
0.44007964525811394,-0.07074211371470844
0.04330497204745776,0.196478025418958
0.0037308807229147925,-0.11188027724452505
-0.8401634294055834,0.11498919419305029
3.892419864878473,0.015935575059792314
-0.1772798494172836,0.15709795177404579
3.8090150755950063,0.01696848769234827
2.855736141700902,0.07925048492247706
4.8768610801238585,0.08121133691164925
3.3411383893313946,0.13671086515944514
2.408169033085438,-0.05933746856939794
1.198591440556676,0.1824511210641101
2.230890316689089,0.22877899937318727
1.204530339869428,0.0894141207102584
0.7569079419405761,-0.07192019692682523
-0.7545497628173236,0.062203830111586804
0.5722922480881837,0.0305726346262429
-0.2734848557423234,0.1456407229764427
-1.528229308819883,0.00012650118366004903
2.823641120553305,0.1438682919045434
-4.062597705727305,0.007713584256267406
0.3650157930284123,0.09684687005395812
2.8812298393095066,-0.1026493673011581
2.0734703337576783,-0.16465133534748352
4.6225800878771,-0.0021492796618023083
-3.385169684658591,-0.006286695394742086
2.555019656583651,-0.13379908501746773
1.9340755556284321,0.1056990747328207
1.35871088308319,-0.026942687966887445
5.367578748326312,0.09712875462277752
0.3862764813722511,-0.022758164239067867
-0.8452983617346126,-0.12107171530726799
-1.8104040674580757,0.047602796079785036
3.218010492569731,-0.00046029307619171957
-0.9422259581115917,-0.2653062729672639
1.9528196425052546,-0.08334814042221518
0.8916763915051992,-0.08359614418153645
2.158565336393849,-0.07776556445567487
1.072427438363446,0.15035222307733975
2.17092175615976,0.148936242110776
0.6771370072767734,0.04306577458703632
1.3192499535900482,0.08403385226152922
-0.21975004152465571,-0.16535872993212467
3.410555574606409,-0.004915082873967486
2.880573946120574,-0.1761789098993733
0.25695072913945843,-0.02220285470571252
2.146520623698948,-0.005175306400330045
5.090705154180071,0.049393149581577867
2.4786726953636684,0.09117109005990276
2.8597322650514005,-0.055427367834201595
1.0518586917205859,0.08310793900452514
2.527804253428104,-0.15345283243420255
3.7948979474327373,0.1470229551920891
-1.1286562595176983,0.00391543354219272
-0.9808379602783213,0.06295032566713804
-0.14580708352161165,0.21233425546702628
4.217775100633474,-0.07309166467202807
3.945476232740154,-0.05707436959243195
-1.47369188906699,0.086004909727241
-2.65327725999975,-0.08361241198441334
-0.15992876061787087,0.06755092456165318
0.7155413240499754,-0.03985170912767068
1.6745103485376767,0.0588195350331256
-0.12045357359054482,-0.07959093891301759
-5.055010576812886,-0.054073942824512
-3.2224845701175084,0.2918383349084474
-0.2583255305638885,0.22842436812528177
4.737899938713251,0.12075486331853687
-1.1985530552690056,-0.01171547685913933
-2.6262416671190594,-0.041703587499796746
0.6556834905856669,-0.024772516565431838
-1.5472178210481387,0.02860632259189095
-0.9884339392975199,-0.1437509285522038
5.340990944845295,0.02592698545958762
1.8060726733086385,0.08563593928502
1.518090421461722,-0.01680826811391995
-0.4659507036185154,0.018011007074788418
