TIME,FILTER_VALUE
-4.0,-0.0009970380435298703
-3.9000000000000004,-0.0012546975402775978
-3.8000000000000003,-0.00042630129035380146
-3.7,0.0038596538669398014
-3.6,0.0023910177659839248
-3.5,0.00260945068407331
-3.4000000000000004,0.003460525707005227
-3.3000000000000003,-0.003335459792926998
-3.2,-0.004302229185990366
-3.1,0.0006114767880892669
-3.0,-0.003630265681106327
-2.9000000000000004,-0.0022187501595942833
-2.8000000000000003,-0.0005539892192233418
-2.7,-0.0013132472139354022
-2.6,-0.004593422929942148
-2.5,-0.005812089684497792
-2.4000000000000004,-0.010115829716385905
-2.3000000000000003,-0.006805142957852896
-2.2,-0.008178440032834564
-2.1,-0.006825589000025985
-2.0,-0.005189157836759223
-1.9000000000000001,-0.0018477823236160524
-1.8,0.0013480850988495897
-1.7000000000000002,-0.005235000935433666
-1.6,-0.005466754242786056
-1.5,-0.0007112192121155258
-1.4000000000000001,0.0011928920295944255
-1.3,0.002488205005532278
-1.2000000000000002,0.003528862188276477
-1.1,0.002316453201902013
-1.0,-0.00412167709455735
-0.9,-0.005129888833392784
-0.8,-0.000540016346182991
-0.7000000000000001,-0.005365337414042895
-0.6000000000000001,-0.0052331507829894534
-0.5,0.0009966908703641884
-0.4,-0.0025809126550830857
-0.30000000000000004,-0.011061183203116819
-0.2,-0.018984544503200473
-0.1,-0.017185971821886026
0.0,-0.012024103743278274
0.1,-0.015367063608860034
0.2,-0.01363703815187699
0.30000000000000004,-0.010014069386763849
0.4,-0.0058728146590832355
0.5,-0.0023091637568690834
0.6000000000000001,-0.006028879328160735
0.7000000000000001,-0.0065504158251148146
0.8,-0.012302482219441222
0.9,-0.02049718318955163
