FOR_VEL,G5
0.7020207149350949,0.08527799317358142
0.6957626627388764,0.09762728820126824
0.8162612758708847,0.041159231826583285
0.08206494863868595,-0.06284990506238484
0.42567076745383703,-0.04278851727889186
0.6511276435080348,-0.016224685683392488
0.015045545075739354,-0.10607248613776517
-0.0013729702585180263,-0.19519684801258264
-0.03375123259645768,-0.24629708553326402
0.1832801193261581,-0.035824085380533104
0.06228276826122671,-0.05676975877318214
0.08404229650692137,-0.058206592969162564
-0.027801203552337304,-0.2863172809716232
0.10685571245565503,-0.11833862065204852
0.09833505823697714,-0.13297408022341276
0.06009323055163958,0.050695765933750324
0.02498468265385712,-0.31450799449079875
0.04615858767137268,-0.32843633185664217
0.05315878992326505,-0.13565215465620145
0.0378393523314263,-0.36737771504675665
0.29886479327054466,-0.0700025047151987
0.24290209202069693,-0.31046376431311823
0.11655056141623463,-0.17228936697984706
0.1009372449160656,-0.16888908653123766
0.14411040976866787,-0.14786167002397477
0.12285122461276154,-0.09949640318814874
0.041093285375281105,-0.15840813807560028
0.05611379492201283,-0.2902618611153674
0.1605941286998814,-0.20638333348433396
0.0734547887415225,-0.23709113344550642
0.001123623910818334,-0.14459657164753545
0.00073965259665865,-0.13892375983939323
-0.01095259297228472,-0.21300991210944198
-0.021802754384902492,-0.27687000175476123
-0.01667842297242589,-0.27242546601766227
-0.024790482249861294,-0.1555044693524892
-0.056932990317187834,-0.3187813684660227
0.00463688736028094,-0.16820137949137
0.0013837637536280789,-0.262853179282291
0.1518069876723715,-0.27826516068216506
0.3020001901250963,-0.21494752835464317
0.4885155527996812,-0.11973081991303008
0.41432225521801785,-0.019039691283092765
0.048074341666029335,-0.10200972940891208
0.021110727429502187,-0.09236029175633946
0.026643345991038136,-0.4006616281492851
0.014385587606109801,-0.3868712886236183
-0.00011674609225621087,-0.3838116090329339
-1.99812924081267e-06,-0.35714804981131326
0.025808159548614613,-0.15747601181279908
0.02578456623252352,-0.17030605873645976
0.036614900511793357,-0.11590506815056248
-0.0008999642214484569,-0.3705764123944975
0.015366069447675774,-0.2710101041038216
-0.062324799162828855,-0.2269871182600093
-0.024721569213766493,-0.22042439789027501
0.0750129214284161,-0.11434361172572875
0.09955588486227931,-0.30056084969995317
-0.014203177796525978,-0.2719124364478523
0.24409617735673614,-0.021542657886501584
